년도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액
2024,4,11500603,가양1동,3560388,101149485000
2024,4,11500604,가양2동,3065320,3356367000
2024,4,11500605,가양3동,3047051,597197000
2024,4,11500611,발산1동,3192517,25466874000
2024,4,11500615,우장산동,4135674,7224679000
2024,4,11500620,공항동,2896818,8026712000
2024,4,11500630,방화1동,3407916,7251165000
2024,4,11500640,방화2동,2708397,9270397000
2024,4,11500641,방화3동,3044446,1721572000
2024,4,11530510,신도림동,4380318,12181868000
2024,4,11530520,구로1동,3368067,1854446000
2024,4,11530530,구로2동,2453690,14377674000
2024,4,11530540,구로3동,2888444,1761573657000
2024,4,11530550,구로4동,2617060,5549114000
2024,4,11530560,구로5동,3213284,20444581000
2024,4,11530595,가리봉동,2336331,1500362000
2024,4,11530720,고척1동,2972418,6719476000
2024,4,11530730,고척2동,2882639,3256187000
2024,4,11530740,개봉1동,2805757,5160748000
2024,4,11530750,개봉2동,3068971,3628460000
2024,4,11530760,개봉3동,2512790,2880585000
2024,4,11530770,오류1동,2574851,4335222000
2024,4,11530780,오류2동,2781178,4088943000
2024,4,11530790,수궁동,2682295,2838144000
2024,4,11530800,항동,3007261,1247577000
2024,4,11545510,가산동,2567594,41730629000
2024,4,11545610,독산1동,3000453,9898254000
2024,4,11545620,독산2동,2251577,2736449000
2024,4,11545630,독산3동,2386851,4532693000
2024,4,11545640,독산4동,2255044,2052332000
2024,4,11545670,시흥1동,2757307,10546720000
2024,4,11545680,시흥2동,3181421,754138000
2024,4,11545690,시흥3동,2516251,1565223000
2024,4,11545700,시흥4동,2405620,1332882000
2024,4,11545710,시흥5동,2375052,1734412000
2024,4,11560515,영등포본동,3286751,4081232000
2024,4,11560535,영등포동,3570107,32140031000
2024,4,11560540,여의동,5590853,148583225000
2024,4,11560550,당산1동,3536432,6554772000
2024,4,11560560,당산2동,4130932,8835989000
2024,4,11560585,도림동,3031484,2491667000
2024,4,11560605,문래동,4019445,899894204000
2024,4,11560610,양평1동,3508250,4126310000
2024,4,11560620,양평2동,3672088,14140531000
2024,4,11560630,신길1동,2780044,4338382000
2024,4,11560650,신길3동,3085442,3529113000
2024,4,11560660,신길4동,2717791,991881000
2024,4,11560670,신길5동,2656511,1907589000
2024,4,11560680,신길6동,2954616,4979750000
2024,4,11560690,신길7동,3616070,3032331000
2024,4,11560700,대림1동,2582442,5201125000
2024,4,11560710,대림2동,2686240,4366501000
2024,4,11560720,대림3동,2907933,7219936000
2024,4,11590510,노량진1동,3583099,7433665000
2024,4,11590520,노량진2동,2420761,7663254000
2024,4,11590530,상도1동,3875896,8127894000
2024,4,11590540,상도2동,3826699,4579661000
2024,4,11590550,상도3동,2575897,4916327000
2024,4,11590560,상도4동,2563258,2171549000
2024,4,11590605,흑석동,4224946,10124093000
2024,4,11590620,사당1동,2855173,9677326000
2024,4,11590630,사당2동,3884988,9163918000
2024,4,11590640,사당3동,3890035,2969150000
2024,4,11590650,사당4동,2844168,2255793000
2024,4,11590651,사당5동,3047661,949506000
2024,4,11590660,대방동,3524765,6295429000
2024,4,11590670,신대방1동,3845094,3185727000
2024,4,11590680,신대방2동,3340157,100380122000
2024,4,11620525,보라매동,2529995,14381322000
2024,4,11620545,청림동,3682775,1252409000
2024,4,11620565,성현동,3455108,1478191000
2024,4,11620575,행운동,2889475,6474158000
2024,4,11620585,낙성대동,3225725,9246746000
2024,4,11620595,청룡동,2768161,8898035000
2024,4,11620605,은천동,3063077,6361375000
2024,4,11620615,중앙동,2633493,6043315000
2024,4,11620625,인헌동,2783693,4203698000
2024,4,11620630,남현동,3234026,6140566000
2024,4,11620645,서원동,2412001,13644431000
2024,4,11620655,신원동,2403237,2100862000
2024,4,11620665,서림동,2530625,2307819000
2024,4,11620685,신사동,2430662,3865908000
2024,4,11620695,신림동,2434279,9221871000
2024,4,11620715,난향동,3262195,738236000
2024,4,11620725,조원동,2523192,6568616000
2024,4,11620735,대학동,2622408,7258470000
2024,4,11620745,삼성동,2593695,1898758000
2024,4,11620765,미성동,2676537,3852472000
2024,4,11620775,난곡동,2268676,2844327000
2024,4,11650510,서초1동,4769119,10684173000
2024,4,11650520,서초2동,5196131,186414433000
2024,4,11650530,서초3동,4678950,205838105000
2024,4,11650531,서초4동,6475383,34778366000
2024,4,11650540,잠원동,5458458,9457715000
2024,4,11650550,반포본동,5583021,522559000
2024,4,11650560,반포1동,5338302,8712455000
2024,4,11650570,반포2동,6812331,2079004000
2024,4,11650580,반포3동,6140775,5009423000
2024,4,11650581,반포4동,5280483,29781997000
2024,4,11650590,방배본동,4856162,19012960000
2024,4,11650600,방배1동,4069239,6589812000
2024,4,11650610,방배2동,3864301,80447706000
2024,4,11650620,방배3동,4681587,4702056000
2024,4,11650621,방배4동,4557937,6435911000
2024,4,11650651,양재1동,4173236,11906755000
2024,4,11650652,양재2동,3222382,10774617000
2024,4,11650660,내곡동,4047063,2863107000
2024,4,11680510,신사동,5099915,38629431000
2024,4,11680521,논현1동,3277066,36670256000
2024,4,11680531,논현2동,3973993,27607089000
2024,4,11680545,압구정동,5808537,41960807000
2024,4,11680565,청담동,5010204,31040563000
2024,4,11680580,삼성1동,5098096,37759083000
2024,4,11680590,삼성2동,5055114,16946567000
2024,4,11680600,대치1동,7421305,13582843000
2024,4,11680610,대치2동,6017362,28167781000
2024,4,11680630,대치4동,4101144,189974205000
2024,4,11680640,역삼1동,3607265,1301739294000
2024,4,11680650,역삼2동,5367397,765716524000
2024,4,11680655,도곡1동,5412484,33454150000
2024,4,11680656,도곡2동,6567504,68703591000
2024,4,11680660,개포1동,5336373,356175000
2024,4,11680670,개포2동,5195802,2396015000
2024,4,11680690,개포4동,3550527,3612909000
2024,4,11680700,세곡동,3885403,6054844000
2024,4,11680720,일원본동,5444886,4615724000
2024,4,11680730,일원1동,3022931,2654606000
2024,4,11680740,일원2동,4553185,1277237000
2024,4,11680750,수서동,3847379,134033505000
2024,4,11710510,풍납1동,3011150,1558201000
2024,4,11710520,풍납2동,3891704,5206946000
2024,4,11710531,거여1동,2789100,1890680000
2024,4,11710532,거여2동,3033238,3528775000
2024,4,11710540,마천1동,2435636,1521767000
2024,4,11710550,마천2동,2339431,4068368000
2024,4,11710561,방이1동,3970520,5796049000
2024,4,11710562,방이2동,2928271,173236638000
2024,4,11710566,오륜동,6095160,2376188000
2024,4,11710570,오금동,3510674,6906200000
2024,4,11710580,송파1동,3129216,10371270000
2024,4,11710590,송파2동,4370970,3048614000
2024,4,11710600,석촌동,2927911,11129964000
2024,4,11710610,삼전동,2779980,7485227000
2024,4,11710620,가락본동,3521561,9467754000
2024,4,11710631,가락1동,4973588,6812030000
2024,4,11710632,가락2동,3910198,6115538000
2024,4,11710641,문정1동,3568357,3976853000
2024,4,11710642,문정2동,4425648,23998555000
2024,4,11710646,장지동,3263464,3638377000
2024,4,11710647,위례동,4202887,4452786000
2024,4,11710650,잠실본동,3079387,18366291000
2024,4,11710670,잠실2동,6352641,3372391000
2024,4,11710680,잠실3동,5452682,9630913000
2024,4,11710690,잠실4동,6007987,1819884000
2024,4,11710710,잠실6동,5237775,40616131000
2024,4,11710720,잠실7동,6014516,384001000
2024,4,11740515,강일동,3073250,3493856000
2024,4,11740520,상일동,3690212,3428408000
2024,4,11740530,명일1동,3540203,7447633000
2024,4,11740540,명일2동,4514278,7014574000
2024,4,11740550,고덕1동,4618641,1862143000
2024,4,11740560,고덕2동,2465499,2961667000
2024,4,11740570,암사1동,2852157,6369883000
2024,4,11740580,암사2동,3688535,2794384000
2024,4,11740590,암사3동,4470889,1667252000
2024,4,11740600,천호1동,2473111,3321068000
2024,4,11740610,천호2동,2749741,67341216000
2024,4,11740620,천호3동,3165328,6112966000
2024,4,11740640,성내1동,3438376,6339866000
2024,4,11740650,성내2동,2824592,7687166000
2024,4,11740660,성내3동,2897346,7579966000
2024,4,11740685,길동,2840603,14089412000
2024,4,11740690,둔촌1동,3596734,22973000
2024,4,11740700,둔촌2동,3414406,4450126000
2025,1,11110515,청운효자동,3780222,2682246000
2025,1,11110530,사직동,5007768,49235459000
2025,1,11110540,삼청동,3442534,2971164000
2025,1,11110550,부암동,3647449,2006364000
2025,1,11110560,평창동,4504006,2600629000
2025,1,11110570,무악동,5136717,2879424000
2025,1,11110580,교남동,4616890,2511152000
2025,1,11110600,가회동,3479766,2640448000
2025,1,11110615,종로1?2?3?4가동,3245251,109679201000
2025,1,11110630,종로5?6가동,2531450,10034245000
2025,1,11110640,이화동,3024996,10810127000
2025,1,11110650,혜화동,3333112,10061923000
2025,1,11110670,창신1동,2393308,2670133000
2025,1,11110680,창신2동,2112817,1187238000
2025,1,11110690,창신3동,3006052,351495000
2025,1,11110700,숭인1동,2868519,910727000
2025,1,11110710,숭인2동,2607311,2277129000
2025,1,11140520,소공동,5380521,2234603430000
2025,1,11140540,회현동,4442451,466395927000
2025,1,11140550,명동,3733600,122815995000
2025,1,11140570,필동,3033044,5148307000
2025,1,11140580,장충동,2895026,2346146000
2025,1,11140590,광희동,3229604,10547836000
2025,1,11140605,을지로동,3082514,137486166000
2025,1,11140615,신당동,2816850,5107757000
2025,1,11140625,다산동,2679845,3467834000
2025,1,11140635,약수동,3894878,2810737000
2025,1,11140645,청구동,3566241,1362525000
2025,1,11140650,신당5동,3027979,2718492000
2025,1,11140665,동화동,3621349,1564224000
2025,1,11140670,황학동,3247840,4227276000
2025,1,11140680,중림동,4435938,2844592000
2025,1,11170510,후암동,3013677,2196724000
2025,1,11170520,용산2가동,2540319,136618871000
2025,1,11170530,남영동,3183091,43688827000
2025,1,11170555,청파동,2608804,3208312000
2025,1,11170560,원효로1동,4450695,2854134000
2025,1,11170570,원효로2동,3817026,1044663000
2025,1,11170580,효창동,3523201,969967000
2025,1,11170590,용문동,3568910,1548812000
2025,1,11170625,한강로동,4948344,31344211000
2025,1,11170630,이촌1동,5974291,2768261000
2025,1,11170640,이촌2동,3596083,379321000
2025,1,11170650,이태원1동,3682946,8616116000
2025,1,11170660,이태원2동,3261019,1717968000
2025,1,11170685,한남동,4381088,11860508000
2025,1,11170690,서빙고동,4208562,1630838000
2025,1,11170700,보광동,2545653,1046075000
2025,1,11200520,왕십리2동,3474994,2099661000
2025,1,11200535,왕십리도선동,4015131,8083563000
2025,1,11200540,마장동,3021967,4867973000
2025,1,11200550,사근동,3099614,5408273000
2025,1,11200560,행당1동,3900841,7711445000
2025,1,11200570,행당2동,4408744,1739514000
2025,1,11200580,응봉동,3858472,452770000
2025,1,11200590,금호1가동,4010011,1301859000
2025,1,11200615,금호2?3가동,3751434,2661878000
2025,1,11200620,금호4가동,4442144,3065594000
2025,1,11200645,옥수동,4836487,3791155000
2025,1,11200650,성수1가1동,3870717,3069821000
2025,1,11200660,성수1가2동,3263294,16160526000
2025,1,11200670,성수2가1동,2900762,7539819000
2025,1,11200690,성수2가3동,3358391,17113402000
2025,1,11200720,송정동,2566462,824501000
2025,1,11200790,용답동,2484354,15612427000
2025,1,11215710,화양동,2470026,19466000000
2025,1,11215730,군자동,2604535,5890205000
2025,1,11215740,중곡1동,2542359,5182812000
2025,1,11215750,중곡2동,2555101,3850986000
2025,1,11215760,중곡3동,2390961,2382641000
2025,1,11215770,중곡4동,2523958,3630673000
2025,1,11215780,능동,2846023,5744545000
2025,1,11215810,광장동,5284540,5462488000
2025,1,11215820,자양1동,2745988,6753305000
2025,1,11215830,자양2동,2999213,3776501000
2025,1,11215840,자양3동,4353416,4693056000
2025,1,11215847,자양4동,2795134,8733109000
2025,1,11215850,구의1동,2683701,4407265000
2025,1,11215860,구의2동,2948328,4774771000
2025,1,11215870,구의3동,4010979,9674505000
2025,1,11230536,용신동,2894254,13391895000
2025,1,11230545,제기동,2792227,11185298000
2025,1,11230560,전농1동,3070695,6497384000
2025,1,11230570,전농2동,3136080,1643764000
2025,1,11230600,답십리1동,3538405,4356263000
2025,1,11230610,답십리2동,3049260,5154591000
2025,1,11230650,장안1동,2863708,11532252000
2025,1,11230660,장안2동,2920490,9616093000
2025,1,11230705,청량리동,2860315,4701440000
2025,1,11230710,회기동,3217279,9677389000
2025,1,11230720,휘경1동,2722774,3840971000
2025,1,11230730,휘경2동,3071586,1938269000
2025,1,11230740,이문1동,3000929,3288495000
2025,1,11230750,이문2동,3137841,1386543000
2025,1,11260520,면목2동,2322173,3247922000
2025,1,11260540,면목4동,2573570,984850000
2025,1,11260550,면목5동,2233073,2602329000
2025,1,11260565,면목본동,2336892,4687874000
2025,1,11260570,면목7동,2655671,4321814000
2025,1,11260575,면목3?8동,2354962,4292725000
2025,1,11260580,상봉1동,2969913,4890853000
2025,1,11260590,상봉2동,2575432,9685450000
2025,1,11260600,중화1동,2518956,1679805000
2025,1,11260610,중화2동,2253552,3904399000
2025,1,11260620,묵1동,3120718,4913289000
2025,1,11260630,묵2동,2533867,3583272000
2025,1,11260655,망우본동,2443681,7005430000
2025,1,11260660,망우3동,2231082,1741578000
2025,1,11260680,신내1동,2780491,5199835000
2025,1,11260690,신내2동,3060535,3788757000
2025,1,11290525,성북동,3470748,3504850000
2025,1,11290555,삼선동,3057377,7123516000
2025,1,11290575,동선동,2821008,11143422000
2025,1,11290580,돈암1동,3583117,966303000
2025,1,11290590,돈암2동,4297592,910725000
2025,1,11290600,안암동,2896471,6356996000
2025,1,11290610,보문동,3162623,2996240000
2025,1,11290620,정릉1동,3341356,1571874000
2025,1,11290630,정릉2동,2934717,3737470000
2025,1,11290640,정릉3동,2482564,2011437000
2025,1,11290650,정릉4동,3038165,3392210000
2025,1,11290660,길음1동,4462339,4669095000
2025,1,11290685,길음2동,3736133,5809124000
2025,1,11290705,종암동,3381883,6534231000
2025,1,11290715,월곡1동,3294213,2736879000
2025,1,11290725,월곡2동,3138026,5537256000
2025,1,11290760,장위1동,2231978,1610648000
2025,1,11290770,장위2동,2411293,2171489000
2025,1,11290780,장위3동,3113825,1440413000
2025,1,11290810,석관동,2864182,6527678000
2025,1,11305534,삼양동,2473211,3475402000
2025,1,11305535,미아동,2318870,5504081000
2025,1,11305545,송중동,2555447,8780792000
2025,1,11305555,송천동,2444557,4457462000
2025,1,11305575,삼각산동,3734477,2560712000
2025,1,11305595,번1동,2303972,7181715000
2025,1,11305603,번2동,2308539,990561000
2025,1,11305608,번3동,2548326,1795925000
2025,1,11305615,수유1동,2220463,4724271000
2025,1,11305625,수유2동,2577008,2178547000
2025,1,11305635,수유3동,2205999,10971539000
2025,1,11305645,우이동,2457144,3314064000
2025,1,11305660,인수동,2359990,2515987000
2025,1,11320511,창1동,3038009,3503136000
2025,1,11320512,창2동,2551630,3286142000
2025,1,11320513,창3동,2229423,1380581000
2025,1,11320514,창4동,3547959,3578079000
2025,1,11320515,창5동,3298026,6182039000
2025,1,11320521,도봉1동,2275377,4693821000
2025,1,11320522,도봉2동,2811820,2521932000
2025,1,11320660,쌍문1동,2440535,1605797000
2025,1,11320670,쌍문2동,2430154,4272247000
2025,1,11320680,쌍문3동,2438072,3049395000
2025,1,11320681,쌍문4동,2968285,1650326000
2025,1,11320690,방학1동,2895702,9202058000
2025,1,11320700,방학2동,2099146,2625129000
2025,1,11320710,방학3동,2962092,1718616000
2025,1,11350560,월계1동,2777397,5361503000
2025,1,11350570,월계2동,2728093,1802523000
2025,1,11350580,월계3동,3110675,7127848000
2025,1,11350595,공릉1동,2786137,13338883000
2025,1,11350600,공릉2동,3394877,7932212000
2025,1,11350611,하계1동,3611061,6948722000
2025,1,11350612,하계2동,3625940,666642000
2025,1,11350619,중계본동,4197248,6369757000
2025,1,11350621,중계1동,4623227,4554245000
2025,1,11350624,중계4동,3196660,6282887000
2025,1,11350625,중계2?3동,2936682,8950911000
2025,1,11350630,상계1동,3030316,8961292000
2025,1,11350640,상계2동,3122902,19134731000
2025,1,11350665,상계3?4동,2644186,1370941000
2025,1,11350670,상계5동,2481440,2450525000
2025,1,11350695,상계6?7동,3152836,15019088000
2025,1,11350700,상계8동,3153561,1698326000
2025,1,11350710,상계9동,2955988,1871796000
