연도,분기,행정동_코드,행정동_코드_명,abs_q,프랜차이즈_점포_수,임대시세_per_m2,개업_점포_수,교통시설_수,의료시설_수,교육시설_수,상업시설_수,공공시설_수,임대료대비수익성,개업률_QoQ_diff,개업률_YoY_diff,개업률_diff_roll4,추정매출액_QoQ_diff,추정매출액_YoY_diff,추정매출액_diff_roll4,총_유동인구_수_QoQ_diff,총_유동인구_수_YoY_diff,총_유동인구_수_diff_roll4,IS_RENT_MISSING,Y
2023,1,11620715,난향동,12,25,40762,12,34.0,5.0,1.0,0.0,1.0,108209.32547470683,-0.009999999999999787,0.8000000000000003,0.20000000000000007,-349175557.0,12655204.0,3163801.0,-31193.0,-145734.0,-36433.5,0,-0.7914350321944487
2023,1,11620725,조원동,12,108,105473,45,30.0,13.0,1.0,1.0,4.0,554188.4580982811,-0.3799999999999999,1.0299999999999998,0.25749999999999995,-3865122645.0,8004663203.0,2001165800.75,-219959.0,-86518.0,-21629.5,0,0.4150263091743052
2023,1,11620735,대학동,12,148,90746,46,73.0,11.0,144.0,0.0,11.0,347361.0890176977,-0.07999999999999963,2.0300000000000002,0.5075000000000001,-1499031271.0,1151168950.0,287792237.5,665174.0,765172.0,191293.0,0,-0.670306853411736
2023,1,11620745,삼성동,12,22,75953,13,44.0,7.0,3.0,3.0,3.0,163774.9127091754,-1.0699999999999998,-0.43999999999999995,-0.10999999999999999,-741203892.0,208043533.0,52010883.25,-154498.0,-653816.0,-163454.0,0,-1.294371516588016
2023,1,11620765,미성동,12,110,101140,48,44.0,12.0,7.0,1.0,6.0,256510.53332015028,-0.39000000000000057,2.09,0.5225,-1163618891.0,2594678515.0,648669628.75,172305.0,-51312.0,-12828.0,0,-0.28771145539540555
2023,1,11620775,난곡동,12,70,158648,30,28.0,11.0,6.0,1.0,3.0,114561.48546467652,0.0,3.2800000000000002,0.8200000000000001,-406893022.0,929160030.0,232290007.5,-365306.0,-823744.0,-205936.0,0,-0.275315187092059
2023,1,11650510,서초1동,12,226,141289,91,40.0,15.0,15.0,0.0,14.0,491622.6961688454,0.3899999999999997,0.23999999999999977,0.05999999999999994,-1882866851.0,8078375766.0,2019593941.5,316048.0,299872.0,74968.0,0,0.4562703421190961
2023,1,11650520,서초2동,12,265,224294,135,49.0,24.0,3.0,1.0,34.0,605185.198217518,-0.040000000000000036,0.36999999999999966,0.09249999999999992,-3078051201.0,7726400339.0,1931600084.75,37240.0,325866.0,81466.5,0,1.1543044842424315
2023,1,11650530,서초3동,12,381,133297,206,80.0,33.0,8.0,0.0,55.0,1551074.5114668747,-0.6299999999999999,0.2200000000000002,0.05500000000000005,5865808198.0,40134213359.0,10033553339.75,229135.0,17989.0,4497.25,0,0.9780898106158951
2023,1,11650531,서초4동,12,231,161138,84,36.0,32.0,5.0,1.0,15.0,1294608.0715721927,-0.3999999999999999,-0.18999999999999995,-0.04749999999999999,20476197263.0,27635093709.0,6908773427.25,156854.0,134967.0,33741.75,0,1.0387958304745883
2023,1,11650540,잠원동,12,131,117211,62,25.0,13.0,3.0,0.0,11.0,689292.9490064926,0.56,0.8800000000000003,0.22000000000000014,4986077322.0,14452936624.0,3613234156.0,157827.0,73479.0,18369.75,0,0.11560946734538731
2023,1,11650550,반포본동,12,14,167809,8,6.0,2.0,5.0,1.0,4.0,10983.766252108051,1.1800000000000002,0.8400000000000001,0.21000000000000002,-153303760.0,-685656418.0,-171414104.5,6961.0,98425.0,24606.25,0,-1.3693916589271533
2023,1,11650560,반포1동,12,128,149065,55,27.0,21.0,5.0,0.0,12.0,519321.37764062657,-1.2799999999999998,-0.5,-0.125,3635843805.0,13398953146.0,3349738286.5,56453.0,32423.0,8105.75,0,0.4504355404001916
2023,1,11650570,반포2동,12,24,0,13,26.0,5.0,3.0,1.0,9.0,0.0,1.9000000000000001,1.37,0.34250000000000014,1117009267.0,8650570544.0,2162642636.0,-20835.0,80459.0,20114.75,1,-0.005129865695511326
2023,1,11650580,반포3동,12,79,139919,37,18.0,11.0,2.0,0.0,10.0,668173.3135456943,-0.07999999999999963,-0.009999999999999787,-0.0024999999999999467,6282462772.0,40655831523.0,10163957880.75,20943.0,522399.0,130599.75,0,0.16357314888514254
2023,1,11650581,반포4동,12,304,195065,100,36.0,13.0,4.0,1.0,19.0,557027.0964704073,0.7199999999999998,0.5499999999999998,0.13749999999999996,-584409059.0,16739283805.0,4184820951.25,-3528.0,-404026.0,-101006.5,0,0.6595988026561764
2023,1,11650590,방배본동,12,85,102606,23,25.0,16.0,1.0,1.0,8.0,509881.90865056624,-0.7600000000000002,-0.9300000000000002,-0.23250000000000004,1244058486.0,3572379500.0,893094875.0,-37422.0,-581310.0,-145327.5,0,0.49726462781212827
2023,1,11650600,방배1동,12,145,109902,44,20.0,11.0,4.0,1.0,7.0,688010.8512765919,-0.29000000000000004,0.5,0.125,7075183050.0,7386675944.0,1846668986.0,58714.0,-353751.0,-88437.75,0,0.5056022864481573
2023,1,11650610,방배2동,12,122,138670,46,38.0,3.0,3.0,2.0,6.0,329237.31091800675,-1.0499999999999998,-0.029999999999999805,-0.007499999999999951,-2820178603.0,15726627258.0,3931656814.5,71753.0,115781.0,28945.25,0,0.5472642095298186
2023,1,11650620,방배3동,12,49,111952,15,50.0,8.0,10.0,0.0,7.0,225568.74007610403,0.4500000000000002,0.18000000000000016,0.04500000000000004,-789144768.0,882037474.0,220509368.5,144184.0,30499.0,7624.75,0,-0.46376074141357
2023,1,11650621,방배4동,12,125,97638,61,32.0,11.0,6.0,1.0,13.0,650609.2649890411,-0.20999999999999996,0.5300000000000002,0.13250000000000006,242605420.0,9565490702.0,2391372675.5,-73831.0,-30641.0,-7660.25,0,0.2904371834890977
2023,1,11650651,양재1동,12,254,113881,107,88.0,21.0,9.0,0.0,23.0,1035896.7514247329,0.48999999999999977,0.8900000000000001,0.22250000000000003,4088290429.0,22900581251.0,5725145312.75,75643.0,293509.0,73377.25,0,0.08966668297833136
2023,1,11650652,양재2동,12,210,113608,75,58.0,11.0,4.0,1.0,18.0,1238997.9831437927,-0.29000000000000004,-0.03000000000000025,-0.007500000000000062,-2558130598.0,14387439848.0,3596859962.0,-11853.0,-56313.0,-14078.25,0,-0.057560530584187086
2023,1,11650660,내곡동,12,49,187009,25,86.0,3.0,6.0,1.0,6.0,30728.890855520323,-1.04,-0.5500000000000003,-0.13750000000000007,68691592.0,537042925.0,134260731.25,-1016.0,-254952.0,-63738.0,0,-1.5710184846495892
2023,1,11680510,신사동,12,285,177010,159,13.0,36.0,6.0,2.0,17.0,1615117.617343653,-0.29000000000000004,0.73,0.1825,5563724789.0,16532563636.0,4133140909.0,-83650.0,432573.0,108143.25,0,0.6744424273087445
2023,1,11680521,논현1동,12,316,174228,140,26.0,46.0,1.0,9.0,19.0,1559886.56752072,-0.45999999999999996,0.69,0.1725,-1856159636.0,12829203573.0,3207300893.25,160063.0,287069.0,71767.25,0,1.0635036585579793
2023,1,11680531,논현2동,12,361,161685,182,34.0,34.0,7.0,2.0,24.0,1212241.7622970592,-0.6099999999999999,0.9400000000000004,0.2350000000000001,-25666379656.0,19059705623.0,4764926405.75,2925.0,714636.0,178659.0,0,0.9208675288072131
2023,1,11680545,압구정동,12,237,185519,154,20.0,35.0,6.0,6.0,29.0,1862814.9846484726,-0.20000000000000018,-0.020000000000000018,-0.0050000000000000044,-20125393078.0,21564728329.0,5391182082.25,1721.0,676304.0,169076.0,0,0.9470191018793818
2023,1,11680565,청담동,12,194,171914,145,26.0,31.0,7.0,0.0,30.0,1514778.0505950649,0.7799999999999998,0.8500000000000001,0.21250000000000002,-35404627752.0,11711985914.0,2927996478.5,10964.0,244877.0,61219.25,0,0.730792051329988
2023,1,11680580,삼성1동,12,301,221293,127,41.0,16.0,4.0,2.0,32.0,1291290.753286367,0.20999999999999996,0.52,0.13,-28869512265.0,26222913125.0,6555728281.25,-192689.0,142408.0,35602.0,0,0.7105343623735211
2023,1,11680590,삼성2동,12,216,173437,132,32.0,11.0,3.0,0.0,21.0,550503.6659132711,-0.2400000000000002,1.44,0.36,-1763367533.0,7477663917.0,1869415979.25,102375.0,-83619.0,-20904.75,0,0.6839906491781959
2023,1,11680600,대치1동,12,113,255221,33,24.0,13.0,6.0,0.0,15.0,477991.579846486,0.31999999999999984,0.5499999999999998,0.13749999999999996,1472701589.0,9186128720.0,2296532180.0,218077.0,110032.0,27508.0,0,0.5918576164429886
2023,1,11680610,대치2동,12,241,200171,93,41.0,22.0,4.0,0.0,32.0,877292.7472411088,0.04999999999999982,0.5800000000000001,0.14500000000000002,11369369073.0,41177301683.0,10294325420.75,219938.0,216374.0,54093.5,0,0.7690360838897075
2023,1,11680630,대치4동,12,392,168903,168,14.0,20.0,2.0,1.0,16.0,1240796.0064001232,0.18000000000000016,0.9700000000000002,0.24250000000000005,-17078678017.0,26400175002.0,6600043750.5,513273.0,364217.0,91054.25,0,1.3626335798751166
2023,1,11680640,역삼1동,12,958,167232,401,45.0,68.0,2.0,4.0,64.0,3378346.1415937142,0.020000000000000018,0.43999999999999995,0.10999999999999999,14262996632.0,79046354735.0,19761588683.75,470820.0,1889671.0,472417.75,0,1.6691496002021602
2023,1,11680650,역삼2동,12,223,173621,132,31.0,27.0,5.0,0.0,17.0,574092.4084240962,0.29000000000000004,1.0500000000000003,0.26250000000000007,-5353521380.0,5240453591.0,1310113397.75,348047.0,1175972.0,293993.0,0,1.3395396428916655
2023,1,11680655,도곡1동,12,116,174770,36,28.0,25.0,6.0,0.0,13.0,382002.2262115924,0.21999999999999975,0.33999999999999986,0.08499999999999996,-2602429248.0,-365930410.0,-91482602.5,282921.0,-131719.0,-32929.75,0,0.578438648376216
2023,1,11680656,도곡2동,12,103,146234,39,28.0,10.0,6.0,0.0,30.0,467883.2293515872,0.17999999999999972,0.71,0.1775,-2635304297.0,3533531449.0,883382862.25,44576.0,-32358.0,-8089.5,0,0.8010079381483611
2023,1,11680660,개포1동,12,6,0,4,29.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0899999999999999,0.27249999999999996,-12072409.0,-78135973.0,-19533993.25,-8476.0,1840.0,460.0,1,-1.8426189356126228
2023,1,11680670,개포2동,12,93,158892,54,53.0,9.0,13.0,0.0,6.0,147141.33462981143,0.3899999999999997,1.9899999999999998,0.49749999999999994,1264601579.0,2944445223.0,736111305.75,55693.0,33011.0,8252.75,0,-0.18168245668441863
2023,1,11680690,개포4동,12,97,93682,73,49.0,7.0,4.0,0.0,7.0,631437.9991033496,1.02,2.0900000000000003,0.5225000000000001,-1010895397.0,4691941071.0,1172985267.75,-9476.0,-84237.0,-21059.25,0,0.08601257513260428
2023,1,11680700,세곡동,12,163,168776,66,95.0,9.0,9.0,0.0,5.0,209728.38716997678,1.1400000000000001,1.52,0.38,1167983601.0,7142700743.0,1785675185.75,63314.0,9863.0,2465.75,0,-0.7765559876427405
2023,1,11680720,일원본동,12,46,183414,16,33.0,16.0,7.0,0.0,8.0,64832.16757717513,0.3700000000000001,2.02,0.505,-515677998.0,1668781279.0,417195319.75,-25267.0,-212243.0,-53060.75,0,-1.0043747850985631
2023,1,11680730,일원1동,12,81,98480,29,18.0,11.0,4.0,0.0,5.0,281620.7406072299,0.7399999999999998,1.74,0.435,207476528.0,4946601670.0,1236650417.5,168825.0,-176782.0,-44195.5,0,-0.1710773774548753
2023,1,11680740,일원2동,12,38,191506,14,14.0,6.0,4.0,0.0,6.0,23809.250566561885,-0.8000000000000003,1.0699999999999998,0.26749999999999996,-459506782.0,488082080.0,122020520.0,48191.0,41384.0,10346.0,0,-0.9755243330303366
2023,1,11680750,수서동,12,124,104973,21,25.0,11.0,6.0,0.0,6.0,580823.9960370762,-0.8900000000000001,0.1499999999999999,0.03749999999999998,-866682471.0,4642288587.0,1160572146.75,-35033.0,-21056.0,-5264.0,0,0.20994518845664367
2023,1,11710510,풍납1동,12,35,90702,19,6.0,7.0,2.0,0.0,3.0,117378.15352472934,1.35,0.9899999999999998,0.24749999999999994,-735482616.0,-116245817.0,-29061454.25,152211.0,67187.0,16796.75,0,-0.8644868903302982
2023,1,11710520,풍납2동,12,75,96054,25,25.0,27.0,11.0,0.0,10.0,286912.67616132594,-0.8999999999999999,0.5,0.125,-713431208.0,106157959.0,26539489.75,175593.0,-1196284.0,-299071.0,0,-0.6940572210541847
2023,1,11710531,거여1동,12,52,162653,20,7.0,2.0,2.0,1.0,2.0,108143.56485278477,-1.3599999999999999,1.4000000000000001,0.3500000000000001,-959245833.0,2188626813.0,547156703.25,-34328.0,155196.0,38799.0,0,-0.2319582165488153
2023,1,11710532,거여2동,12,86,203060,38,11.0,13.0,3.0,0.0,6.0,124710.9070028563,-0.3000000000000007,1.0299999999999994,0.25749999999999984,-1378728255.0,2240492112.0,560123028.0,-61537.0,-486709.0,-121677.25,0,0.18152514496553365
2023,1,11710540,마천1동,12,42,64731,21,16.0,8.0,2.0,1.0,5.0,591240.1509014228,0.17999999999999972,1.5999999999999999,0.39999999999999997,3807922716.0,-2323389344.0,-580847336.0,75223.0,-68382.0,-17095.5,0,-0.3306687424430128
2023,1,11710550,마천2동,12,75,162157,29,12.0,14.0,1.0,0.0,5.0,224966.83227366072,-0.8599999999999999,0.18000000000000016,0.04500000000000004,-4612897328.0,-2146873798.0,-536718449.5,76061.0,-525314.0,-131328.5,0,-0.13595755458335437
2023,1,11710561,방이1동,12,123,172516,45,12.0,10.0,6.0,0.0,3.0,238548.37917062765,-0.71,0.5699999999999998,0.14249999999999996,368990362.0,7236726624.0,1809181656.0,1907.0,-45725.0,-11431.25,0,0.40446460954667623
2023,1,11710562,방이2동,12,258,188894,108,14.0,18.0,2.0,0.0,8.0,624234.6353457494,-1.0899999999999994,1.52,0.38,-2868211408.0,21796000371.0,5449000092.75,80586.0,498739.0,124684.75,0,1.2440708570417762
2023,1,11710566,오륜동,12,59,277291,9,18.0,6.0,19.0,0.0,10.0,16446.81460992243,-2.17,-0.8900000000000001,-0.22249999999999998,-801287667.0,1104012632.0,276003158.0,-4795.0,11788.0,2947.0,0,-1.0314772973050115
2023,1,11710570,오금동,12,139,140229,51,30.0,13.0,12.0,0.0,10.0,581129.2341455761,-1.7200000000000002,0.29000000000000004,0.07250000000000001,-1271190532.0,12305624593.0,3076406148.25,231847.0,126205.0,31551.25,0,0.11901775530028756
2023,1,11710580,송파1동,12,174,191240,73,15.0,17.0,2.0,0.0,6.0,343342.1523844384,-0.22999999999999998,0.5700000000000003,0.14250000000000007,-2847854801.0,2569982564.0,642495641.0,30290.0,-195957.0,-48989.25,0,0.7269511842123446
2023,1,11710590,송파2동,12,100,162481,19,7.0,11.0,9.0,0.0,4.0,163057.30188145075,-3.6100000000000003,-1.56,-0.39,165187024.0,-5071968833.0,-1267992208.25,-101691.0,-239619.0,-59904.75,0,0.26380092308008946
2023,1,11710600,석촌동,12,245,179454,98,20.0,29.0,5.0,0.0,10.0,471419.32521983347,-1.1,0.77,0.1925,-166310006.0,7897258085.0,1974314521.25,-94034.0,-443845.0,-110961.25,0,0.5246703210338901
2023,1,11710610,삼전동,12,176,158580,57,13.0,14.0,6.0,1.0,6.0,443630.86198133434,-0.7500000000000004,-0.14000000000000012,-0.03500000000000003,-3763436925.0,-3736103138.0,-934025784.5,16764.0,-605309.0,-151327.25,0,0.5872169186480183
2023,1,11710620,가락본동,12,233,150114,96,21.0,27.0,5.0,0.0,14.0,504861.47858960525,-1.4,1.42,0.355,-2345958484.0,11820634229.0,2955158557.25,-135798.0,-77557.0,-19389.25,0,0.6085995279370366
2023,1,11710631,가락1동,12,65,165395,66,19.0,13.0,3.0,1.0,10.0,2890651.4696393483,0.49,0.76,0.19,-33040595833.0,96476670417.0,24119167604.25,25896.0,27253.0,6813.25,0,0.43522293346684293
2023,1,11710632,가락2동,12,151,164305,61,23.0,17.0,7.0,0.0,9.0,348392.69915705547,-1.6599999999999997,0.94,0.235,195195718.0,1056274462.0,264068615.5,201373.0,-228485.0,-57121.25,0,0.1931763262124465
2023,1,11710641,문정1동,12,95,163437,40,19.0,5.0,3.0,0.0,4.0,193772.89116295576,-0.8800000000000003,0.16999999999999993,0.04249999999999998,-260287452.0,4212317206.0,1053079301.5,-30930.0,-75474.0,-18868.5,0,0.418551566033714
2023,1,11710642,문정2동,12,521,165305,240,17.0,23.0,1.0,2.0,22.0,788664.9924624179,-0.49999999999999956,1.0700000000000003,0.26750000000000007,-7422829728.0,8946447210.0,2236611802.5,205007.0,455028.0,113757.0,0,0.6636356299048931
2023,1,11710646,장지동,12,98,203356,43,42.0,10.0,7.0,1.0,7.0,160883.68150927438,-2.1500000000000004,2.32,0.5800000000000001,-2638425130.0,2263543914.0,565885978.5,101281.0,-361671.0,-90417.75,0,-0.12538720387135951
2023,1,11710647,위례동,12,174,197451,63,32.0,5.0,5.0,0.0,4.0,36476.8306364617,-2.7699999999999996,0.4900000000000002,0.12250000000000005,40898410.0,1053842606.0,263460651.5,-41073.0,-42992.0,-10748.0,0,-0.4343857126600847
2023,1,11710650,잠실본동,12,375,185256,121,13.0,25.0,1.0,0.0,14.0,859059.8245400959,-0.34999999999999964,0.6099999999999999,0.15249999999999997,-4303498841.0,25438336435.0,6359584108.75,-8911.0,290114.0,72528.5,0,0.9229407022185473
2023,1,11710670,잠실2동,12,111,403375,35,6.0,14.0,7.0,0.0,10.0,129376.05303253797,-1.2200000000000002,0.79,0.1975,3430577149.0,12553283599.0,3138320899.75,-127001.0,-188845.0,-47211.25,0,-0.21360617615257216
2023,1,11710680,잠실3동,12,156,253240,50,16.0,11.0,5.0,0.0,14.0,211038.32500394882,-0.15000000000000036,0.7199999999999998,0.17999999999999994,18868066436.0,22456532895.0,5614133223.75,-25054.0,22188.0,5547.0,0,0.29188294408309173
2023,1,11710690,잠실4동,12,46,191431,11,9.0,10.0,4.0,0.0,6.0,70495.46762018692,1.9100000000000001,0.040000000000000036,0.010000000000000009,377215568.0,2458778284.0,614694571.0,39435.0,8555.0,2138.75,0,-0.9031770729425173
2023,1,11710710,잠실6동,12,225,174066,57,15.0,24.0,2.0,1.0,21.0,1547965.6111532408,0.25,0.6499999999999999,0.16249999999999998,221068617793.0,227616211936.0,56904052984.0,-27074.0,6633.0,1658.25,0,0.7750776800852109
2023,1,11710720,잠실7동,12,13,0,3,5.0,4.0,4.0,0.0,6.0,0.0,-1.41,0.9199999999999999,0.22999999999999993,-1679532885.0,-1216118302.0,-304029575.5,4992.0,14806.0,3701.5,1,-1.4490794343017595
2023,1,11740515,강일동,12,141,132287,43,82.0,12.0,7.0,0.0,8.0,112907.31695480281,-0.7999999999999998,0.08999999999999986,0.022499999999999964,696892615.0,2631381734.0,657845433.5,73439.0,-18467.0,-4616.75,0,-0.5308080481877674
2023,1,11740520,상일동,12,107,130204,50,37.0,9.0,13.0,0.0,6.0,113414.57922183651,0.10999999999999943,1.5999999999999996,0.3999999999999999,-1554243038.0,-2892593720.0,-723148430.0,79631.0,227644.0,56911.0,0,-0.2663800096111713
2023,1,11740530,명일1동,12,169,108264,89,23.0,19.0,1.0,0.0,11.0,542685.8381548807,-1.8399999999999999,0.6600000000000001,0.16500000000000004,-374148280.0,4805356799.0,1201339199.75,30989.0,-512069.0,-128017.25,0,0.3862960529040125
2023,1,11740540,명일2동,12,158,125379,37,18.0,18.0,7.0,0.0,9.0,655271.3694318825,-2.31,0.6999999999999997,0.17499999999999993,7295528439.0,11711705144.0,2927926286.0,-6611.0,-5847.0,-1461.75,0,0.3193152914985587
2023,1,11740550,고덕1동,12,78,159508,18,27.0,4.0,5.0,0.0,3.0,51555.008952529024,-2.71,0.08999999999999986,0.022499999999999964,165811828.0,428817246.0,107204311.5,25522.0,319880.0,79970.0,0,-0.7889022363301067
2023,1,11740560,고덕2동,12,112,209538,28,26.0,9.0,6.0,0.0,4.0,103371.71084958337,-2.98,-1.35,-0.3374999999999999,-1330604632.0,2270862581.0,567715645.25,-5034.0,-17934.0,-4483.5,0,-0.10795795467564173
2023,1,11740570,암사1동,12,122,104905,41,13.0,8.0,3.0,1.0,3.0,344403.1298508174,-1.4000000000000004,0.5299999999999998,0.13249999999999995,-2325715615.0,3200831139.0,800207784.75,91854.0,-497635.0,-124408.75,0,0.11873890649713163
2023,1,11740580,암사2동,12,79,102660,24,7.0,6.0,3.0,0.0,4.0,224411.57252094292,-0.6800000000000002,0.7800000000000002,0.19500000000000006,-962948099.0,722125361.0,180531340.25,-19292.0,72384.0,18096.0,0,-0.6186502592545238
2023,1,11740590,암사3동,12,52,179898,33,12.0,5.0,4.0,0.0,3.0,81512.43337335602,1.7199999999999998,1.9299999999999997,0.48249999999999993,774517626.0,1439724861.0,359931215.25,-26287.0,-85024.0,-21256.0,0,-0.6288409935908793
2023,1,11740600,천호1동,12,126,107993,70,12.0,11.0,4.0,1.0,5.0,255366.80453362718,-0.3799999999999999,2.6100000000000003,0.6525000000000001,493385153.0,1528147364.0,382036841.0,59313.0,-510784.0,-127696.0,0,0.16835376619571618
2023,1,11740610,천호2동,12,302,93639,127,22.0,27.0,3.0,3.0,7.0,1637336.6478924379,0.33000000000000007,0.9899999999999998,0.24749999999999994,-4630981767.0,4759930919.0,1189982729.75,128727.0,197489.0,49372.25,0,0.4745065777703142
2023,1,11740620,천호3동,12,145,100219,68,11.0,16.0,1.0,1.0,7.0,351468.5096837925,-0.020000000000000462,1.63,0.4075,-1333088713.0,5296667408.0,1324166852.0,-86775.0,-243754.0,-60938.5,0,0.24622344031956866
2023,1,11740640,성내1동,12,125,85521,51,20.0,11.0,5.0,1.0,10.0,509762.24971644394,0.1200000000000001,1.3199999999999998,0.32999999999999996,-436660986.0,7218793819.0,1804698454.75,55369.0,-169385.0,-42346.25,0,0.4447970669961696
2023,1,11740650,성내2동,12,122,103619,55,19.0,18.0,0.0,1.0,5.0,449426.4322469817,-0.040000000000000036,1.6,0.4,-1425030522.0,5353845188.0,1338461297.0,-110955.0,-649041.0,-162260.25,0,0.486140733469905
2023,1,11740660,성내3동,12,151,118454,72,14.0,13.0,4.0,0.0,9.0,589247.6997399834,-0.33000000000000007,1.6199999999999999,0.40499999999999997,-2005024604.0,564701742.0,141175435.5,213004.0,-10619.0,-2654.75,0,0.69371028800715
2023,1,11740685,길동,12,291,103967,137,37.0,39.0,9.0,0.0,16.0,1039806.6758202122,0.23000000000000043,1.81,0.4525,332597875.0,16099108069.0,4024777017.25,324956.0,105216.0,26304.0,0,0.5517570966196473
2023,1,11740700,둔촌2동,12,82,108795,34,33.0,18.0,6.0,0.0,9.0,237182.21572682567,0.43999999999999995,0.5800000000000001,0.14500000000000002,-5655615274.0,935550871.0,233887717.75,67607.0,-382634.0,-95658.5,0,-0.08482344064522407
2023,2,11110515,청운효자동,13,28,133334,22,26.0,4.0,14.0,0.0,9.0,200732.34676826617,-1.21,-0.6999999999999997,-0.17499999999999993,1668609182.0,-912022633.0,-228005658.25,107176.0,-275786.0,-68946.5,0,-0.3517200505000433
2023,2,11110530,사직동,13,194,141193,86,36.0,15.0,3.0,3.0,42.0,721194.1076186496,0.29000000000000004,0.5,0.125,4945307430.0,-4339483524.0,-1084870881.0,56754.0,-80894.0,-20223.5,0,0.8397878728611201
2023,2,11110540,삼청동,13,48,169873,22,16.0,2.0,4.0,0.0,14.0,257516.78920134454,0.2400000000000002,-0.040000000000000036,-0.010000000000000009,3396833439.0,-4874576595.0,-1218644148.75,65995.0,39706.0,9926.5,0,-0.4713038014187883
