연도,분기,구이름,행정동_코드,행정동_코드_명,등록인구_수,시군구_코드
2020,2,도봉구,11320514,창4동,27632,11320
2020,2,도봉구,11320513,창3동,14594,11320
2020,2,도봉구,11320512,창2동,30265,11320
2020,2,도봉구,11320511,창1동,25847,11320
2020,2,도봉구,11320681,쌍문4동,19575,11320
2020,2,도봉구,11320680,쌍문3동,17118,11320
2020,2,도봉구,11320670,쌍문2동,19773,11320
2020,2,도봉구,11320660,쌍문1동,22225,11320
2020,2,도봉구,11320710,방학3동,28328,11320
2020,2,도봉구,11320700,방학2동,20835,11320
2020,2,도봉구,11320690,방학1동,29675,11320
2020,2,도봉구,11320522,도봉2동,28387,11320
2020,2,도봉구,11320521,도봉1동,21969,11320
2020,2,노원구,11350612,하계2동,23061,11350
2020,2,노원구,11350611,하계1동,28459,11350
2020,2,노원구,11350619,중계본동,25452,11350
2020,2,노원구,11350624,중계4동,21006,11350
2020,2,노원구,11350625,중계23동,36153,11350
2020,2,노원구,11350621,중계1동,27764,11350
2020,2,노원구,11350580,월계3동,31229,11350
2020,2,노원구,11350570,월계2동,28026,11350
2020,2,노원구,11350560,월계1동,23589,11350
2020,2,노원구,11350710,상계9동,21618,11350
2020,2,노원구,11350700,상계8동,23506,11350
2020,2,노원구,11350695,상계67동,34151,11350
2020,2,노원구,11350670,상계5동,25028,11350
2020,2,노원구,11350665,상계34동,27455,11350
2020,2,노원구,11350640,상계2동,20997,11350
2020,2,노원구,11350630,상계1동,39762,11350
2020,2,노원구,11350720,상계10동,16402,11350
2020,2,노원구,11350600,공릉2동,40652,11350
2020,2,노원구,11350595,공릉1동,38731,11350
2020,2,은평구,11380690,진관동,57750,11380
2020,2,은평구,11380640,증산동,15820,11380
2020,2,은평구,11380600,응암3동,25802,11380
2020,2,은평구,11380590,응암2동,27621,11380
2020,2,은평구,11380580,응암1동,28510,11380
2020,2,은평구,11380625,역촌동,47718,11380
2020,2,은평구,11380632,신사2동,21388,11380
2020,2,은평구,11380631,신사1동,28140,11380
2020,2,은평구,11380650,수색동,8722,11380
2020,2,은평구,11380530,불광2동,29069,11380
2020,2,은평구,11380520,불광1동,40422,11380
2020,2,은평구,11380570,대조동,27740,11380
2020,2,은평구,11380510,녹번동,38145,11380
2020,2,은평구,11380560,구산동,33429,11380
2020,2,은평구,11380552,갈현2동,29710,11380
2020,2,은평구,11380551,갈현1동,23952,11380
2020,2,서대문구,11410640,홍제3동,16155,11410
2020,2,서대문구,11410655,홍제2동,14520,11410
2020,2,서대문구,11410620,홍제1동,24811,11410
2020,2,서대문구,11410685,홍은2동,27982,11410
2020,2,서대문구,11410660,홍은1동,23266,11410
2020,2,서대문구,11410565,충현동,18298,11410
2020,2,서대문구,11410520,천연동,18469,11410
2020,2,서대문구,11410615,연희동,40725,11410
2020,2,서대문구,11410585,신촌동,23270,11410
2020,2,서대문구,11410555,북아현동,17389,11410
2020,2,서대문구,11410720,북가좌2동,33432,11410
2020,2,서대문구,11410710,북가좌1동,18809,11410
2020,2,서대문구,11410700,남가좌2동,30727,11410
2020,2,서대문구,11410690,남가좌1동,16371,11410
2020,2,마포구,11440680,합정동,18850,11440
2020,2,마포구,11440590,용강동,22295,11440
2020,2,마포구,11440610,염리동,13111,11440
2020,2,마포구,11440710,연남동,16824,11440
2020,2,마포구,11440555,아현동,25380,11440
2020,2,마포구,11440630,신수동,23796,11440
2020,2,마포구,11440730,성산2동,41273,11440
2020,2,마포구,11440720,성산1동,19983,11440
2020,2,마포구,11440660,서교동,26273,11440
2020,2,마포구,11440655,서강동,25863,11440
2020,2,마포구,11440740,상암동,32407,11440
2020,2,마포구,11440700,망원2동,19316,11440
2020,2,마포구,11440690,망원1동,21449,11440
2020,2,마포구,11440585,도화동,22332,11440
2020,2,마포구,11440600,대흥동,15753,11440
2020,2,마포구,11440565,공덕동,40052,11440
2020,2,양천구,11470680,신정7동,30382,11470
2020,2,양천구,11470670,신정6동,25217,11470
2020,2,양천구,11470650,신정4동,34804,11470
2020,2,양천구,11470640,신정3동,47500,11470
2020,2,양천구,11470630,신정2동,20482,11470
2020,2,양천구,11470620,신정1동,21225,11470
2020,2,양천구,11470611,신월7동,21038,11470
2020,2,양천구,11470610,신월6동,12494,11470
2020,2,양천구,11470600,신월5동,15392,11470
2020,2,양천구,11470590,신월4동,18659,11470
2020,2,양천구,11470580,신월3동,16349,11470
2020,2,양천구,11470570,신월2동,21669,11470
2020,2,양천구,11470560,신월1동,21456,11470
2020,2,양천구,11470550,목5동,42645,11470
2020,2,양천구,11470540,목4동,26531,11470
2020,2,양천구,11470530,목3동,22918,11470
2020,2,양천구,11470520,목2동,31178,11470
2020,2,양천구,11470510,목1동,32095,11470
2020,2,강서구,11500590,화곡본동,35553,11500
2020,2,강서구,11500593,화곡8동,26155,11500
2020,2,강서구,11500591,화곡6동,25405,11500
2020,2,강서구,11500570,화곡4동,21758,11500
2020,2,강서구,11500560,화곡3동,22306,11500
2020,2,강서구,11500550,화곡2동,19119,11500
2020,2,강서구,11500540,화곡1동,54160,11500
2020,2,강서구,11500615,우장산동,44327,11500
2020,2,강서구,11500510,염창동,42259,11500
2020,2,강서구,11500641,방화3동,24130,11500
2020,2,강서구,11500640,방화2동,23771,11500
2020,2,강서구,11500630,방화1동,45279,11500
2020,2,강서구,11500611,발산1동,38288,11500
2020,2,강서구,11500535,등촌3동,32208,11500
2020,2,강서구,11500530,등촌2동,21576,11500
2020,2,강서구,11500520,등촌1동,23769,11500
2020,2,강서구,11500620,공항동,28016,11500
2020,2,강서구,11500605,가양3동,15976,11500
2020,2,강서구,11500604,가양2동,14961,11500
2020,2,강서구,11500603,가양1동,34187,11500
2020,2,구로구,11530800,항동,15540,11530
2020,2,구로구,11530780,오류2동,40297,11530
2020,2,구로구,11530770,오류1동,23424,11530
2020,2,구로구,11530510,신도림동,36704,11530
2020,2,구로구,11530790,수궁동,24468,11530
2020,2,구로구,11530560,구로5동,33166,11530
2020,2,구로구,11530550,구로4동,25862,11530
2020,2,구로구,11530540,구로3동,25979,11530
2020,2,구로구,11530530,구로2동,34406,11530
2020,2,구로구,11530520,구로1동,21931,11530
2020,2,구로구,11530730,고척2동,28415,11530
2020,2,구로구,11530720,고척1동,23966,11530
2020,2,구로구,11530760,개봉3동,21899,11530
2020,2,구로구,11530750,개봉2동,32560,11530
2020,2,구로구,11530740,개봉1동,33028,11530
2020,2,구로구,11530595,가리봉동,15062,11530
2020,2,금천구,11545710,시흥5동,20595,11545
2020,2,금천구,11545700,시흥4동,21877,11545
2020,2,금천구,11545690,시흥3동,11460,11545
2020,2,금천구,11545680,시흥2동,22316,11545
2020,2,금천구,11545670,시흥1동,36274,11545
2020,2,금천구,11545640,독산4동,18001,11545
2020,2,금천구,11545630,독산3동,29351,11545
2020,2,금천구,11545620,독산2동,21038,11545
2020,2,금천구,11545610,독산1동,44812,11545
2020,2,금천구,11545510,가산동,24830,11545
2020,2,영등포구,11560515,영등포본동,24304,11560
2020,2,영등포구,11560535,영등포동,27762,11560
2020,2,영등포구,11560540,여의동,34675,11560
2020,2,영등포구,11560620,양평2동,22665,11560
2020,2,영등포구,11560610,양평1동,18030,11560
2020,2,영등포구,11560690,신길7동,20634,11560
2020,2,영등포구,11560680,신길6동,19171,11560
2020,2,영등포구,11560670,신길5동,12712,11560
2020,2,영등포구,11560660,신길4동,9842,11560
2020,2,영등포구,11560650,신길3동,18436,11560
2020,2,영등포구,11560630,신길1동,19537,11560
2020,2,영등포구,11560605,문래동,32734,11560
2020,2,영등포구,11560585,도림동,21251,11560
2020,2,영등포구,11560720,대림3동,27975,11560
2020,2,영등포구,11560710,대림2동,20820,11560
2020,2,영등포구,11560700,대림1동,16018,11560
2020,2,영등포구,11560560,당산2동,37249,11560
2020,2,영등포구,11560550,당산1동,21339,11560
2020,2,동작구,11590605,흑석동,34992,11590
2020,2,동작구,11590680,신대방2동,20546,11590
2020,2,동작구,11590670,신대방1동,26304,11590
2020,2,동작구,11590560,상도4동,29723,11590
2020,2,동작구,11590550,상도3동,25798,11590
2020,2,동작구,11590540,상도2동,28860,11590
2020,2,동작구,11590530,상도1동,47529,11590
2020,2,동작구,11590651,사당5동,14662,11590
2020,2,동작구,11590650,사당4동,14819,11590
2020,2,동작구,11590640,사당3동,25580,11590
2020,2,동작구,11590630,사당2동,28050,11590
2020,2,동작구,11590620,사당1동,23931,11590
2020,2,동작구,11590660,대방동,39683,11590
2020,2,동작구,11590520,노량진2동,13650,11590
2020,2,동작구,11590510,노량진1동,32649,11590
2020,2,관악구,11620575,행운동,30225,11620
2020,2,관악구,11620545,청림동,16007,11620
2020,2,관악구,11620595,청룡동,35766,11620
2020,2,관악구,11620615,중앙동,16065,11620
2020,2,관악구,11620725,조원동,19531,11620
2020,2,관악구,11620625,인헌동,26938,11620
2020,2,관악구,11620605,은천동,34995,11620
2020,2,관악구,11620655,신원동,19647,11620
2020,2,강남구,11620685,신사동,17270,11620
2020,2,관악구,11620685,신사동,25976,11620
2020,2,관악구,11620695,신림동,22853,11620
2020,2,관악구,11620565,성현동,30703,11620
2020,2,관악구,11620645,서원동,24049,11620
2020,2,관악구,11620665,서림동,24440,11620
2020,2,관악구,11620745,삼성동,24841,11620
2020,2,관악구,11620525,보라매동,25856,11620
2020,2,관악구,11620765,미성동,32300,11620
2020,2,관악구,11620735,대학동,24887,11620
2020,2,관악구,11620630,남현동,18814,11620
2020,2,관악구,11620715,난향동,16171,11620
2020,2,관악구,11620775,난곡동,28414,11620
2020,2,관악구,11620585,낙성대동,17840,11620
2020,2,서초구,11650540,잠원동,33788,11650
2020,2,서초구,11650652,양재2동,22930,11650
2020,2,서초구,11650651,양재1동,45486,11650
2020,2,서초구,11650531,서초4동,31975,11650
2020,2,서초구,11650530,서초3동,31158,11650
2020,2,서초구,11650520,서초2동,18953,11650
2020,2,서초구,11650510,서초1동,21403,11650
2020,2,서초구,11650590,방배본동,21424,11650
2020,2,서초구,11650621,방배4동,24029,11650
2020,2,서초구,11650620,방배3동,21938,11650
2020,2,서초구,11650610,방배2동,20628,11650
2020,2,서초구,11650600,방배1동,17659,11650
2020,2,서초구,11650550,반포본동,12107,11650
2020,2,서초구,11650581,반포4동,20148,11650
2020,2,서초구,11650580,반포3동,21741,11650
2020,2,서초구,11650570,반포2동,16327,11650
2020,2,서초구,11650560,반포1동,32981,11650
2020,2,서초구,11650660,내곡동,18387,11650
2020,2,강남구,11680565,청담동,27598,11680
2020,2,강남구,11680720,일원본동,24209,11680
2020,2,강남구,11680740,일원2동,18017,11680
2020,2,강남구,11680730,일원1동,16178,11680
2020,2,강남구,11680650,역삼2동,37557,11680
2020,2,강남구,11680640,역삼1동,36921,11680
2020,2,강남구,11680545,압구정동,27804,11680
2020,2,강남구,11680510,신사동,17270,11680
2020,2,관악구,11680510,신사동,25976,11680
2020,2,강남구,11680750,수서동,15689,11680
2020,2,강남구,11680700,세곡동,44997,11680
2020,2,강남구,11680590,삼성2동,30534,11680
2020,2,강남구,11680580,삼성1동,14924,11680
2020,2,강남구,11680656,도곡2동,34379,11680
2020,2,강남구,11680655,도곡1동,22510,11680
2020,2,강남구,11680630,대치4동,20744,11680
2020,2,강남구,11680610,대치2동,38310,11680
2020,2,강남구,11680600,대치1동,25141,11680
2020,2,강남구,11680531,논현2동,21851,11680
2020,2,강남구,11680521,논현1동,23916,11680
2020,2,강남구,11680690,개포4동,18216,11680
2020,2,강남구,11680670,개포2동,22540,11680
2020,2,강남구,11680660,개포1동,6853,11680
2020,2,송파구,11710520,풍납2동,25956,11710
2020,2,송파구,11710510,풍납1동,15041,11710
2020,2,송파구,11710646,장지동,31022,11710
2020,2,송파구,11710650,잠실본동,29408,11710
2020,2,송파구,11710720,잠실7동,10088,11710
2020,2,송파구,11710710,잠실6동,17465,11710
2020,2,송파구,11710690,잠실4동,22063,11710
2020,2,송파구,11710680,잠실3동,35780,11710
2020,2,송파구,11710670,잠실2동,36712,11710
2020,2,송파구,11710647,위례동,28344,11710
2020,2,송파구,11710566,오륜동,18708,11710
2020,2,송파구,11710570,오금동,40841,11710
2020,2,송파구,11710590,송파2동,20796,11710
2020,2,송파구,11710580,송파1동,25683,11710
2020,2,송파구,11710600,석촌동,33827,11710
2020,2,송파구,11710610,삼전동,32220,11710
2020,2,송파구,11710562,방이2동,26663,11710
2020,2,송파구,11710561,방이1동,16461,11710
2020,2,송파구,11710642,문정2동,29987,11710
2020,2,송파구,11710641,문정1동,21234,11710
2020,2,송파구,11710550,마천2동,20068,11710
2020,2,송파구,11710540,마천1동,20455,11710
2020,2,송파구,11710532,거여2동,16779,11710
2020,2,송파구,11710531,거여1동,13183,11710
2020,2,송파구,11710620,가락본동,27715,11710
2020,2,송파구,11710632,가락2동,33503,11710
2020,2,송파구,11710631,가락1동,28065,11710
2020,2,강동구,11740620,천호3동,27303,11740
2020,2,강동구,11740610,천호2동,35642,11740
2020,2,강동구,11740600,천호1동,28041,11740
2020,2,강동구,11740590,암사3동,18438,11740
2020,2,강동구,11740580,암사2동,15647,11740
2020,2,강동구,11740570,암사1동,36254,11740
2020,2,강동구,11740660,성내3동,23824,11740
2020,2,강동구,11740650,성내2동,25096,11740
2020,2,강동구,11740640,성내1동,20403,11740
2020,2,강동구,11740520,상일동,32624,11740
2020,2,강동구,11740540,명일2동,17501,11740
2020,2,강동구,11740530,명일1동,26550,11740
2020,2,강동구,11740700,둔촌2동,27292,11740
2020,2,강동구,11740685,길동,46950,11740
2020,2,강동구,11740560,고덕2동,21306,11740
2020,2,강동구,11740550,고덕1동,26536,11740
2020,2,강동구,11740515,강일동,31866,11740
2020,3,종로구,11110650,혜화동,19932,11110
2020,3,종로구,11110560,평창동,18618,11110
2020,3,종로구,11110515,청운효자동,12708,11110
2020,3,종로구,11110690,창신3동,7124,11110
2020,3,종로구,11110680,창신2동,9568,11110
2020,3,종로구,11110670,창신1동,6035,11110
2020,3,종로구,11110630,종로56가동,5809,11110
2020,3,종로구,11110615,종로1234가동,8418,11110
2020,3,종로구,11110640,이화동,8224,11110
2020,3,종로구,11110710,숭인2동,10077,11110
2020,3,종로구,11110700,숭인1동,6435,11110
2020,3,종로구,11110540,삼청동,2962,11110
2020,3,종로구,11110530,사직동,9848,11110
2020,3,종로구,11110550,부암동,10347,11110
2020,3,종로구,11110570,무악동,8655,11110
2020,3,종로구,11110580,교남동,10660,11110
2020,3,종로구,11110600,가회동,4422,11110
2020,3,중구,11140540,회현동,5803,11140
2020,3,중구,11140670,황학동,13644,11140
2020,3,중구,11140570,필동,4781,11140
2020,3,중구,11140645,청구동,14342,11140
2020,3,중구,11140680,중림동,12879,11140
2020,3,중구,11140580,장충동,5502,11140
2020,3,중구,11140605,을지로동,1990,11140
2020,3,중구,11140635,약수동,17473,11140
2020,3,중구,11140615,신당동,9143,11140
2020,3,중구,11140650,신당5동,10970,11140
2020,3,중구,11140520,소공동,3006,11140
2020,3,중구,11140550,명동,3649,11140
2020,3,중구,11140665,동화동,10893,11140
2020,3,중구,11140625,다산동,14882,11140
2020,3,중구,11140590,광희동,6364,11140
2020,3,용산구,11170510,후암동,18291,11170
2020,3,용산구,11170580,효창동,10372,11170
2020,3,용산구,11170685,한남동,23969,11170
2020,3,용산구,11170625,한강로동,20910,11170
2020,3,용산구,11170555,청파동,20580,11170
2020,3,용산구,11170660,이태원2동,10788,11170
2020,3,용산구,11170650,이태원1동,8929,11170
2020,3,용산구,11170640,이촌2동,8855,11170
2020,3,용산구,11170630,이촌1동,29144,11170
2020,3,용산구,11170570,원효로2동,14493,11170
2020,3,용산구,11170560,원효로1동,16722,11170
2020,3,용산구,11170520,용산2가동,11428,11170
2020,3,용산구,11170590,용문동,12448,11170
2020,3,용산구,11170690,서빙고동,14029,11170
2020,3,용산구,11170700,보광동,15805,11170
