연도,분기,행정동_코드,행정동_코드_명,총_유동인구_수
2024,4,11110530,사직동,4046716
2024,4,11110540,삼청동,999306
2024,4,11110550,부암동,961812
2024,4,11110560,평창동,887229
2024,4,11110570,무악동,1752038
2024,4,11110580,교남동,4149031
2024,4,11110600,가회동,1274401
2024,4,11110615,종로1234가동,14152630
2024,4,11110630,종로56가동,5409631
2024,4,11110640,이화동,4696993
2024,4,11110650,혜화동,9335695
2024,4,11110670,창신1동,2790807
2024,4,11110680,창신2동,4929182
2024,4,11110690,창신3동,975151
2024,4,11110700,숭인1동,2217201
2024,4,11110710,숭인2동,5626143
2024,4,11140520,소공동,2812029
2024,4,11140540,회현동,4629050
2024,4,11140550,명동,5964314
2024,4,11140570,필동,2529562
2024,4,11140580,장충동,2214762
2024,4,11140590,광희동,6676592
2024,4,11140605,을지로동,4885734
2024,4,11140615,신당동,5495347
2024,4,11140625,다산동,4222623
2024,4,11140635,약수동,1939868
2024,4,11140645,청구동,3186417
2024,4,11140650,신당5동,3380617
2024,4,11140665,동화동,3541169
2024,4,11140670,황학동,5824539
2024,4,11140680,중림동,1816944
2024,4,11170510,후암동,3920900
2024,4,11170520,용산2가동,4759841
2024,4,11170530,남영동,2018933
2024,4,11170555,청파동,7658693
2024,4,11170560,원효로1동,5038071
2024,4,11170570,원효로2동,3852280
2024,4,11170580,효창동,3838214
2024,4,11170590,용문동,2463909
2024,4,11170625,한강로동,5725220
2024,4,11170630,이촌1동,4529722
2024,4,11170640,이촌2동,1575660
2024,4,11170650,이태원1동,2558092
2024,4,11170660,이태원2동,2884736
2024,4,11170685,한남동,4455341
2024,4,11170690,서빙고동,1710831
2024,4,11170700,보광동,2608304
2024,4,11200520,왕십리2동,4269923
2024,4,11200535,왕십리도선동,5522354
2024,4,11200540,마장동,4982456
2024,4,11200550,사근동,4247257
2024,4,11200560,행당1동,5898939
2024,4,11200570,행당2동,4599491
2024,4,11200580,응봉동,2754655
2024,4,11200590,금호1가동,3276337
2024,4,11200615,금호23가동,6116987
2024,4,11200620,금호4가동,2779574
2024,4,11200645,옥수동,2891460
2024,4,11200650,성수1가1동,3239903
2024,4,11200660,성수1가2동,5638356
2024,4,11200670,성수2가1동,4937859
2024,4,11200690,성수2가3동,5738874
2024,4,11200720,송정동,3148956
2024,4,11200790,용답동,3233648
2024,4,11215710,화양동,9649031
2024,4,11215730,군자동,6850194
2024,4,11215740,중곡1동,3733586
2024,4,11215750,중곡2동,4422883
2024,4,11215760,중곡3동,4889718
2024,4,11215770,중곡4동,6399588
2024,4,11215780,능동,2225659
2024,4,11215810,광장동,6271033
2024,4,11215820,자양1동,8143327
2024,4,11215830,자양2동,5273396
2024,4,11215840,자양3동,6904984
2024,4,11215847,자양4동,8750852
2024,4,11215850,구의1동,7002765
2024,4,11215860,구의2동,4980781
2024,4,11215870,구의3동,6359504
2024,4,11230536,용신동,14419712
2024,4,11230545,제기동,12779827
2024,4,11230560,전농1동,12037454
2024,4,11230570,전농2동,2400793
2024,4,11230600,답십리1동,6840510
2024,4,11230610,답십리2동,5763551
2024,4,11230650,장안1동,8931967
2024,4,11230660,장안2동,7484657
2024,4,11230705,청량리동,6214621
2024,4,11230710,회기동,4806051
2024,4,11230720,휘경1동,5912753
2024,4,11230730,휘경2동,4416429
2024,4,11230740,이문1동,8994162
2024,4,11230750,이문2동,3587239
2024,4,11260520,면목2동,5372750
2024,4,11260540,면목4동,4691004
2024,4,11260550,면목5동,2412399
2024,4,11260565,면목본동,9677599
2024,4,11260570,면목7동,6152320
2024,4,11260575,면목38동,6223569
2024,4,11260580,상봉1동,4256757
2024,4,11260590,상봉2동,7412000
2024,4,11260600,중화1동,5029728
2024,4,11260610,중화2동,7567800
2024,4,11260620,묵1동,7000532
2024,4,11260630,묵2동,5272579
2024,4,11260655,망우본동,11542657
2024,4,11260660,망우3동,4022757
2024,4,11260680,신내1동,4863918
2024,4,11260690,신내2동,1647565
2024,4,11290525,성북동,4210422
2024,4,11290555,삼선동,10097326
2024,4,11290575,동선동,8051424
2024,4,11290580,돈암1동,2355934
2024,4,11290590,돈암2동,2702698
2024,4,11290600,안암동,7302473
2024,4,11290610,보문동,5566810
2024,4,11290620,정릉1동,4544296
2024,4,11290630,정릉2동,5757787
2024,4,11290640,정릉3동,2731755
2024,4,11290650,정릉4동,3696815
2024,4,11290660,길음1동,6220041
2024,4,11290685,길음2동,5239469
2024,4,11290705,종암동,11069035
2024,4,11290715,월곡1동,8157571
2024,4,11290725,월곡2동,6148162
2024,4,11290760,장위1동,7001331
2024,4,11290770,장위2동,4428119
2024,4,11290780,장위3동,2962527
2024,4,11290810,석관동,10828205
2024,4,11305534,삼양동,11394994
2024,4,11305535,미아동,7722188
2024,4,11305545,송중동,11923847
2024,4,11305555,송천동,12329187
2024,4,11305575,삼각산동,3042960
2024,4,11305595,번1동,6660496
2024,4,11305603,번2동,2792383
2024,4,11305608,번3동,3300965
2024,4,11305615,수유1동,5597172
2024,4,11305625,수유2동,5335195
2024,4,11305635,수유3동,9487546
2024,4,11305645,우이동,3901419
2024,4,11305660,인수동,8134033
2024,4,11320511,창1동,3513990
2024,4,11320512,창2동,11095954
2024,4,11320513,창3동,3442200
2024,4,11320514,창4동,3679758
2024,4,11320515,창5동,3776095
2024,4,11320521,도봉1동,3751601
2024,4,11320522,도봉2동,3162307
2024,4,11320660,쌍문1동,4569671
2024,4,11320670,쌍문2동,4445490
2024,4,11320680,쌍문3동,5292152
2024,4,11320681,쌍문4동,2178458
2024,4,11320690,방학1동,6418213
2024,4,11320700,방학2동,2685163
2024,4,11320710,방학3동,3425140
2024,4,11350560,월계1동,4566980
2024,4,11350570,월계2동,3612097
2024,4,11350580,월계3동,2510151
2024,4,11350595,공릉1동,10259375
2024,4,11350600,공릉2동,8396613
2024,4,11350611,하계1동,3649333
2024,4,11350612,하계2동,2511614
2024,4,11350619,중계본동,3788760
2024,4,11350621,중계1동,3748947
2024,4,11350624,중계4동,2861667
2024,4,11350625,중계23동,4262727
2024,4,11350630,상계1동,6932029
2024,4,11350640,상계2동,10214213
2024,4,11350665,상계34동,8686008
2024,4,11350670,상계5동,5643119
2024,4,11350695,상계67동,6305169
2024,4,11350700,상계8동,944444
2024,4,11350710,상계9동,1824584
2024,4,11350720,상계10동,1866398
2024,4,11380510,녹번동,6363426
2024,4,11380520,불광1동,5189388
2024,4,11380530,불광2동,5646475
2024,4,11380551,갈현1동,5687128
2024,4,11380552,갈현2동,5640563
2024,4,11380560,구산동,5515193
2024,4,11380570,대조동,13208241
2024,4,11380580,응암1동,5168667
2024,4,11380590,응암2동,3906743
2024,4,11380600,응암3동,7961137
2024,4,11380625,역촌동,10995979
2024,4,11380631,신사1동,5971897
2024,4,11380632,신사2동,2615860
2024,4,11380640,증산동,3100167
2024,4,11380650,수색동,2769641
2024,4,11380690,진관동,6798737
2024,4,11410520,천연동,3249796
2024,4,11410555,북아현동,21943903
2024,4,11410565,충현동,11068212
2024,4,11410585,신촌동,10958527
2024,4,11410615,연희동,8765687
2024,4,11410620,홍제1동,6198947
2024,4,11410640,홍제3동,3925979
2024,4,11410655,홍제2동,1868398
2024,4,11410660,홍은1동,3667626
2024,4,11410685,홍은2동,4047291
2024,4,11410690,남가좌1동,1265660
2024,4,11410700,남가좌2동,6133647
2024,4,11410710,북가좌1동,2589995
2024,4,11410720,북가좌2동,9728758
2024,4,11440555,아현동,7902508
2024,4,11440565,공덕동,12821037
2024,4,11440585,도화동,4368209
2024,4,11440590,용강동,5726242
2024,4,11440600,대흥동,6888341
2024,4,11440610,염리동,5375234
2024,4,11440630,신수동,5010790
2024,4,11440655,서강동,6163129
2024,4,11440660,서교동,17634436
2024,4,11440680,합정동,4707098
2024,4,11440690,망원1동,6926246
2024,4,11440700,망원2동,5714492
2024,4,11440710,연남동,6593739
2024,4,11440720,성산1동,5916912
2024,4,11440730,성산2동,6693699
2024,4,11440740,상암동,5321723
2024,4,11470510,목1동,4850644
2024,4,11470520,목2동,6744553
2024,4,11470530,목3동,4888461
2024,4,11470540,목4동,5586111
2024,4,11470550,목5동,4622603
2024,4,11470560,신월1동,3988140
2024,4,11470570,신월2동,3394139
2024,4,11470580,신월3동,2731786
2024,4,11470590,신월4동,3339761
2024,4,11470600,신월5동,2778465
2024,4,11470610,신월6동,979158
2024,4,11470611,신월7동,2079927
2024,4,11470620,신정1동,3131161
2024,4,11470630,신정2동,4430150
2024,4,11470640,신정3동,7283340
2024,4,11470650,신정4동,10965882
2024,4,11470670,신정6동,1982373
2024,4,11470680,신정7동,3003315
2024,4,11500510,염창동,8393526
2024,4,11500520,등촌1동,5057026
2024,4,11500530,등촌2동,3570669
2024,4,11500535,등촌3동,7126061
2024,4,11500540,화곡1동,16116876
2024,4,11500550,화곡2동,3318244
2024,4,11500560,화곡3동,3849352
2024,4,11500570,화곡4동,4633962
2024,4,11500590,화곡본동,7841089
2024,4,11500591,화곡6동,5421443
2024,4,11500593,화곡8동,8884684
2024,4,11500603,가양1동,3191124
2024,4,11500604,가양2동,2164812
2024,4,11500605,가양3동,1886691
2024,4,11500611,발산1동,5422209
2024,4,11500615,우장산동,6854127
2024,4,11500620,공항동,5454935
2024,4,11500630,방화1동,7359571
2024,4,11500640,방화2동,4712039
2024,4,11500641,방화3동,2416606
2024,4,11530510,신도림동,6181456
2024,4,11530520,구로1동,1888611
2024,4,11530530,구로2동,9326858
2024,4,11530540,구로3동,6819189
2024,4,11530550,구로4동,7137723
2024,4,11530560,구로5동,7235002
2024,4,11530595,가리봉동,3115724
2024,4,11530720,고척1동,4694663
2024,4,11530730,고척2동,5224460
2024,4,11530740,개봉1동,7349252
2024,4,11530750,개봉2동,4074296
2024,4,11530760,개봉3동,4566110
2024,4,11530770,오류1동,3932768
2024,4,11530780,오류2동,4997333
2024,4,11530790,수궁동,1794890
2024,4,11530800,항동,935631
2024,4,11545510,가산동,5013838
2024,4,11545610,독산1동,5259394
2024,4,11545620,독산2동,3169578
2024,4,11545630,독산3동,4509949
2024,4,11545640,독산4동,3734632
2024,4,11545670,시흥1동,5437600
2024,4,11545680,시흥2동,1615446
2024,4,11545690,시흥3동,1173893
2024,4,11545700,시흥4동,2144078
2024,4,11545710,시흥5동,3410051
2024,4,11560515,영등포본동,6783305
2024,4,11560535,영등포동,10763247
2024,4,11560540,여의동,6729093
2024,4,11560550,당산1동,7047633
2024,4,11560560,당산2동,8705316
2024,4,11560585,도림동,5468245
2024,4,11560605,문래동,9414441
2024,4,11560610,양평1동,5386179
2024,4,11560620,양평2동,4811862
2024,4,11560630,신길1동,5610311
2024,4,11560650,신길3동,6333907
2024,4,11560660,신길4동,2517587
2024,4,11560670,신길5동,2990423
2024,4,11560680,신길6동,5835038
2024,4,11560690,신길7동,3775360
2024,4,11560700,대림1동,4322159
2024,4,11560710,대림2동,4838107
2024,4,11560720,대림3동,6732227
2024,4,11590510,노량진1동,6295427
2024,4,11590520,노량진2동,3002307
2024,4,11590530,상도1동,8051070
2024,4,11590540,상도2동,4840113
2024,4,11590550,상도3동,4674040
2024,4,11590560,상도4동,5601489
2024,4,11590605,흑석동,6157335
2024,4,11590620,사당1동,6658108
2024,4,11590630,사당2동,7558799
2024,4,11590640,사당3동,5324943
2024,4,11590650,사당4동,3973444
2024,4,11590651,사당5동,3447909
2024,4,11590660,대방동,7420454
2024,4,11590670,신대방1동,3600333
2024,4,11590680,신대방2동,5217435
2024,4,11620525,보라매동,3528957
2024,4,11620545,청림동,3138172
2024,4,11620565,성현동,4171103
2024,4,11620575,행운동,7097776
2024,4,11620585,낙성대동,6067475
2024,4,11620595,청룡동,10849912
2024,4,11620605,은천동,8382716
2024,4,11620615,중앙동,5400796
2024,4,11620625,인헌동,6054479
2024,4,11620630,남현동,4460757
2024,4,11620645,서원동,5445153
2024,4,11620655,신원동,6061297
2024,4,11620665,서림동,5108418
2024,4,11620685,신사동,7426606
2024,4,11620695,신림동,9939231
2024,4,11620715,난향동,1472600
2024,4,11620725,조원동,7590687
2024,4,11620735,대학동,6174888
2024,4,11620745,삼성동,7029660
2024,4,11620765,미성동,5219036
2024,4,11620775,난곡동,5676991
2024,4,11650510,서초1동,7677901
2024,4,11650520,서초2동,6916415
2024,4,11650530,서초3동,12161523
2024,4,11650531,서초4동,6470190
2024,4,11650540,잠원동,6274053
2024,4,11650550,반포본동,457075
2024,4,11650560,반포1동,6803734
2024,4,11650570,반포2동,1823776
2024,4,11650580,반포3동,3473949
2024,4,11650581,반포4동,5520357
2024,4,11650590,방배본동,4676868
2024,4,11650600,방배1동,4407367
2024,4,11650610,방배2동,4703151
2024,4,11650620,방배3동,3440637
2024,4,11650621,방배4동,6248929
2024,4,11650651,양재1동,8479727
2024,4,11650652,양재2동,5762853
2024,4,11650660,내곡동,1868280
2024,4,11680510,신사동,6754835
2024,4,11680521,논현1동,9719047
2024,4,11680531,논현2동,11959099
2024,4,11680545,압구정동,7653846
2024,4,11680565,청담동,8941227
2024,4,11680580,삼성1동,4710934
2024,4,11680590,삼성2동,9037134
2024,4,11680600,대치1동,4444153
2024,4,11680610,대치2동,6212447
2024,4,11680630,대치4동,10298784
2024,4,11680640,역삼1동,20368338
2024,4,11680650,역삼2동,12125350
2024,4,11680655,도곡1동,8054766
2024,4,11680656,도곡2동,3962722
2024,4,11680660,개포1동,2181727
2024,4,11680670,개포2동,2194161
2024,4,11680690,개포4동,3374242
2024,4,11680700,세곡동,3535553
2024,4,11680720,일원본동,2438645
2024,4,11680730,일원1동,2573034
2024,4,11680740,일원2동,1380291
2024,4,11680750,수서동,2244274
2024,4,11710510,풍납1동,4741152
2024,4,11710520,풍납2동,4933329
2024,4,11710531,거여1동,3325039
2024,4,11710532,거여2동,3601237
2024,4,11710540,마천1동,3306419
2024,4,11710550,마천2동,4871883
2024,4,11710561,방이1동,3543175
2024,4,11710562,방이2동,6402445
2024,4,11710566,오륜동,701628
2024,4,11710570,오금동,9846199
2024,4,11710580,송파1동,6082497
2024,4,11710590,송파2동,3149044
2024,4,11710600,석촌동,6722225
2024,4,11710610,삼전동,6262320
2024,4,11710620,가락본동,8452301
2024,4,11710631,가락1동,786269
2024,4,11710632,가락2동,6139814
2024,4,11710641,문정1동,4159107
2024,4,11710642,문정2동,2771583
2024,4,11710646,장지동,7691981
2024,4,11710647,위례동,3195352
2024,4,11710650,잠실본동,8318624
2024,4,11710670,잠실2동,2188144
2024,4,11710680,잠실3동,3783765
2024,4,11710690,잠실4동,2274963
2024,4,11710710,잠실6동,2393418
2024,4,11710720,잠실7동,673142
2024,4,11740515,강일동,3794253
2024,4,11740520,상일동,3404948
2024,4,11740530,명일1동,4868734
2024,4,11740540,명일2동,2128834
2024,4,11740550,고덕1동,3742773
2024,4,11740560,고덕2동,2151832
2024,4,11740570,암사1동,8738334
2024,4,11740580,암사2동,2354087
2024,4,11740590,암사3동,1525729
2024,4,11740600,천호1동,10570083
2024,4,11740610,천호2동,11197776
2024,4,11740620,천호3동,7473840
2024,4,11740640,성내1동,5736284
2024,4,11740650,성내2동,8428419
2024,4,11740660,성내3동,6657677
2024,4,11740685,길동,17701811
2024,4,11740690,둔촌1동,10979
2024,4,11740700,둔촌2동,6665385
2025,1,11110515,청운효자동,3322244
2025,1,11110530,사직동,3978820
2025,1,11110540,삼청동,948998
2025,1,11110550,부암동,902967
2025,1,11110560,평창동,901766
2025,1,11110570,무악동,1725058
2025,1,11110580,교남동,4219937
2025,1,11110600,가회동,1222404
2025,1,11110615,종로1234가동,13650465
2025,1,11110630,종로56가동,4952892
2025,1,11110640,이화동,4574168
2025,1,11110650,혜화동,8475034
2025,1,11110670,창신1동,2729728
2025,1,11110680,창신2동,4956177
2025,1,11110690,창신3동,947256
2025,1,11110700,숭인1동,2278647
2025,1,11110710,숭인2동,5496846
2025,1,11140520,소공동,2518864
2025,1,11140540,회현동,4372857
2025,1,11140550,명동,5596335
2025,1,11140570,필동,2431879
2025,1,11140580,장충동,2014597
2025,1,11140590,광희동,6312868
2025,1,11140605,을지로동,4679139
2025,1,11140615,신당동,5270807
2025,1,11140625,다산동,4170031
2025,1,11140635,약수동,1911171
2025,1,11140645,청구동,3094257
2025,1,11140650,신당5동,3291975
2025,1,11140665,동화동,3540342
2025,1,11140670,황학동,5930183
2025,1,11140680,중림동,1994734
2025,1,11170510,후암동,3950206
2025,1,11170520,용산2가동,4654921
2025,1,11170530,남영동,2035223
2025,1,11170555,청파동,7508006
2025,1,11170560,원효로1동,5005893
2025,1,11170570,원효로2동,3772138
2025,1,11170580,효창동,3741020
2025,1,11170590,용문동,2438921
2025,1,11170625,한강로동,5623799
2025,1,11170630,이촌1동,4525395
2025,1,11170640,이촌2동,1509320
2025,1,11170650,이태원1동,2450278
2025,1,11170660,이태원2동,2796648
2025,1,11170685,한남동,4489139
2025,1,11170690,서빙고동,1718079
2025,1,11170700,보광동,2559323
2025,1,11200520,왕십리2동,4360022
2025,1,11200535,왕십리도선동,5508931
2025,1,11200540,마장동,4981711
2025,1,11200550,사근동,4007275
