연도,분기,NM,행정동_코드,전체,1층,1층외,영역_면적
2023,2,광희동,11140590,260770,277501,244039,737204
2023,2,교남동,11110580,,,,346926
2023,2,구로1동,11530520,69558,,69558,1008892
2023,2,구로2동,11530530,120736,125433,116040,1703350
2023,2,구로3동,11530540,160496,172546,148446,1040120
2023,2,구로4동,11530550,133306,140471,126140,524507
2023,2,구로5동,11530560,121476,147342,95609,1012473
2023,2,구산동,11380560,96320,100544,92097,1389775
2023,2,구의1동,11215850,103271,123256,83286,565313
2023,2,구의2동,11215860,103953,122635,85270,1388041
2023,2,구의3동,11215870,112852,124042,101662,1027561
2023,2,군자동,11215730,131216,124371,138062,738025
2023,2,금호1가동,11200590,165635,,165635,444872
2023,2,금호23가동,11200615,183309,213920,152697,631196
2023,2,금호4가동,11200620,238589,285547,191631,832333
2023,2,길동,11740685,107505,123346,91665,1631616
2023,2,길음1동,11290660,146490,149284,143697,797310
2023,2,길음2동,11290685,161273,201764,120782,588002
2023,2,낙성대동,11620585,130447,196415,64478,2262818
2023,2,난곡동,11620775,166388,130448,202328,972373
2023,2,난향동,11620715,39688,,39688,821397
2023,2,남가좌1동,11410690,170407,182615,158198,475536
2023,2,남가좌2동,11410700,133125,119689,146562,783775
2023,2,남영동,11170530,144805,151047,138564,1177788
2023,2,남현동,11620630,135901,172268,99535,3281024
2023,2,내곡동,11650660,80231,52458,108004,12708880
2023,2,노량진1동,11590510,148975,172043,125907,1613446
2023,2,노량진2동,11590520,188508,203533,173484,600568
2023,2,녹번동,11380510,99881,103313,96449,1794215
2023,2,논현1동,11680521,159312,206568,112056,1258744
2023,2,논현2동,11680531,145078,168654,121501,1458524
2023,2,능동,11215780,111551,125668,97435,1092105
2023,2,다산동,11140625,175007,235252,114762,523971
2023,2,답십리1동,11230600,112111,136503,87719,788242
2023,2,답십리2동,11230610,81819,108519,55119,875745
2023,2,당산1동,11560550,114736,136424,93048,745305
2023,2,당산2동,11560560,133628,148631,118626,1581310
2023,2,대림1동,11560700,92398,105867,78930,498978
2023,2,대림2동,11560710,153101,159838,146364,572540
2023,2,대림3동,11560720,115255,143671,86840,921696
2023,2,대방동,11590660,88632,103421,73842,1544903
2023,2,대조동,11380570,106089,122475,89702,851692
2023,2,대치1동,11680600,241294,305359,177229,809823
2023,2,대치2동,11680610,173292,198809,147774,1837367
2023,2,대치4동,11680630,162896,207705,118087,701081
2023,2,대학동,11620735,94866,123396,66336,8405183
2023,2,대흥동,11440600,128478,163294,93662,858570
2023,2,도곡1동,11680655,162285,176079,148492,1050609
2023,2,도곡2동,11680656,167638,174258,161017,990763
2023,2,도림동,11560585,99397,128132,70663,585885
2023,2,도봉1동,11320521,95156,115258,75054,8451468
2023,2,도봉2동,11320522,105635,122548,88723,1119031
2023,2,도화동,11440585,123912,168769,79055,625018
2023,2,독산1동,11545610,100481,109722,91239,2061921
2023,2,독산2동,11545620,76625,83172,70078,617174
2023,2,독산3동,11545630,86653,100062,73245,934985
2023,2,독산4동,11545640,88195,119133,57258,591045
2023,2,돈암1동,11290580,,,,488898
2023,2,돈암2동,11290590,113866,,113866,518335
2023,2,동선동,11290575,123332,148466,98197,724957
2023,2,동화동,11140665,174583,208720,140446,327045
2023,2,둔촌1동,11740690,,,,912178
2023,2,둔촌2동,11740700,82903,107628,58177,1550455
2023,2,등촌1동,11500520,108914,150221,67608,650741
2023,2,등촌2동,11500530,141378,175919,106837,910666
2023,2,등촌3동,11500535,133232,155553,110912,1060362
2023,2,마장동,11200540,165478,167208,163748,1035276
2023,2,마천1동,11710540,65053,78847,51260,575258
2023,2,마천2동,11710550,135208,135208,,890688
2023,2,망우3동,11260660,59785,90898,28671,962561
2023,2,망우본동,11260655,81912,98381,65444,2948109
2023,2,망원1동,11440690,129381,164421,94341,1101005
2023,2,망원2동,11440700,117876,144989,90763,676411
2023,2,면목2동,11260520,63976,86284,41667,763122
2023,2,면목38동,11260575,79004,100242,57765,1614117
2023,2,면목4동,11260540,70847,82811,58883,843466
2023,2,면목5동,11260550,60428,84445,36411,704936
2023,2,면목7동,11260570,85500,108324,62676,1236134
2023,2,면목본동,11260565,84440,118336,50543,849019
2023,2,명동,11140550,281425,355871,206979,969729
2023,2,명일1동,11740530,120287,155023,85552,634942
2023,2,명일2동,11740540,138835,207504,70166,914329
2023,2,목1동,11470510,152556,196996,108115,1433111
2023,2,목2동,11470520,110094,97958,122229,1021355
2023,2,목3동,11470530,121643,114182,129104,531850
2023,2,목4동,11470540,121800,132228,111373,577493
2023,2,목5동,11470550,158790,201035,116546,1766361
2023,2,무악동,11110570,,,,369520
2023,2,묵1동,11260620,94605,102289,86921,1238436
2023,2,묵2동,11260630,91362,88889,93834,669204
2023,2,문래동,11560605,105385,103986,106784,1786708
2023,2,문정1동,11710641,120561,151594,89529,612546
2023,2,문정2동,11710642,167400,221302,113498,2242033
2023,2,미성동,11620765,87811,94240,81382,1359429
2023,2,미아동,11305535,102930,122070,83790,841204
2023,2,반포1동,11650560,162634,196016,129251,992368
2023,2,반포2동,11650570,,,,1396031
2023,2,반포3동,11650580,159850,,159850,1251708
2023,2,반포4동,11650581,145796,166106,125487,1427141
2023,2,반포본동,11650550,114601,114601,,972536
2023,2,발산1동,11500611,136288,157748,114828,2887669
2023,2,방배1동,11650600,111252,128021,94484,689244
2023,2,방배2동,11650610,127837,141748,113926,1904030
2023,2,방배3동,11650620,111079,129162,92997,2375134
2023,2,방배4동,11650621,100428,131550,69306,949527
2023,2,방배본동,11650590,108791,143527,74055,677510
2023,2,방이1동,11710561,123117,94004,152229,609259
2023,2,방이2동,11710562,164920,191965,137874,769841
2023,2,방학1동,11320690,147197,166835,127559,1040857
2023,2,방학2동,11320700,86530,109445,63614,1092814
2023,2,방학3동,11320710,101421,115860,86982,1951026
2023,2,방화1동,11500630,116468,152945,79991,1475606
2023,2,방화2동,11500640,113660,102502,124818,6157541
2023,2,방화3동,11500641,147255,227101,67409,2558908
2023,2,번1동,11305595,73495,82323,64666,627036
2023,2,번2동,11305603,55644,68883,42404,974298
2023,2,번3동,11305608,84733,107620,61845,1081177
2023,2,보광동,11170700,94721,105448,83994,715096
2023,2,보라매동,11620525,103589,98061,109116,750225
2023,2,보문동,11290610,91134,123769,58498,553006
2023,2,부암동,11110550,109504,109504,,2274739
2023,2,북가좌1동,11410710,173138,138773,207504,577979
2023,2,북가좌2동,11410720,83799,111412,56186,824866
2023,2,북아현동,11410555,87312,124652,49971,458945
2023,2,불광1동,11380520,84400,108122,60677,3124927
2023,2,불광2동,11380530,82155,89502,74807,1396089
2023,2,사근동,11200550,358070,336174,379966,1169216
2023,2,사당1동,11590620,141222,134327,148117,635172
2023,2,사당2동,11590630,159002,225561,92442,2763201
2023,2,사당3동,11590640,146530,152559,140500,907684
2023,2,사당4동,11590650,125554,182536,68572,436148
2023,2,사당5동,11590651,97253,97955,96552,682199
2023,2,사직동,11110530,141193,188607,93778,1158536
2023,2,삼각산동,11305575,115333,90482,140184,621911
2023,2,삼선동,11290555,93260,131978,54542,926227
2023,2,삼성1동,11680580,219767,124763,314772,1944629
2023,2,삼성2동,11680590,178562,165487,191637,1242271
2023,2,삼성동,11620745,78386,110685,46086,2604386
2023,2,삼양동,11305534,90913,99580,82246,924092
2023,2,삼전동,11710610,149205,169529,128880,953338
2023,2,삼청동,11110540,169873,169873,,1479255
2023,2,상계10동,11350720,74110,,74110,809214
2023,2,상계1동,11350630,87217,113071,61363,5402614
2023,2,상계2동,11350640,155245,181849,128642,623125
2023,2,상계34동,11350665,168847,99959,237734,5211708
2023,2,상계5동,11350670,73359,95967,50752,906891
2023,2,상계67동,11350695,146166,190576,101755,1450295
2023,2,상계8동,11350700,178601,270668,86534,666348
2023,2,상계9동,11350710,90024,114861,65187,719445
2023,2,상도1동,11590530,150924,140005,161843,1488648
2023,2,상도2동,11590540,126858,165497,88218,772865
2023,2,상도3동,11590550,127542,178377,76706,637199
2023,2,상도4동,11590560,90985,118152,63817,939562
2023,2,상봉1동,11260580,86493,104799,68187,854219
2023,2,상봉2동,11260590,104621,142082,67160,677445
2023,2,상암동,11440740,125406,162964,87847,8402415
2023,2,상일동,11740520,135921,165837,106004,1813623
2023,2,서강동,11440655,161160,176631,145689,1478577
2023,2,서교동,11440660,170213,198869,141557,1678981
2023,2,서림동,11620665,82142,99781,64504,941252
2023,2,서빙고동,11170690,78573,72545,84601,2821948
2023,2,서원동,11620645,160673,219483,101862,647532
2023,2,서초1동,11650510,149620,166243,132997,1382685
2023,2,서초2동,11650520,233320,307884,158757,1230924
2023,2,서초3동,11650530,127258,156111,98405,2998572
2023,2,서초4동,11650531,188483,250704,126263,879773
2023,2,석관동,11290810,72203,99621,44785,1705061
2023,2,석촌동,11710600,143817,170231,117403,946914
2023,2,성내1동,11740640,82576,96367,68786,663675
2023,2,성내2동,11740650,106286,116279,96293,625147
2023,2,성내3동,11740660,121385,166768,76003,647356
2023,2,성북동,11290525,96928,127660,66197,2879912
2023,2,성산1동,11440720,108003,114496,101511,859254
2023,2,성산2동,11440730,121662,110678,132646,1978724
2023,2,성수1가1동,11200650,224435,231957,216913,1885875
2023,2,성수1가2동,11200660,285984,325673,246295,930086
2023,2,성수2가1동,11200670,224887,219428,230346,1184964
2023,2,성수2가3동,11200690,233531,248828,218234,1054501
2023,2,성현동,11620565,142632,109439,175825,678223
2023,2,세곡동,11680700,141630,162746,120514,6367772
2023,2,소공동,11140520,253327,244457,262197,943795
2023,2,송정동,11200720,279367,180994,377739,681916
2023,2,송중동,11305545,108511,136793,80230,1075796
2023,2,송천동,11305555,70876,92534,49218,929913
2023,2,송파1동,11710580,159775,165396,154155,686925
2023,2,송파2동,11710590,125974,162868,89080,631023
2023,2,수궁동,11530790,101930,106365,97496,2661352
2023,2,수색동,11380650,85662,105287,66036,1290258
2023,2,수서동,11680750,93337,,93337,1629403
2023,2,수유1동,11305615,84823,93472,76174,1649963
2023,2,수유2동,11305625,56911,80904,32918,581617
2023,2,수유3동,11305635,92962,119656,66268,745645
2023,2,숭인1동,11110700,124675,165835,83515,239396
2023,2,숭인2동,11110710,133623,161002,106245,351906
2023,2,시흥1동,11545670,116481,151387,81575,1524148
2023,2,시흥2동,11545680,54286,,54286,1308882
2023,2,시흥3동,11545690,82590,118545,46635,1261391
2023,2,시흥4동,11545700,116815,116815,,821709
2023,2,시흥5동,11545710,84168,91030,77305,1386972
2023,2,신길1동,11560630,103344,140336,66352,722925
2023,2,신길3동,11560650,89362,89362,,520083
2023,2,신길4동,11560660,103716,77009,130423,292127
2023,2,신길5동,11560670,117308,117308,,494653
2023,2,신길6동,11560680,98660,119365,77956,653511
2023,2,신길7동,11560690,126064,133458,118671,642487
2023,2,신내1동,11260680,92683,118992,66375,2606949
2023,2,신내2동,11260690,85338,130046,40631,911281
2023,2,신당5동,11140650,224402,257270,191533,319706
2023,2,신당동,11140615,394262,345447,443077,534942
2023,2,신대방1동,11590670,97113,131399,62827,675281
2023,2,신대방2동,11590680,112377,158070,66684,977033
2023,2,신도림동,11530510,150157,186711,113603,1392788
2023,2,신림동,11620695,132746,159671,105820,541240
2023,2,신사1동,11380631,90158,95564,84752,808314
2023,2,신사2동,11380632,82284,119514,45053,1046222
2023,2,신사동,11620685,100569,129803,71335,641031
2023,2,신사동,11680510,182060,214497,149623,2059234
2023,2,신수동,11440630,144017,152286,135749,797879
2023,2,신원동,11620655,93280,125142,61418,544977
2023,2,신월1동,11470560,96336,101085,91587,622400
2023,2,신월2동,11470570,131800,161502,102099,606811
2023,2,신월3동,11470580,148040,122678,173402,918039
2023,2,신월4동,11470590,127371,144369,110374,469873
2023,2,신월5동,11470600,74011,104758,43263,638302
2023,2,신월6동,11470610,110743,125115,96371,444286
2023,2,신월7동,11470611,109204,105708,112700,1230628
2023,2,신정1동,11470620,114735,149267,80203,747568
2023,2,신정2동,11470630,89142,119682,58603,525899
2023,2,신정3동,11470640,107392,154454,60329,2756536
2023,2,신정4동,11470650,128719,125913,131525,997144
2023,2,신정6동,11470670,133212,180920,85505,940885
2023,2,신정7동,11470680,114171,186624,41718,1234130
2023,2,신촌동,11410585,166628,198757,134499,2720364
2023,2,쌍문1동,11320660,118850,117534,120165,1175774
2023,2,쌍문2동,11320670,121027,157938,84115,541193
2023,2,쌍문3동,11320680,126606,140229,112983,504805
2023,2,쌍문4동,11320681,115568,117379,113758,554868
2023,2,아현동,11440555,142847,170285,115408,744328
2023,2,안암동,11290600,110865,143134,78596,1379571
2023,2,암사1동,11740570,106393,129480,83306,735480
2023,2,암사2동,11740580,102027,130170,73883,2174329
2023,2,암사3동,11740590,219765,182239,257291,1799368
2023,2,압구정동,11680545,198719,248747,148691,2345057
2023,2,약수동,11140635,272632,254421,290842,486369
2023,2,양재1동,11650651,109632,130121,89143,5765358
2023,2,양재2동,11650652,111346,137542,85150,7562268
2023,2,양평1동,11560610,132505,179975,85036,974912
2023,2,양평2동,11560620,114875,114686,115065,2874596
2023,2,여의동,11560540,182365,242636,122094,8437543
2023,2,역삼1동,11680640,174346,177129,171563,2362133
2023,2,역삼2동,11680650,171316,176840,165793,1135029
2023,2,역촌동,11380625,87740,93979,81501,1157542
2023,2,연남동,11440710,131015,157695,104336,647438
2023,2,연희동,11410615,123333,125524,121142,2929172
2023,2,염리동,11440610,178628,178628,,491468
2023,2,염창동,11500510,107314,131277,83351,1732856
2023,2,영등포동,11560535,118253,126169,110337,1372094
2023,2,영등포본동,11560515,106143,128671,83614,846370
2023,2,오금동,11710570,124327,151100,97554,1648868
2023,2,오류1동,11530770,121660,93081,150238,727414
2023,2,오류2동,11530780,132143,154502,109784,3061018
2023,2,오륜동,11710566,317278,317278,,3085088
2023,2,옥수동,11200645,324194,433922,214466,1922027
2023,2,왕십리2동,11200520,209598,200353,218844,372425
2023,2,왕십리도선동,11200535,239674,247577,231771,710285
2023,2,용강동,11440590,165542,202438,128647,790602
2023,2,용답동,11200790,126114,169497,82730,2377148
2023,2,용문동,11170590,127380,152993,101766,277531
2023,2,용산2가동,11170520,101343,119771,82914,1966853
2023,2,용신동,11230536,94032,109733,78332,1618399
2023,2,우이동,11305645,64322,90181,38464,10587752
2023,2,우장산동,11500615,119358,138511,100205,1261588
2023,2,원효로1동,11170560,107412,111653,103171,589017
2023,2,원효로2동,11170570,94043,90764,97322,708975
2023,2,월계1동,11350560,132328,153597,111059,1107461
2023,2,월계2동,11350570,127870,125487,130253,2004785
2023,2,월계3동,11350580,87537,111334,63739,1168283
2023,2,월곡1동,11290715,97314,124724,69905,801757
2023,2,월곡2동,11290725,80412,105528,55296,1364901
2023,2,위례동,11710647,144513,192786,96240,2537372
2023,2,은천동,11620605,99297,137858,60736,776212
2023,2,을지로동,11140605,247564,329426,165702,611524
2023,2,응봉동,11200580,296341,,296341,553662
2023,2,응암1동,11380580,97912,123748,72076,1109863
2023,2,응암2동,11380590,97302,103093,91512,755247
2023,2,응암3동,11380600,83526,114537,52516,752773
2023,2,이문1동,11230740,127072,162180,91963,1039602
2023,2,이문2동,11230750,94483,137725,51241,723890
2023,2,이촌1동,11170630,252552,359302,145801,2872767
2023,2,이촌2동,11170640,73301,59597,87004,1205543
2023,2,이태원1동,11170650,182180,213394,150966,582899
