"연도","분기","행정동_코드","행정동_코드_명","점포_수","유사_업종_점포_수","개업_점포_수","폐업_점포_수","프랜차이즈_점포_수","총_유동인구_수","총_상주인구_수","총_직장_인구_수","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수","추정매출액","전체","첫번째층","첫번째층외","영역_면적"
2025,1,"11215740","중곡1동",1179,1250,21,34,71,3751030,15218,3866,74,2,,,,10,1,,,,,,1,,,,,,,19,54872818770,90454,117190,63717,614505
2025,1,"11215750","중곡2동",1168,1254,21,39,86,4543938,20512,2251,104,2,4,,,14,1,1,,,,,,,,,,,2,21,36852152218,92742,125100,60384,545542
2025,1,"11215760","중곡3동",802,888,13,37,86,4981793,15681,515,97,3,1,,1,9,,2,,,,,1,,,,,,1,29,16954461689,75058,101824,48291,601866
2025,1,"11215770","중곡4동",1007,1090,22,37,83,6520341,27499,2743,105,2,2,,,7,,1,1,2,,,,,,,,,,37,30335020920,104770,127689,81852,2313468
2025,1,"11215780","능동",629,706,9,19,77,2121772,11053,1414,47,4,,,1,5,,1,,1,,,,,,,,,1,5,21420540907,134909,175157,94661,1092105
2025,1,"11215810","광장동",1042,1159,27,46,117,6245796,33964,8850,139,5,9,,,9,3,3,3,1,11,,,,,,,,1,32,36883459158,141374,185781,96968,2393761
2025,1,"11215820","자양1동",1234,1359,26,39,125,7947689,21795,11952,106,3,4,1,,14,1,1,,,2,,,,,,,,,17,41308656795,101190,121673,80706,568868
2025,1,"11215830","자양2동",993,1078,17,39,85,5185483,23591,2506,95,2,1,,,8,2,4,2,1,,,1,,,,,,,21,17716834570,82249,102635,61862,1657523
2025,1,"11215840","자양3동",1225,1371,15,43,146,6697342,27193,1753,105,2,6,,,8,2,2,1,1,1,1,,1,,,,,,30,37931046740,148123,198064,98182,1196419
2025,1,"11215847","자양4동",1477,1589,27,51,112,8623849,19815,513,106,5,2,,1,15,1,,1,,,,1,1,,,,,1,16,40624614862,110990,128599,93382,1180023
2025,1,"11215850","구의1동",1404,1536,29,32,132,6921656,21448,3506,77,2,4,,,9,1,,1,1,,,,,,,,,1,16,53883179421,104446,124521,84371,565313
2025,1,"11215860","구의2동",951,1049,22,44,98,5001578,25468,2960,112,3,2,,1,9,3,2,,,1,,,,,,,,1,24,27774276424,115940,121765,110115,1388041
2025,1,"11215870","구의3동",2256,2474,37,78,218,6334331,27836,11355,133,5,4,,,16,2,1,,,,,1,1,,,,1,1,25,113724355801,124345,159637,89052,1027561
2025,1,"11230536","용신동",2629,2846,42,75,217,14257199,38362,18615,231,10,8,1,4,20,1,1,1,1,,,1,,5,,,,5,41,116175744936,83012,99980,66044,1618399
2025,1,"11230545","제기동",3081,3158,52,68,77,12098814,22962,3687,288,4,5,,1,22,2,2,2,1,1,,3,,14,,,,1,30,894039100812,101720,123356,80084,1181705
2025,1,"11230560","전농1동",1950,2167,55,48,217,11785738,32107,308,152,5,2,,1,13,3,1,1,1,,,,1,5,,,,3,35,45575021448,98001,119071,76932,1126695
2025,1,"11230570","전농2동",597,679,7,20,82,2421804,17954,713,102,2,2,,,12,3,3,2,1,27,,,,,,,,,15,13822069651,73069,97032,49106,977568
2025,1,"11230600","답십리1동",1146,1272,18,43,126,6852442,27834,1750,124,4,5,,,9,,2,1,,,,,,,,,,,25,35946225456,111664,152546,70781,788242
2025,1,"11230610","답십리2동",1620,1703,20,43,83,5747053,27467,4714,108,3,2,,2,13,3,1,,,,,3,,,,,,,19,28325299077,92603,111669,73538,875745
2025,1,"11230650","장안1동",2615,2851,54,85,236,9016517,37191,10019,192,5,11,,4,26,2,2,2,,,,,,,,,,1,43,170753079117,104393,114407,94380,1342167
2025,1,"11230660","장안2동",1973,2220,52,56,247,7591454,32376,5320,168,3,2,,2,21,1,2,,1,1,,,1,1,,,,,38,94834085791,81194,106804,55584,996640
2025,1,"11230705","청량리동",1117,1179,20,26,62,6156023,18688,2337,154,9,4,1,,16,2,1,1,1,1,,,,2,,,,,34,58726508978,88076,102264,73888,1204398
2025,1,"11230710","회기동",912,1051,29,46,139,4394643,10313,51,84,3,5,1,,10,1,3,1,1,14,,,,,,,,,10,27511782092,115151,140036,90265,766917
2025,1,"11230720","휘경1동",687,763,14,52,76,5481169,13580,732,82,2,1,,,12,,,,,,,,,1,,,,3,18,18290434622,96366,86229,106503,521796
2025,1,"11230730","휘경2동",562,629,10,30,67,4298752,24158,1097,84,5,1,1,,5,1,2,3,3,4,,,,,,,,,27,14414472154,87204,106373,68035,1113609
2025,1,"11230740","이문1동",885,1017,54,60,132,8871536,17724,1106,147,5,2,,,13,3,,,2,30,,,,,,,,1,26,24224908177,98383,150127,46640,1039602
2025,1,"11230750","이문2동",456,494,15,27,38,3613334,19385,256,71,2,,,,6,1,1,,,2,,,,,,,,1,17,7812912283,68765,98910,38621,723890
2025,1,"11260520","면목2동",1071,1140,15,44,69,5438065,23580,737,112,3,,,1,11,2,2,,,,,8,,1,,,,,25,22903368464,67619,77262,57977,763122
2025,1,"11260540","면목4동",559,603,12,25,44,4713986,18121,768,61,2,,,,5,1,1,1,,,,,,,,,,1,15,11562370630,61958,72324,51592,843466
2025,1,"11260550","면목5동",444,484,8,20,40,2480651,14564,962,42,2,1,,,3,,,,,,,4,,,,,,,13,8273380695,65642,74110,57175,704936
2025,1,"11260565","면목본동",1583,1696,21,57,113,9872097,32648,811,168,4,2,,,18,1,2,,,,,13,,1,,,,1,30,55856829524,73289,105757,40820,849019
2025,1,"11260570","면목7동",936,1004,22,42,68,6235232,21190,509,108,2,2,,1,11,,1,,,,,1,,,,,,,18,43871764040,74111,96567,51656,1236134
2025,1,"11260575","면목38동",1317,1443,35,58,126,6222944,24375,1762,150,4,1,1,,17,1,2,2,1,8,,,,1,,,,1,34,36669260715,90439,107749,73129,1614117
2025,1,"11260580","상봉1동",830,931,25,29,101,4288335,23195,1611,78,3,1,,1,8,2,1,2,1,,,,,,,,,4,12,12013728975,94901,125606,64197,854219
2025,1,"11260590","상봉2동",1645,1822,43,63,177,7465868,20258,4607,127,4,3,,1,10,,,,,,,,2,2,,,1,1,18,68655330252,102045,130124,73965,677445
2025,1,"11260600","중화1동",617,669,12,21,52,5053203,18698,1094,79,2,1,,1,7,1,2,2,1,,,,,,,,,,14,20037108563,58399,76692,40106,641493
2025,1,"11260610","중화2동",1214,1316,27,50,102,7738066,23768,361,123,2,3,,,14,,,,,,,2,,,,,,3,32,34474655635,82461,113086,51836,1016955
2025,1,"11260620","묵1동",1040,1158,13,38,118,7146919,33661,1165,144,4,2,,2,11,2,1,2,2,,,,,,,,,,34,37225200838,102266,141209,63323,1238436
2025,1,"11260630","묵2동",913,979,21,40,66,5366575,18004,1255,92,3,4,,,7,,2,,,,,,1,,,,,1,19,27459402528,77634,82592,72677,669204
2025,1,"11260655","망우본동",1917,2132,55,60,215,11705390,36438,1426,238,9,4,1,4,25,1,2,3,4,,,9,,2,,,,2,54,67816529431,90149,112313,67985,2948109
2025,1,"11260660","망우3동",521,561,9,17,40,4040939,15615,223,54,1,1,,1,3,,2,,1,,,3,,,,,,,11,13020279806,67591,76617,58565,962561
2025,1,"11260680","신내1동",1229,1393,26,40,164,5031362,37757,2688,160,3,2,1,,13,2,2,,,,,,,,,,,1,53,33645585163,85279,113272,57286,2606949
2025,1,"11260690","신내2동",703,795,15,31,92,1670379,19675,1355,104,6,3,,,12,3,4,,,,,,,,,,,,21,33713218542,115968,154645,77290,911281
2025,1,"11290525","성북동",988,1047,17,38,59,4161217,15875,20512,166,6,4,,,6,2,1,3,2,5,,,,,,,,,55,27390044198,105144,132775,77513,2879912
2025,1,"11290555","삼선동",1456,1572,27,35,116,9868434,22125,4986,163,7,5,,,14,,1,1,2,14,,,,,,,,2,46,59184644336,106970,136444,77496,926227
2025,1,"11290575","동선동",1713,1966,54,57,253,7805146,14977,2040,146,1,4,,1,13,1,2,2,1,12,,,1,,,,,1,19,61160167745,124900,153104,96696,724957
2025,1,"11290580","돈암1동",355,377,4,11,22,2348996,14260,228,42,1,,,,2,2,2,2,1,,,,,,,,,,15,8887605501,46280,,46280,488898
2025,1,"11290590","돈암2동",439,482,8,21,43,2742604,23417,552,88,4,2,,,4,6,1,,,,,,1,,,,,,38,7184135262,81419,89199,73639,518335
2025,1,"11290600","안암동",996,1210,35,32,214,6984288,14869,1916,167,4,6,1,1,10,,1,1,1,71,,,,,,,,1,35,38066857376,110130,149359,70901,1379571
2025,1,"11290610","보문동",721,776,17,28,55,5524232,16145,4757,77,4,4,,,6,,2,,,,,,,1,,,,2,10,13164849386,99157,119466,78847,553006
2025,1,"11290620","정릉1동",544,598,7,13,54,4566520,17732,489,63,2,,,,6,2,,,,1,,,,,,,,,19,9829206977,125664,173663,77666,412365
2025,1,"11290630","정릉2동",637,710,14,24,73,5772691,22510,1084,110,4,3,,,6,1,2,,,,,,,,,,,1,50,14119651950,94119,108344,79895,1094889
2025,1,"11290640","정릉3동",489,533,11,11,44,2555315,14934,281,124,4,1,,,2,,1,3,1,28,,,,,,,,,38,10869697824,119410,119410,,3327126
2025,1,"11290650","정릉4동",632,701,7,26,69,3667960,24009,1020,133,7,3,,,12,2,1,,2,11,,,,,,,,1,40,20554560429,109437,130388,88486,3570914
2025,1,"11290660","길음1동",909,1040,21,31,131,6248781,34792,3772,129,3,4,,,10,2,3,1,1,,,1,,,,,,1,26,12710266100,162069,184801,139337,797310
2025,1,"11290685","길음2동",1100,1212,21,39,112,5155699,21666,303,112,5,,,3,14,,,,,,,,,,,,,,23,19516531733,122098,121594,122602,588002
2025,1,"11290705","종암동",1280,1430,29,41,150,10905824,37648,17974,189,7,2,,1,17,3,2,2,1,2,,,,,,,,,56,41286855160,101860,135417,68303,1404527
2025,1,"11290715","월곡1동",841,940,27,37,99,8383828,25580,1348,108,2,3,,,10,,2,1,1,,,,,1,,,,,30,17064070014,93604,102472,84736,801757
2025,1,"11290725","월곡2동",989,1131,23,42,142,6196374,18900,4503,135,6,4,,,12,2,,1,,12,,,,,,,,2,34,25584775916,83791,113489,54094,1364901
2025,1,"11290760","장위1동",661,723,11,18,62,6820967,23354,394,103,4,1,,,8,6,1,1,,,,,,,,,,,37,10211016955,93075,98961,87189,708546
2025,1,"11290770","장위2동",669,706,6,21,37,4592065,13080,608,89,3,2,,,11,1,3,,,,,,,,,,,1,27,13336976623,154975,140558,169392,679894
2025,1,"11290780","장위3동",389,443,5,11,54,3151390,15519,275,82,1,,,,5,1,2,1,,1,,1,,,,,,,39,10782406365,152684,259107,46261,652601
2025,1,"11290810","석관동",1310,1452,23,55,142,10476790,33768,1564,154,6,3,,,16,2,2,1,1,,,1,,2,,,,2,32,38744034038,81980,86896,77065,1705061
2025,1,"11305534","삼양동",635,699,17,27,64,11603178,22402,115,165,4,1,,,14,3,2,,1,,,,,,,,,3,34,18961953859,88916,86342,91489,924092
2025,1,"11305535","미아동",1175,1289,27,46,114,7787209,20841,602,144,3,3,,1,14,,,,1,4,,,,,,,,1,28,44798863706,87076,113329,60824,841204
2025,1,"11305545","송중동",1606,1800,36,53,194,11983806,28576,998,212,4,1,,2,18,4,2,,1,2,1,,1,,,,,,69,76100342844,133453,125400,141505,1075796
2025,1,"11305555","송천동",1225,1339,19,58,114,11762582,24748,388,164,9,5,,1,17,,1,2,2,,,2,,,,,,1,24,38968909700,83283,123196,43369,929913
2025,1,"11305575","삼각산동",703,791,10,30,88,3103540,30604,374,114,2,1,,,9,1,,1,1,1,,,,,,,,,36,11783930693,145009,145159,144858,621911
2025,1,"11305595","번1동",1249,1373,34,45,124,6634188,17358,1944,136,3,3,,1,14,1,1,1,,,,,1,,,,,,30,58082629546,96184,99465,92904,627036
2025,1,"11305603","번2동",311,333,0,12,22,2848035,14866,364,110,5,,,,7,1,,1,,,,,,1,,,,,54,4181675248,77981,96635,59328,974298
2025,1,"11305608","번3동",365,410,7,15,45,3364811,16356,262,95,3,1,,,8,,2,,,,,,,,,,,,37,13083895718,71510,100833,42187,1081177
2025,1,"11305615","수유1동",1003,1070,14,37,67,5576627,19842,944,153,4,2,,,12,,2,3,1,,,1,,,,,,1,40,58421843994,88320,120203,56436,1649963
2025,1,"11305625","수유2동",844,907,15,29,63,5444090,20502,1314,85,3,,,,12,3,,,,,,,,,,,,1,15,21904352715,66086,96477,35694,581617
2025,1,"11305635","수유3동",1998,2225,49,75,227,9499554,22988,2732,158,4,6,,1,16,,,1,,,,,1,,,,,1,30,91328923965,114569,131014,98124,745645
2025,1,"11305645","우이동",776,841,23,36,65,3858763,19766,1810,132,2,,,,7,1,,1,,2,,,,,,,,3,54,25301375939,132164,87819,176510,10587752
2025,1,"11305660","인수동",952,1029,17,36,77,8328595,29069,2893,175,13,2,1,2,14,2,2,2,,5,,1,,,,,,,57,20012393175,69789,74217,65360,2998011
2025,1,"11320511","창1동",731,808,18,28,77,3634046,23774,785,94,3,2,,,7,1,1,2,1,,,,,,,,,1,28,26381555815,96034,121032,71037,1122171
2025,1,"11320512","창2동",859,923,23,29,64,11433462,28172,1070,95,3,,,1,8,1,1,,,,,,,,,,,,44,20138216893,89221,109166,69275,654442
2025,1,"11320513","창3동",572,622,14,23,50,3570322,13163,491,66,1,,,,7,1,2,,,,,1,,,,,,,25,15524362355,79115,89933,68297,655485
2025,1,"11320514","창4동",917,1035,26,43,118,3721570,26168,1820,130,7,4,,,8,1,2,1,2,,,,,,,,,,51,21052586725,186573,280512,92635,1140172
2025,1,"11320515","창5동",1299,1446,112,53,147,3825992,23884,4983,119,7,3,,3,12,1,3,,,,,,2,,,,,2,24,55595803062,128057,167177,88937,701480
2025,1,"11320521","도봉1동",1027,1130,23,34,103,3775363,20030,1435,122,4,1,,,9,2,2,1,1,2,,1,,,,,,,38,44610581126,83667,95215,72118,8451468
2025,1,"11320522","도봉2동",896,955,18,24,59,3158959,25990,1070,127,8,3,,,7,1,1,1,1,1,,,,1,,,,3,49,11335632840,88873,104436,73310,1119031
2025,1,"11320660","쌍문1동",517,572,11,15,55,4461746,20484,872,126,6,1,,1,4,1,3,,1,17,,,,,,,,,54,11818938541,74860,68012,81708,1175774
2025,1,"11320670","쌍문2동",873,966,25,24,93,4399209,17905,851,87,3,1,,1,10,1,1,1,,,,,,2,,,,,19,22955288348,92035,112588,71482,541193
2025,1,"11320680","쌍문3동",706,779,8,27,73,5352593,16449,1058,78,3,3,1,,12,,,1,,,,,,1,,,,1,17,27137072903,83040,119813,46268,504805
2025,1,"11320681","쌍문4동",418,468,7,18,50,2265883,18061,265,64,1,,,,4,5,2,2,3,,,,,,,,,,23,13264748932,91831,108302,75360,554868
2025,1,"11320690","방학1동",1605,1811,34,49,206,6547860,27745,3898,148,6,6,,2,15,2,1,1,1,,,,,,,,,1,39,51040990682,95568,116654,74481,1040857
2025,1,"11320700","방학2동",725,773,14,35,48,2689753,18535,424,64,3,,,,7,,1,1,,,,,,,,,,,23,56254414837,72513,97180,47846,1092814
2025,1,"11320710","방학3동",490,543,7,16,53,3445607,26077,1090,112,3,3,,,6,3,3,1,,,,,,,,,,,47,12518277585,103398,140050,66746,1951026
2025,1,"11350560","월계1동",916,1062,19,23,146,4366384,20526,1264,159,4,2,,,10,2,1,1,1,17,,,,,,,,,59,21612963125,106483,143420,69545,1107461
2025,1,"11350570","월계2동",468,521,12,20,53,3589689,25485,29,136,4,,,,5,3,2,3,4,11,,,,,,,,1,64,4170670654,88138,125537,50739,2004785
2025,1,"11350580","월계3동",596,681,8,12,85,2513256,28721,100,135,5,3,,,8,4,3,1,,,,,,,,,,2,47,8115103435,112808,154581,71036,1168283
2025,1,"11350595","공릉1동",2052,2289,50,75,237,10349736,35959,6065,211,4,6,,4,21,3,3,,,1,,1,,,,,,3,54,61337728235,92283,112802,71765,1263261
2025,1,"11350600","공릉2동",1303,1519,35,53,216,8255872,41435,1031,271,7,6,1,,14,3,4,4,2,64,,1,,,,,,1,63,38060179674,105145,151505,58784,6983449
2025,1,"11350611","하계1동",728,824,14,48,96,3557543,26128,994,133,4,3,1,,9,1,1,2,4,16,,,,,,,,,41,54423340072,94387,115756,73018,1527061
2025,1,"11350612","하계2동",281,309,7,12,28,2529958,21306,,67,2,1,,,4,2,2,1,,,,,,,,,,1,28,2489370419,100979,134637,67321,500023
2025,1,"11350619","중계본동",1107,1211,18,35,104,3905866,23040,821,95,5,2,,,7,3,2,,3,,,,,,,,,,21,43518421602,105178,115304,95053,2183234
2025,1,"11350621","중계1동",849,991,21,33,142,3835851,26318,1184,85,2,3,,,7,,2,1,2,,,,,,,,,,18,11431922305,153748,190772,116724,623451
2025,1,"11350624","중계4동",791,882,15,32,91,2860062,19114,1196,81,2,3,,,14,1,1,3,2,,,,,,,,,,6,40412399681,121979,158615,85343,1519449
2025,1,"11350625","중계23동",1069,1195,9,37,126,4262652,32502,1194,142,7,2,,,10,4,4,1,3,,,,2,,,,,1,39,52405616900,132393,160956,103830,919083
2025,1,"11350630","상계1동",1316,1478,29,47,162,7026614,36834,3606,190,5,2,,,14,3,3,2,1,,,,1,,,,,1,38,43278602395,101109,123752,78466,5402614
2025,1,"11350640","상계2동",2447,2703,49,86,256,10335978,19105,1731,182,2,1,,2,19,1,1,1,,,,,1,,,,,2,33,83352874559,237043,361563,112524,623125
2025,1,"11350665","상계34동",868,920,7,26,52,8750772,27489,500,107,4,1,,,9,3,2,,,1,,,,2,,,,1,11,12991795841,118130,108892,127368,5211708
2025,1,"11350670","상계5동",1203,1283,29,64,80,5801220,22979,1381,105,2,1,,,11,,1,,,,,,,3,,,,1,36,21804657694,97006,126249,67763,906891
2025,1,"11350695","상계67동",1454,1651,30,58,197,6400242,31400,4965,253,9,11,1,1,29,,3,2,1,4,,,1,,,,,,40,101170852036,140381,200641,80121,1450295
2025,1,"11350700","상계8동",382,425,6,15,43,948751,21848,561,92,3,3,,,7,,,1,,,,,,,,,,1,15,12772718474,115018,141359,88677,666348
2025,1,"11350710","상계9동",426,472,7,16,46,1812556,19664,1074,78,3,4,,,6,1,3,2,2,,,,,,,,,,18,18780683528,141825,214856,68794,719445
2025,1,"11350720","상계10동",351,388,11,16,37,1904605,18184,413,64,3,,,,1,1,2,1,1,,,,,,,,,,30,4839112541,133961,199926,67996,809214
2025,1,"11380510","녹번동",1247,1372,27,51,125,6432092,36092,4336,148,8,3,,2,12,1,3,,,,,1,1,,,,,2,35,43260847472,88070,103082,73058,1794215
2025,1,"11380520","불광1동",1198,1332,18,32,134,5589708,37509,1769,198,6,4,,1,17,4,2,,,,,,1,,,,,3,49,46268681586,111615,130039,93192,3124927
2025,1,"11380530","불광2동",1035,1095,17,36,60,5464920,26600,2497,113,6,1,,,5,,3,3,1,,,3,,,,,,,32,31651217265,107369,119256,95481,1396089
2025,1,"11380551","갈현1동",1087,1200,23,61,113,5558209,14470,2238,133,2,2,1,,13,1,,,,,,,,,,,,2,48,43973683770,91971,118664,65278,961071
2025,1,"11380552","갈현2동",1299,1440,38,58,141,5735652,27415,3191,121,3,1,,1,15,5,2,1,5,,,,,,,,,1,34,51986643431,88712,120267,57157,985165
2025,1,"11380560","구산동",805,877,12,30,72,5584682,31429,1973,127,3,,,1,8,3,3,2,3,,,,,,,,,,38,15298489339,87830,112275,63385,1389775
2025,1,"11380570","대조동",2081,2278,34,82,197,13447228,27359,1871,205,3,5,,1,24,,2,,2,,,,1,,,,,,32,57819546042,127005,136639,117370,851692
2025,1,"11380580","응암1동",1359,1550,25,65,191,5193897,32659,2298,133,5,5,,1,20,1,1,1,1,,,,,,,,,,27,37276515251,111831,144479,79182,1109863
2025,1,"11380590","응암2동",633,693,15,30,60,3913772,27329,481,91,3,1,,1,10,2,1,,,,,,,,,,,,37,15621065179,100080,126650,73509,755247
2025,1,"11380600","응암3동",1408,1534,25,52,126,7887574,23429,1446,138,3,3,,1,16,1,1,2,1,,,2,,,,,,,31,46957078393,76608,105758,47458,752773
2025,1,"11380625","역촌동",1832,2029,40,61,197,11255448,43767,3452,176,5,5,,2,18,2,1,,,,,,,,,,,,51,35884535239,85252,111429,59076,1157542
2025,1,"11380631","신사1동",904,1003,20,42,99,6202075,26462,1400,94,3,,,,8,3,,1,,5,,,,,,,,1,22,23865649392,76313,117101,35526,808314
2025,1,"11380632","신사2동",531,569,8,26,38,2658630,18907,863,82,4,,,,5,,3,1,1,,,,,,,,,1,35,11589073752,102518,137179,67858,1046222
2025,1,"11380640","증산동",612,665,16,21,53,3005355,18240,1939,83,3,,,,8,1,1,2,,,,2,,,,,,1,16,10733320988,77673,78984,76362,807409
2025,1,"11380650","수색동",453,504,8,18,51,2934521,20440,176,60,5,2,,,5,1,1,,,,,2,,,,,,1,22,6446110833,114766,138841,90691,1290258
2025,1,"11380690","진관동",1843,2142,39,61,299,6796893,54368,1216,242,6,6,,,22,6,6,2,4,,,,1,,,,,1,81,25675530018,109215,113404,105026,11565110
2025,1,"11410520","천연동",570,628,8,14,58,3286557,16547,1130,127,4,1,,,4,,1,1,1,11,,,,1,,,,,44,18712105047,84572,103813,65330,982817
2025,1,"11410555","북아현동",613,681,10,19,68,21562913,15401,918,76,2,2,,1,7,1,1,,1,,,,,,,,,,17,12823572472,113775,149164,78386,458945
2025,1,"11410565","충현동",1114,1227,20,33,113,10822733,19682,11142,184,9,8,,,7,1,3,1,2,24,,,,,,,,3,58,29642489822,113494,141020,85968,1116001
2025,1,"11410585","신촌동",3288,3780,63,141,492,10229734,20135,1629,368,6,10,1,,22,1,3,1,1,109,1,,4,3,,,,2,60,116058448512,162622,178781,146462,2720364
2025,1,"11410615","연희동",1859,1992,45,65,133,8615389,33724,9207,201,7,7,,1,16,,1,3,1,13,,,1,1,,,,,70,59276817894,115229,120894,109564,2929172
2025,1,"11410620","홍제1동",685,776,12,28,91,5940951,24704,1814,135,3,2,,,10,2,2,,,1,,,,1,,,,1,40,19878615716,95354,118665,72042,1235632
2025,1,"11410640","홍제3동",798,873,19,33,75,3862275,17665,821,129,3,3,,2,14,1,2,1,,3,,4,,6,,,,1,46,55093325564,79810,103418,56201,1192508
2025,1,"11410655","홍제2동",410,455,10,18,45,1992561,13186,334,56,1,,,,6,3,,,,,,,,1,,,,,15,9722596980,95743,102661,88824,699978
2025,1,"11410660","홍은1동",675,731,10,22,56,3704498,22158,3106,86,3,,,,7,1,1,,,,,,,1,,,,,32,22961142752,73242,78488,67996,1615140
2025,1,"11410685","홍은2동",803,903,12,32,100,4375217,28505,1790,161,4,2,1,,8,,2,3,1,12,,,,,,,,,83,20857111316,108335,102346,114325,2075085
2025,1,"11410690","남가좌1동",559,632,9,13,73,1301727,16699,1312,94,2,3,,1,9,,1,,,,,1,,1,,,,1,20,23561265886,173943,173943,,475536
2025,1,"11410700","남가좌2동",1082,1245,16,35,163,6049803,29083,1052,117,4,4,,,12,4,1,1,,8,,,,,,,,,24,27134956120,117428,135084,99772,783775
2025,1,"11410710","북가좌1동",407,460,12,19,53,2533135,17563,537,60,1,2,,,5,2,1,1,1,,,,,,,,,,13,4502154731,180221,162360,198082,577979
2025,1,"11410720","북가좌2동",1056,1176,22,46,120,10095710,30673,1071,115,3,3,,,12,2,,,,,,,,,,,,,39,36302634791,86614,100975,72252,824866
2025,1,"11440555","아현동",1262,1393,25,43,131,7929131,28335,5852,145,5,8,,,16,1,1,1,1,,,,,1,,,,2,23,35641458511,175520,234143,116897,744328
2025,1,"11440565","공덕동",1766,1925,31,48,159,12922123,36426,9286,172,7,9,,,21,1,3,,,,,2,,,,,,4,39,45301866603,158716,180609,136823,1019197
2025,1,"11440585","도화동",1386,1540,27,46,154,4181729,20443,13155,144,4,7,,,15,2,1,,,,,,1,1,,,,1,38,52954965868,139985,181974,97995,625018
2025,1,"11440590","용강동",1588,1746,21,50,158,5642605,21098,15056,90,7,6,,1,10,2,1,,,,,,,,,,,1,24,89274788315,159877,208954,110800,790602
2025,1,"11440600","대흥동",1296,1444,26,41,148,6638894,14719,3405,209,5,5,,,18,,3,1,1,27,,,,3,,,,3,38,47749548657,143453,182309,104597,858570
2025,1,"11440610","염리동",676,761,20,23,85,5522692,16719,2245,52,3,1,,,3,1,1,2,3,,,,,2,,,,,10,20408707114,142788,182256,103320,491468
2025,1,"11440630","신수동",1010,1081,30,40,71,4950213,22046,3516,76,4,1,,1,5,1,1,1,1,,,,,,,,,,24,14740549699,132062,123691,140433,797879
2025,1,"11440655","서강동",1601,1751,36,66,150,6077000,24556,3223,156,6,4,,,7,1,1,,,20,,,,,,,,2,64,30006805300,152518,192582,112454,1478577
2025,1,"11440660","서교동",8133,8870,233,339,737,17338634,24037,25701,358,13,22,,,31,1,1,,,2,,,5,3,,,,7,88,346573328646,177688,205465,149910,1678981
2025,1,"11440680","합정동",1932,2075,43,57,143,4581859,16310,4480,109,4,3,,,10,1,1,1,,,,,,,,,,,32,59736014590,146167,171740,120595,1712389
2025,1,"11440690","망원1동",1683,1794,40,68,111,6888566,19151,3418,95,2,2,,,11,,,,,,,,,1,,,,,23,48990302930,151435,175877,126994,1101005
2025,1,"11440700","망원2동",1123,1209,19,31,86,5759684,17917,3947,83,4,1,,,6,1,2,,,,,,,,,,,,33,31262281192,119134,164829,73439,676411
2025,1,"11440710","연남동",2300,2385,82,95,85,6695602,14202,3795,52,2,1,,,2,1,,1,2,,,,,,,,,,23,35263650252,154397,182248,126546,647438
2025,1,"11440720","성산1동",1084,1157,21,46,73,5919302,18543,5565,86,4,2,,,5,1,2,2,1,1,,,,1,,,,,29,26078694985,136724,117323,156125,859254
