연도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,총_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_직장_인구_수,전체,1층,1층외,영역_면적,_merge
2020,1,11230570,전농2동,3136080,1346792000,11370227999.0,618,26,22,76,2759961,102,2.0,2.0,0.0,0.0,12.0,3.0,3.0,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1183.0,83350.0,100547.0,66153.0,977568,both
2020,1,11230600,답십리1동,3538405,3520841000,20346260201.0,1132,48,31,87,7189265,124,4.0,5.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2044.0,102206.0,150329.0,54083.0,788242,both
2020,1,11230610,답십리2동,3049260,4512602000,20141595517.0,1634,46,43,81,8088878,108,3.0,2.0,0.0,2.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2483.0,70234.0,82414.0,58054.0,875745,both
2020,1,11230650,장안1동,2863708,9368489000,100395561802.0,2691,112,84,187,9832980,192,5.0,11.0,0.0,4.0,26.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,9958.0,79567.0,98391.0,60743.0,1342167,both
2020,1,11230660,장안2동,2920490,9222025000,69933521267.0,2160,88,75,235,7543272,168,3.0,2.0,0.0,2.0,21.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,5242.0,72941.0,96224.0,49658.0,996640,both
2020,1,11230705,청량리동,2860315,3072008000,30494073700.0,1105,44,42,57,7293369,154,9.0,4.0,1.0,0.0,16.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,2822.0,70277.0,88654.0,51901.0,1204398,both
2020,1,11230710,회기동,3217279,8334591000,21763989334.0,977,42,56,149,5175095,84,3.0,5.0,1.0,0.0,10.0,1.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,179.0,100856.0,134507.0,67206.0,766917,both
2020,1,11230720,휘경1동,2722774,2942296000,16426001871.0,711,18,30,82,5800073,82,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,902.0,100194.0,148726.0,51663.0,521796,both
2020,1,11230730,휘경2동,3071586,1705231000,11142326909.0,559,28,17,56,5213967,84,5.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1380.0,84106.0,118081.0,50130.0,1113609,both
2020,1,11230740,이문1동,3000929,2323520000,21276625443.0,959,32,60,106,8943071,147,5.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,1134.0,99178.0,126852.0,71504.0,1039602,both
2020,1,11230750,이문2동,3137841,1278951000,6270357564.0,482,22,16,38,4975391,71,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,200.0,62270.0,92502.0,32037.0,723890,both
2020,1,11260520,면목2동,2322173,2977401000,15820515109.0,1094,46,32,57,6953351,112,3.0,0.0,0.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1066.0,57289.0,75998.0,38579.0,763122,both
2020,1,11260540,면목4동,2573570,728519000,9394978843.0,577,22,21,38,6022143,61,2.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,769.0,48376.0,68950.0,27801.0,843466,both
2020,1,11260550,면목5동,2233073,1504624000,8748193542.0,407,18,11,25,2418625,42,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,991.0,60955.0,70552.0,51357.0,704936,both
2020,1,11260565,면목본동,2336892,3185578000,43391682601.0,1588,62,53,109,10926104,168,4.0,2.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,1335.0,74416.0,97154.0,51678.0,849019,both
2020,1,11260570,면목7동,2655671,3140483000,34260002287.0,981,41,36,55,8016605,108,2.0,2.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,946.0,95457.0,139059.0,51855.0,1236134,both
2020,1,11260575,면목38동,2354962,3225144000,27031547900.0,1369,57,49,111,6999538,150,4.0,1.0,1.0,0.0,17.0,1.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,1713.0,68546.0,86897.0,50195.0,1614117,both
2020,1,11260580,상봉1동,2969913,3183862000,47332135376.0,855,47,25,90,5983454,78,3.0,1.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1704.0,81612.0,108716.0,54508.0,854219,both
2020,1,11260590,상봉2동,2575432,9858163000,52050382328.0,1506,69,59,143,7656373,127,4.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,18.0,4761.0,81862.0,98433.0,65290.0,677445,both
2020,1,11260600,중화1동,2518956,1284167000,11612631020.0,620,22,25,42,5958720,79,2.0,1.0,0.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1187.0,64822.0,85220.0,44424.0,641493,both
2020,1,11260610,중화2동,2253552,3541645000,32891887080.0,1277,46,54,91,9411736,123,2.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,864.0,71423.0,103485.0,39360.0,1016955,both
2020,1,11260620,묵1동,3120718,3404811000,26671544525.0,1101,32,28,108,7766456,144,4.0,2.0,0.0,2.0,11.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,912.0,93656.0,125195.0,62118.0,1238436,both
2020,1,11260630,묵2동,2533867,2824431000,21390575669.0,915,20,21,58,6062386,92,3.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,1390.0,59288.0,78054.0,40522.0,669204,both
2020,1,11260655,망우본동,2443681,6090602000,47087100811.0,1775,62,73,146,9805368,238,9.0,4.0,1.0,4.0,25.0,1.0,2.0,3.0,4.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,54.0,1589.0,63296.0,80079.0,46512.0,2948109,both
2020,1,11260660,망우3동,2231082,1084563000,10832112786.0,547,21,18,36,5049120,54,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,423.0,46838.0,66780.0,26897.0,962561,both
2020,1,11260680,신내1동,2780491,4464230000,52370708391.0,1203,49,29,129,5581268,160,3.0,2.0,1.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1973.0,81722.0,100616.0,62827.0,2606949,both
2020,1,11260690,신내2동,3060535,3565970000,21680623175.0,710,25,27,90,1991263,104,6.0,3.0,0.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,464.0,91611.0,133999.0,49224.0,911281,both
2020,1,11290525,성북동,3470748,2686420000,15636365626.0,965,25,23,64,4443145,166,6.0,4.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,15551.0,109163.0,133678.0,84648.0,2879912,both
2020,1,11290555,삼선동,3057377,4780693000,39881271925.0,1425,44,48,100,10329237,163,7.0,5.0,0.0,0.0,14.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,4636.0,80768.0,108223.0,53313.0,926227,both
2020,1,11290575,동선동,2821008,9248991000,46017153273.0,1850,76,76,253,8815879,146,1.0,4.0,0.0,1.0,13.0,1.0,2.0,2.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,2112.0,117529.0,158931.0,76127.0,724957,both
2020,1,11290580,돈암1동,3583117,983490000,4659584795.0,375,10,8,24,3411635,42,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,103.0,73653.0,,73653.0,488898,both
2020,1,11290590,돈암2동,4297592,768520000,4287833901.0,439,23,11,35,3083493,88,4.0,2.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,431.0,,,,518335,both
2020,1,11290600,안암동,2896471,4225032000,27605414868.0,1082,40,33,177,5610971,167,4.0,6.0,1.0,1.0,10.0,0.0,1.0,1.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1991.0,80728.0,105593.0,55863.0,1379571,both
2020,1,11290610,보문동,3162623,2410737000,12402722973.0,726,20,18,60,6563577,77,4.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,3276.0,73929.0,93921.0,53936.0,553006,both
2020,1,11290620,정릉1동,3341356,1337764000,8473242093.0,568,32,19,52,5561288,63,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,751.0,62747.0,78144.0,47349.0,412365,both
2020,1,11290630,정릉2동,2934717,2550600000,9524251499.0,642,28,31,62,6095602,110,4.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1097.0,79594.0,95985.0,63202.0,1094889,both
2020,1,11290640,정릉3동,2482564,1284076000,6340494574.0,482,21,20,55,2865894,124,4.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,427.0,65154.0,89100.0,41208.0,3327126,both
2020,1,11290650,정릉4동,3038165,3003159000,17024459106.0,714,29,18,71,3802415,133,7.0,3.0,0.0,0.0,12.0,2.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1116.0,86753.0,123175.0,50330.0,3570914,both
2020,1,11290660,길음1동,4462339,4269970000,8529794723.0,862,35,36,103,7269216,129,3.0,4.0,0.0,0.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,3041.0,140523.0,157076.0,123971.0,797310,both
2020,1,11290685,길음2동,3736133,4597660000,16976454697.0,1008,67,25,94,5019695,112,5.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,453.0,111277.0,167971.0,54583.0,588002,both
2020,1,11290705,종암동,3381883,5002809000,28423934721.0,1363,61,48,133,11528475,189,7.0,2.0,0.0,1.0,17.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,15832.0,79773.0,97690.0,61856.0,1404527,both
2020,1,11290715,월곡1동,3294213,2468154000,11641533495.0,869,35,28,78,7491570,108,2.0,3.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1385.0,68008.0,92364.0,43653.0,801757,both
2020,1,11290725,월곡2동,3138026,4629284000,20775900303.0,1075,33,20,124,7091382,135,6.0,4.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,2501.0,69560.0,97146.0,41975.0,1364901,both
2020,1,11290760,장위1동,2231978,1433775000,7386920636.0,626,25,11,36,6915046,103,4.0,1.0,0.0,0.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,505.0,42992.0,57937.0,28047.0,708546,both
2020,1,11290770,장위2동,2411293,1729314000,10025021698.0,716,30,42,32,6094547,89,3.0,2.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,770.0,62533.0,78088.0,46979.0,679894,both
2020,1,11290780,장위3동,3113825,971725000,5994202998.0,447,16,9,34,3728914,82,1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,189.0,68581.0,96175.0,40988.0,652601,both
2020,1,11290810,석관동,2864182,4942239000,28378351704.0,1394,52,36,119,11196593,154,6.0,3.0,0.0,0.0,16.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,32.0,2897.0,68666.0,92037.0,45295.0,1705061,both
2020,1,11305534,삼양동,2473211,2718628000,14113279854.0,678,13,15,60,12189170,165,4.0,1.0,0.0,0.0,14.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,462.0,68855.0,82587.0,55123.0,924092,both
2020,1,11305535,미아동,2318870,4079220000,32871043742.0,1220,49,43,100,8515342,144,3.0,3.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1214.0,81506.0,90833.0,72178.0,841204,both
2020,1,11305545,송중동,2555447,8521112000,65214567973.0,1751,110,76,190,12895390,212,4.0,1.0,0.0,2.0,18.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,1450.0,90619.0,119878.0,61359.0,1075796,both
2020,1,11305555,송천동,2444557,4130742000,32205226909.0,1390,62,47,117,13736946,164,9.0,5.0,0.0,1.0,17.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,926.0,77272.0,87131.0,67412.0,929913,both
2020,1,11305575,삼각산동,3734477,2307013000,9220110969.0,709,27,28,76,3582276,114,2.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,335.0,131515.0,126021.0,137008.0,621911,both
2020,1,11305595,번1동,2303972,5555529000,55151516953.0,1345,53,42,111,8399030,136,3.0,3.0,0.0,1.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2250.0,76791.0,97625.0,55957.0,627036,both
2020,1,11305603,번2동,2308539,605122000,5398437451.0,324,10,10,19,3563696,110,5.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,337.0,85545.0,80947.0,90143.0,974298,both
2020,1,11305608,번3동,2548326,2025609000,11427076943.0,392,14,17,55,4006974,95,3.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,207.0,74752.0,100392.0,49113.0,1081177,both
2020,1,11305615,수유1동,2220463,3393609000,30168718270.0,1043,32,33,50,7230831,153,4.0,2.0,0.0,0.0,12.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1218.0,63815.0,96258.0,31372.0,1649963,both
2020,1,11305625,수유2동,2577008,1532056000,18184955878.0,830,30,19,54,7127664,85,3.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1248.0,107372.0,77366.0,137379.0,581617,both
2020,1,11305635,수유3동,2205999,9379869000,58144079931.0,2058,90,73,204,11477637,158,4.0,6.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,3045.0,94522.0,106824.0,82220.0,745645,both
2020,1,11305645,우이동,2457144,2303162000,15027856664.0,786,20,21,61,4325021,132,2.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,1638.0,66361.0,83913.0,48809.0,10587752,both
2020,1,11305660,인수동,2359990,2051310000,14618406421.0,996,36,30,66,9581326,175,13.0,2.0,1.0,2.0,14.0,2.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3004.0,53607.0,66576.0,40638.0,2998011,both
2020,1,11320511,창1동,3038009,2852565000,24634398436.0,775,43,34,79,4977741,94,3.0,2.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,837.0,71656.0,90213.0,53098.0,1122171,both
2020,1,11320512,창2동,2551630,2667659000,15804833512.0,893,27,25,64,9348813,95,3.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1231.0,65724.0,89858.0,41590.0,654442,both
2020,1,11320513,창3동,2229423,934642000,11454140647.0,604,19,22,32,5292311,66,1.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,624.0,92028.0,92028.0,,655485,both
2020,1,11320514,창4동,3547959,2758972000,21584192242.0,954,41,30,87,3570538,130,7.0,4.0,0.0,0.0,8.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1594.0,114773.0,165312.0,64235.0,1140172,both
2020,1,11320515,창5동,3298026,5850314000,37605323703.0,1116,41,42,131,5307168,119,7.0,3.0,0.0,3.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,5200.0,92036.0,128163.0,55909.0,701480,both
2020,1,11320521,도봉1동,2275377,3452960000,35997727392.0,1115,37,34,91,3648124,122,4.0,1.0,0.0,0.0,9.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1718.0,66538.0,105544.0,27532.0,8451468,both
2020,1,11320522,도봉2동,2811820,2070702000,10091388484.0,902,28,31,46,3337433,127,8.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,49.0,748.0,70530.0,90561.0,50499.0,1119031,both
2020,1,11320660,쌍문1동,2440535,1466797000,10011872775.0,554,24,22,48,5498028,126,6.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,812.0,60959.0,60959.0,,1175774,both
2020,1,11320670,쌍문2동,2430154,3711230000,23481675281.0,912,27,23,85,5314921,87,3.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,998.0,69709.0,92455.0,46962.0,541193,both
2020,1,11320680,쌍문3동,2438072,2217806000,19277927741.0,726,27,22,63,5387938,78,3.0,3.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1107.0,70098.0,108548.0,31648.0,504805,both
2020,1,11320681,쌍문4동,2968285,1485587000,9429882061.0,438,17,12,42,2998818,64,1.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,160.0,76669.0,95068.0,58269.0,554868,both
2020,1,11320690,방학1동,2895702,7178665000,40111886776.0,1782,79,60,178,7467452,148,6.0,6.0,0.0,2.0,15.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,3094.0,77159.0,109778.0,44539.0,1040857,both
2020,1,11320700,방학2동,2099146,1689706000,27365073296.0,755,22,25,40,3579262,64,3.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,810.0,55733.0,81573.0,29894.0,1092814,both
2020,1,11320710,방학3동,2962092,1406892000,10773276663.0,507,16,16,41,4131680,112,3.0,3.0,0.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1081.0,62113.0,79830.0,44395.0,1951026,both
2020,1,11350560,월계1동,2777397,4398226000,18548619002.0,1067,37,33,145,6148635,159,4.0,2.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1344.0,103180.0,152772.0,53587.0,1107461,both
2020,1,11350570,월계2동,2728093,1304104000,4805433004.0,500,24,16,43,3994193,136,4.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,163.0,72705.0,72705.0,,2004785,both
2020,1,11350580,월계3동,3110675,5925082000,4769108490.0,648,18,23,62,3012012,135,5.0,3.0,0.0,0.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,190.0,115722.0,155292.0,76152.0,1168283,both
2020,1,11350595,공릉1동,2786137,9534919000,44949197674.0,2076,89,66,185,11599897,211,4.0,6.0,0.0,4.0,21.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,4836.0,84885.0,112986.0,56783.0,1263261,both
2020,1,11350600,공릉2동,3394877,6387413000,28195359891.0,1358,57,53,199,8111771,271,7.0,6.0,1.0,0.0,14.0,3.0,4.0,4.0,2.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,820.0,115367.0,134548.0,96186.0,6983449,both
2020,1,11350611,하계1동,3611061,5496633000,54429667016.0,857,34,14,95,4274577,133,4.0,3.0,1.0,0.0,9.0,1.0,1.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,554.0,83357.0,104567.0,62147.0,1527061,both
2020,1,11350612,하계2동,3625940,518918000,4099690341.0,281,10,12,21,2776710,67,2.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,,135735.0,189839.0,81632.0,500023,both
2020,1,11350619,중계본동,4197248,5238539000,31700286671.0,1157,40,36,97,5824178,95,5.0,2.0,0.0,0.0,7.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,921.0,85086.0,100159.0,70013.0,2183234,both
2020,1,11350621,중계1동,4623227,4008064000,10167509908.0,960,28,24,140,4197165,85,2.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,982.0,149972.0,221446.0,78498.0,623451,both
2020,1,11350624,중계4동,3196660,3351975000,24305314759.0,824,33,31,84,3818057,81,2.0,3.0,0.0,0.0,14.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1169.0,101133.0,130290.0,71976.0,1519449,both
2020,1,11350625,중계23동,2936682,8323628000,125036303032.0,1201,46,46,122,5448616,142,7.0,2.0,0.0,0.0,10.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,39.0,1438.0,170124.0,244997.0,95250.0,919083,both
2020,1,11350630,상계1동,3030316,6712699000,33728195327.0,1494,57,42,142,8038150,190,5.0,2.0,0.0,0.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,3699.0,94341.0,136347.0,52335.0,5402614,both
2020,1,11350640,상계2동,3122902,17930842000,73533236181.0,2641,112,77,263,12026948,182,2.0,1.0,0.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,33.0,2183.0,124836.0,163324.0,86348.0,623125,both
2020,1,11350665,상계34동,2644186,1319537000,9704106194.0,820,29,28,42,10180095,107,4.0,1.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,652.0,63857.0,86856.0,40859.0,5211708,both
2020,1,11350670,상계5동,2481440,1972657000,16497008421.0,1185,53,42,71,8123365,105,2.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,36.0,1190.0,63381.0,88974.0,37787.0,906891,both
2020,1,11350695,상계67동,3152836,10452183000,67226527748.0,1489,56,43,169,6325553,253,9.0,11.0,1.0,1.0,29.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,3980.0,128796.0,172108.0,85484.0,1450295,both
2020,1,11350700,상계8동,3153561,1133078000,10967029016.0,407,18,5,35,1112270,92,3.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,448.0,182386.0,182386.0,,666348,both
2020,1,11350710,상계9동,2955988,1169371000,12972353920.0,437,19,17,42,1777871,78,3.0,4.0,0.0,0.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1010.0,118333.0,184377.0,52289.0,719445,both
2020,1,11350720,상계10동,3132098,712091000,2814603080.0,309,4,5,22,2621253,64,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,344.0,105615.0,148789.0,62442.0,809214,both
2020,1,11380510,녹번동,3055864,3326229000,23804206028.0,1237,47,34,96,7230508,148,8.0,3.0,0.0,2.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,35.0,2744.0,87193.0,106287.0,68099.0,1794215,both
