연도,분기,행정동_코드,행정동_코드_명,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,전체,1층,1층외,영역_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_상주인구_수,총_직장_인구_수,총_유동인구_수
2024,4,11290555,삼선동,62047222961,1579,26,34,117,113887.0,153681.0,74092.0,926227,163,7.0,5.0,,,14.0,,1.0,1.0,2.0,14.0,,,,,,,,2.0,46.0,22125,4986.0,10097326
2024,4,11290575,동선동,66677490738,1971,65,69,251,126550.0,157937.0,95164.0,724957,146,1.0,4.0,,1.0,13.0,1.0,2.0,2.0,1.0,12.0,,,1.0,,,,,1.0,19.0,14977,2040.0,8051424
2024,4,11290580,돈암1동,8393763250,384,3,9,22,46270.0,,46270.0,488898,42,1.0,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,15.0,14260,228.0,2355934
2024,4,11290590,돈암2동,8061780366,495,9,15,43,87819.0,111652.0,63986.0,518335,88,4.0,2.0,,,4.0,6.0,1.0,,,,,,1.0,,,,,,38.0,23417,552.0,2702698
2024,4,11290600,안암동,40807082756,1207,32,32,210,101340.0,136271.0,66409.0,1379571,167,4.0,6.0,1.0,1.0,10.0,,1.0,1.0,1.0,71.0,,,,,,,,1.0,35.0,14869,1916.0,7302473
2024,4,11290610,보문동,13845539454,789,20,21,56,97666.0,115729.0,79602.0,553006,77,4.0,4.0,,,6.0,,2.0,,,,,,,1.0,,,,2.0,10.0,16145,4757.0,5566810
2024,4,11290620,정릉1동,10666529171,605,7,15,55,90423.0,92889.0,87957.0,412365,63,2.0,,,,6.0,2.0,,,,1.0,,,,,,,,,19.0,17732,489.0,4544296
2024,4,11290630,정릉2동,14668488473,720,14,22,74,145868.0,105515.0,186221.0,1094889,110,4.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,1.0,50.0,22510,1084.0,5757787
2024,4,11290640,정릉3동,12781978993,533,11,6,44,113404.0,113404.0,,3327126,124,4.0,1.0,,,2.0,,1.0,3.0,1.0,28.0,,,,,,,,,38.0,14934,281.0,2731755
2024,4,11290650,정릉4동,22368646865,721,11,28,68,104882.0,127459.0,82305.0,3570914,133,7.0,3.0,,,12.0,2.0,1.0,,2.0,11.0,,,,,,,,1.0,40.0,24009,1020.0,3696815
2024,4,11290660,길음1동,13173562506,1051,21,25,133,151524.0,203091.0,99956.0,797310,129,3.0,4.0,,,10.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,1.0,26.0,34792,3772.0,6220041
2024,4,11290685,길음2동,21920590819,1233,19,36,110,104945.0,115982.0,93908.0,588002,112,5.0,,,3.0,14.0,,,,,,,,,,,,,,23.0,21666,303.0,5239469
2024,4,11290705,종암동,43375933917,1444,33,51,151,79632.0,100495.0,58769.0,1404527,189,7.0,2.0,,1.0,17.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,56.0,37648,17974.0,11069035
2024,4,11290715,월곡1동,18825421034,950,22,28,100,98448.0,117445.0,79450.0,801757,108,2.0,3.0,,,10.0,,2.0,1.0,1.0,,,,,1.0,,,,,30.0,25580,1348.0,8157571
2024,4,11290725,월곡2동,29373209932,1150,29,19,143,88792.0,125783.0,51801.0,1364901,135,6.0,4.0,,,12.0,2.0,,1.0,,12.0,,,,,,,,2.0,34.0,18900,4503.0,6148162
2024,4,11290760,장위1동,11310907193,730,17,27,62,79901.0,83763.0,76040.0,708546,103,4.0,1.0,,,8.0,6.0,1.0,1.0,,,,,,,,,,,37.0,23354,394.0,7001331
2024,4,11290770,장위2동,13983125487,722,8,16,36,136630.0,113880.0,159380.0,679894,89,3.0,2.0,,,11.0,1.0,3.0,,,,,,,,,,,1.0,27.0,13080,608.0,4428119
2024,4,11290780,장위3동,6731960998,449,9,15,54,158695.0,245063.0,72326.0,652601,82,1.0,,,,5.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,39.0,15519,275.0,2962527
2024,4,11290810,석관동,44204540513,1484,33,40,142,80590.0,86530.0,74650.0,1705061,154,6.0,3.0,,,16.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,,,,2.0,32.0,33768,1564.0,10828205
2024,4,11305534,삼양동,19401444381,708,22,13,65,94605.0,91254.0,97957.0,924092,165,4.0,1.0,,,14.0,3.0,2.0,,1.0,,,,,,,,,3.0,34.0,22402,115.0,11394994
2024,4,11305535,미아동,47509179843,1310,25,35,113,95103.0,113709.0,76497.0,841204,144,3.0,3.0,,1.0,14.0,,,,1.0,4.0,,,,,,,,1.0,28.0,20841,602.0,7722188
2024,4,11305545,송중동,82489110989,1820,38,60,191,129975.0,118373.0,141577.0,1075796,212,4.0,1.0,,2.0,18.0,4.0,2.0,,1.0,2.0,1.0,,1.0,,,,,,69.0,28576,998.0,11923847
2024,4,11305555,송천동,42061266139,1379,26,34,116,70312.0,98045.0,42579.0,929913,164,9.0,5.0,,1.0,17.0,,1.0,2.0,2.0,,,2.0,,,,,,1.0,24.0,24748,388.0,12329187
2024,4,11305575,삼각산동,12761196324,811,16,40,93,168251.0,164226.0,172276.0,621911,114,2.0,1.0,,,9.0,1.0,,1.0,1.0,1.0,,,,,,,,,36.0,30604,374.0,3042960
2024,4,11305595,번1동,63809933823,1387,55,54,127,91829.0,105710.0,77949.0,627036,136,3.0,3.0,,1.0,14.0,1.0,1.0,1.0,,,,,1.0,,,,,,30.0,17358,1944.0,6660496
2024,4,11305603,번2동,5724653675,345,7,8,22,78747.0,115099.0,42396.0,974298,110,5.0,,,,7.0,1.0,,1.0,,,,,,1.0,,,,,54.0,14866,364.0,2792383
2024,4,11305608,번3동,14042674806,418,10,19,48,80090.0,110189.0,49990.0,1081177,95,3.0,1.0,,,8.0,,2.0,,,,,,,,,,,,37.0,16356,262.0,3300965
2024,4,11305615,수유1동,62914716638,1091,24,34,69,94072.0,128515.0,59629.0,1649963,153,4.0,2.0,,,12.0,,2.0,3.0,1.0,,,1.0,,,,,,1.0,40.0,19842,944.0,5597172
2024,4,11305625,수유2동,27534480846,921,19,28,66,58677.0,78281.0,39073.0,581617,85,3.0,,,,12.0,3.0,,,,,,,,,,,,1.0,15.0,20502,1314.0,5335195
2024,4,11305635,수유3동,94886774788,2252,82,113,224,111953.0,123579.0,100327.0,745645,158,4.0,6.0,,1.0,16.0,,,1.0,,,,,1.0,,,,,1.0,30.0,22988,2732.0,9487546
2024,4,11305645,우이동,29805578755,854,19,24,67,122311.0,86351.0,158271.0,10587752,132,2.0,,,,7.0,1.0,,1.0,,2.0,,,,,,,,3.0,54.0,19766,1810.0,3901419
2024,4,11305660,인수동,21113621447,1048,15,36,80,63188.0,76243.0,50133.0,2998011,175,13.0,2.0,1.0,2.0,14.0,2.0,2.0,2.0,,5.0,,1.0,,,,,,,57.0,29069,2893.0,8134033
2024,4,11320511,창1동,28146989599,817,25,26,79,97670.0,123558.0,71782.0,1122171,94,3.0,2.0,,,7.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,28.0,23774,785.0,3513990
2024,4,11320512,창2동,20958978161,930,16,23,65,92735.0,105595.0,79874.0,654442,95,3.0,,,1.0,8.0,1.0,1.0,,,,,,,,,,,,44.0,28172,1070.0,11095954
2024,4,11320513,창3동,16310244887,630,17,24,48,75344.0,90233.0,60455.0,655485,66,1.0,,,,7.0,1.0,2.0,,,,,1.0,,,,,,,25.0,13163,491.0,3442200
2024,4,11320514,창4동,21987764675,1052,22,31,120,182755.0,265659.0,99851.0,1140172,130,7.0,4.0,,,8.0,1.0,2.0,1.0,2.0,,,,,,,,,,51.0,26168,1820.0,3679758
2024,4,11320515,창5동,59927097152,1390,39,28,147,124553.0,158256.0,90851.0,701480,119,7.0,3.0,,3.0,12.0,1.0,3.0,,,,,,2.0,,,,,2.0,24.0,23884,4983.0,3776095
2024,4,11320521,도봉1동,50022683413,1140,22,26,103,87198.0,96629.0,77767.0,8451468,122,4.0,1.0,,,9.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,38.0,20030,1435.0,3751601
2024,4,11320522,도봉2동,12906297534,963,17,27,58,83029.0,105468.0,60589.0,1119031,127,8.0,3.0,,,7.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,3.0,49.0,25990,1070.0,3162307
2024,4,11320660,쌍문1동,12705785531,575,7,14,56,88691.0,68573.0,108808.0,1175774,126,6.0,1.0,,1.0,4.0,1.0,3.0,,1.0,17.0,,,,,,,,,54.0,20484,872.0,4569671
2024,4,11320670,쌍문2동,24174507936,964,14,24,92,95577.0,107396.0,83758.0,541193,87,3.0,1.0,,1.0,10.0,1.0,1.0,1.0,,,,,,2.0,,,,,19.0,17905,851.0,4445490
2024,4,11320680,쌍문3동,32172951238,800,12,16,75,87703.0,109401.0,66005.0,504805,78,3.0,3.0,1.0,,12.0,,,1.0,,,,,,1.0,,,,1.0,17.0,16449,1058.0,5292152
2024,4,11320681,쌍문4동,14056891979,479,8,7,51,93738.0,102682.0,84794.0,554868,64,1.0,,,,4.0,5.0,2.0,2.0,3.0,,,,,,,,,,23.0,18061,265.0,2178458
2024,4,11320690,방학1동,55569195127,1829,41,49,204,101309.0,120016.0,82602.0,1040857,148,6.0,6.0,,2.0,15.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,39.0,27745,3898.0,6418213
2024,4,11320700,방학2동,57353700401,795,10,25,48,75865.0,94961.0,56768.0,1092814,64,3.0,,,,7.0,,1.0,1.0,,,,,,,,,,,23.0,18535,424.0,2685163
2024,4,11320710,방학3동,13989817983,552,5,11,53,127123.0,183181.0,71065.0,1951026,112,3.0,3.0,,,6.0,3.0,3.0,1.0,,,,,,,,,,,47.0,26077,1090.0,3425140
2024,4,11350560,월계1동,24002430811,1065,22,27,147,135545.0,137307.0,133783.0,1107461,159,4.0,2.0,,,10.0,2.0,1.0,1.0,1.0,17.0,,,,,,,,,59.0,20526,1264.0,4566980
2024,4,11350570,월계2동,5690862814,529,8,14,53,94910.0,141691.0,48129.0,2004785,136,4.0,,,,5.0,3.0,2.0,3.0,4.0,11.0,,,,,,,,1.0,64.0,25485,29.0,3612097
2024,4,11350580,월계3동,8913558687,685,9,23,85,111141.0,164387.0,57895.0,1168283,135,5.0,3.0,,,8.0,4.0,3.0,1.0,,,,,,,,,,2.0,47.0,28721,100.0,2510151
2024,4,11350595,공릉1동,66096015888,2316,54,73,242,97422.0,112788.0,82056.0,1263261,211,4.0,6.0,,4.0,21.0,3.0,3.0,,,1.0,,1.0,,,,,,3.0,54.0,35959,6065.0,10259375
2024,4,11350600,공릉2동,40642580337,1537,41,46,214,103777.0,148279.0,59276.0,6983449,271,7.0,6.0,1.0,,14.0,3.0,4.0,4.0,2.0,64.0,,1.0,,,,,,1.0,63.0,41435,1031.0,8396613
2024,4,11350611,하계1동,56966359958,859,16,16,100,96071.0,111445.0,80698.0,1527061,133,4.0,3.0,1.0,,9.0,1.0,1.0,2.0,4.0,16.0,,,,,,,,,41.0,26128,994.0,3649333
2024,4,11350612,하계2동,2932799879,313,5,9,28,99659.0,130556.0,68762.0,500023,67,2.0,1.0,,,4.0,2.0,2.0,1.0,,,,,,,,,,1.0,28.0,21306,,2511614
2024,4,11350619,중계본동,43433370338,1229,23,28,106,108048.0,121896.0,94200.0,2183234,95,5.0,2.0,,,7.0,3.0,2.0,,3.0,,,,,,,,,,21.0,23040,821.0,3788760
2024,4,11350621,중계1동,11277317391,1004,17,26,143,149778.0,185146.0,114411.0,623451,85,2.0,3.0,,,7.0,,2.0,1.0,2.0,,,,,,,,,,18.0,26318,1184.0,3748947
2024,4,11350624,중계4동,42016393490,903,20,30,90,101887.0,140670.0,63104.0,1519449,81,2.0,3.0,,,14.0,1.0,1.0,3.0,2.0,,,,,,,,,,6.0,19114,1196.0,2861667
2024,4,11350625,중계23동,55091736913,1222,15,29,125,133196.0,168271.0,98121.0,919083,142,7.0,2.0,,,10.0,4.0,4.0,1.0,3.0,,,,2.0,,,,,1.0,39.0,32502,1194.0,4262727
2024,4,11350630,상계1동,45735019802,1496,24,31,161,99634.0,121022.0,78246.0,5402614,190,5.0,2.0,,,14.0,3.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,38.0,36834,3606.0,6932029
2024,4,11350640,상계2동,88087248888,2742,54,81,261,256896.0,396956.0,116836.0,623125,182,2.0,1.0,,2.0,19.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0,33.0,19105,1731.0,10214213
2024,4,11350665,상계34동,13997222565,938,17,36,56,116174.0,112843.0,119505.0,5211708,107,4.0,1.0,,,9.0,3.0,2.0,,,1.0,,,,2.0,,,,1.0,11.0,27489,500.0,8686008
2024,4,11350670,상계5동,24331393707,1320,23,39,80,83641.0,98678.0,68604.0,906891,105,2.0,1.0,,,11.0,,1.0,,,,,,,3.0,,,,1.0,36.0,22979,1381.0,5643119
2024,4,11350695,상계67동,103017666325,1683,33,37,198,140280.0,205011.0,75549.0,1450295,253,9.0,11.0,1.0,1.0,29.0,,3.0,2.0,1.0,4.0,,,1.0,,,,,,40.0,31400,4965.0,6305169
2024,4,11350700,상계8동,13083030580,434,6,6,47,120175.0,152061.0,88289.0,666348,92,3.0,3.0,,,7.0,,,1.0,,,,,,,,,,1.0,15.0,21848,561.0,944444
2024,4,11350710,상계9동,19275382105,481,11,9,49,145140.0,225569.0,64712.0,719445,78,3.0,4.0,,,6.0,1.0,3.0,2.0,2.0,,,,,,,,,,18.0,19664,1074.0,1824584
2024,4,11350720,상계10동,4810497769,398,11,6,37,131559.0,192406.0,70712.0,809214,64,3.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,30.0,18184,413.0,1866398
2024,4,11380510,녹번동,47797362272,1397,31,32,127,95849.0,107596.0,84102.0,1794215,148,8.0,3.0,,2.0,12.0,1.0,3.0,,,,,1.0,1.0,,,,,2.0,35.0,36092,4336.0,6363426
2024,4,11380520,불광1동,49691662123,1345,17,43,132,119602.0,142709.0,96494.0,3124927,198,6.0,4.0,,1.0,17.0,4.0,2.0,,,,,,1.0,,,,,3.0,49.0,37509,1769.0,5189388
2024,4,11380530,불광2동,32019506972,1114,17,23,60,114403.0,121905.0,106901.0,1396089,113,6.0,1.0,,,5.0,,3.0,3.0,1.0,,,3.0,,,,,,,32.0,26600,2497.0,5646475
2024,4,11380551,갈현1동,45531005243,1239,40,62,118,100897.0,131201.0,70592.0,961071,133,2.0,2.0,1.0,,13.0,1.0,,,,,,,,,,,,2.0,48.0,14470,2238.0,5687128
2024,4,11380552,갈현2동,56085646082,1462,29,45,144,98435.0,124256.0,72615.0,985165,121,3.0,1.0,,1.0,15.0,5.0,2.0,1.0,5.0,,,,,,,,,1.0,34.0,27415,3191.0,5640563
2024,4,11380560,구산동,16004882889,895,13,30,73,103817.0,130015.0,77619.0,1389775,127,3.0,,,1.0,8.0,3.0,3.0,2.0,3.0,,,,,,,,,,38.0,31429,1973.0,5515193
2024,4,11380570,대조동,61456337948,2326,53,65,198,110674.0,122944.0,98404.0,851692,205,3.0,5.0,,1.0,24.0,,2.0,,2.0,,,,1.0,,,,,,32.0,27359,1871.0,13208241
2024,4,11380580,응암1동,41008593431,1591,34,47,196,100169.0,122574.0,77763.0,1109863,133,5.0,5.0,,1.0,20.0,1.0,1.0,1.0,1.0,,,,,,,,,,27.0,32659,2298.0,5168667
2024,4,11380590,응암2동,15834313713,707,20,25,61,116297.0,127882.0,104712.0,755247,91,3.0,1.0,,1.0,10.0,2.0,1.0,,,,,,,,,,,,37.0,27329,481.0,3906743
2024,4,11380600,응암3동,49670654815,1563,39,45,128,83137.0,116662.0,49612.0,752773,138,3.0,3.0,,1.0,16.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,31.0,23429,1446.0,7961137
2024,4,11380625,역촌동,37565496021,2050,55,59,194,89151.0,106875.0,71428.0,1157542,176,5.0,5.0,,2.0,18.0,2.0,1.0,,,,,,,,,,,,51.0,43767,3452.0,10995979
2024,4,11380631,신사1동,24083391936,1026,26,18,100,103674.0,132459.0,74888.0,808314,94,3.0,,,,8.0,3.0,,1.0,,5.0,,,,,,,,1.0,22.0,26462,1400.0,5971897
2024,4,11380632,신사2동,11401599660,587,8,15,39,99923.0,98232.0,101614.0,1046222,82,4.0,,,,5.0,,3.0,1.0,1.0,,,,,,,,,1.0,35.0,18907,863.0,2615860
2024,4,11380640,증산동,13082258568,670,10,16,49,80778.0,82111.0,79445.0,807409,83,3.0,,,,8.0,1.0,1.0,2.0,,,,2.0,,,,,,1.0,16.0,18240,1939.0,3100167
2024,4,11380650,수색동,6703680557,515,15,22,53,102877.0,101868.0,103886.0,1290258,60,5.0,2.0,,,5.0,1.0,1.0,,,,,2.0,,,,,,1.0,22.0,20440,176.0,2769641
2024,4,11380690,진관동,32227359523,2165,59,69,302,121001.0,128273.0,113728.0,11565110,242,6.0,6.0,,,22.0,6.0,6.0,2.0,4.0,,,,1.0,,,,,1.0,81.0,54368,1216.0,6798737
2024,4,11410520,천연동,19467677775,634,8,12,58,88544.0,107298.0,69790.0,982817,127,4.0,1.0,,,4.0,,1.0,1.0,1.0,11.0,,,,1.0,,,,,44.0,16547,1130.0,3249796
2024,4,11410555,북아현동,13905830536,689,10,17,68,105095.0,124833.0,85357.0,458945,76,2.0,2.0,,1.0,7.0,1.0,1.0,,1.0,,,,,,,,,,17.0,15401,918.0,21943903
2024,4,11410565,충현동,32471631875,1241,29,31,117,127345.0,139830.0,114861.0,1116001,184,9.0,8.0,,,7.0,1.0,3.0,1.0,2.0,24.0,,,,,,,,3.0,58.0,19682,11142.0,11068212
2024,4,11410585,신촌동,132170787496,3860,84,101,500,167190.0,195698.0,138682.0,2720364,368,6.0,10.0,1.0,,22.0,1.0,3.0,1.0,1.0,109.0,1.0,,4.0,3.0,,,,2.0,60.0,20135,1629.0,10958527
2024,4,11410615,연희동,62236532877,2011,53,48,131,113705.0,124213.0,103198.0,2929172,201,7.0,7.0,,1.0,16.0,,1.0,3.0,1.0,13.0,,,1.0,1.0,,,,,70.0,33724,9207.0,8765687
2024,4,11410620,홍제1동,19908957249,793,13,27,93,105147.0,125132.0,85161.0,1235632,135,3.0,2.0,,,10.0,2.0,2.0,,,1.0,,,,1.0,,,,1.0,40.0,24704,1814.0,6198947
2024,4,11410640,홍제3동,61369171647,890,13,24,72,71915.0,89788.0,54042.0,1192508,129,3.0,3.0,,2.0,14.0,1.0,2.0,1.0,,3.0,,4.0,,6.0,,,,1.0,46.0,17665,821.0,3925979
2024,4,11410655,홍제2동,9784790839,466,6,10,45,78103.0,89485.0,66721.0,699978,56,1.0,,,,6.0,3.0,,,,,,,,1.0,,,,,15.0,13186,334.0,1868398
2024,4,11410660,홍은1동,18930536352,743,14,14,57,83823.0,77599.0,90047.0,1615140,86,3.0,,,,7.0,1.0,1.0,,,,,,,1.0,,,,,32.0,22158,3106.0,3667626
2024,4,11410685,홍은2동,21600063421,923,21,32,100,104939.0,110109.0,99769.0,2075085,161,4.0,2.0,1.0,,8.0,,2.0,3.0,1.0,12.0,,,,,,,,,83.0,28505,1790.0,4047291
2024,4,11410690,남가좌1동,24683790402,636,19,15,74,171347.0,171347.0,,475536,94,2.0,3.0,,1.0,9.0,,1.0,,,,,1.0,,1.0,,,,1.0,20.0,16699,1312.0,1265660
2024,4,11410700,남가좌2동,29437766830,1267,35,37,162,116166.0,122164.0,110167.0,783775,117,4.0,4.0,,,12.0,4.0,1.0,1.0,,8.0,,,,,,,,,24.0,29083,1052.0,6133647
2024,4,11410710,북가좌1동,5124774676,466,11,23,54,186170.0,158208.0,214132.0,577979,60,1.0,2.0,,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,13.0,17563,537.0,2589995
2024,4,11410720,북가좌2동,39263850567,1199,26,28,121,96783.0,103059.0,90506.0,824866,115,3.0,3.0,,,12.0,2.0,,,,,,,,,,,,,39.0,30673,1071.0,9728758
2024,4,11440555,아현동,37448508755,1411,28,21,130,169110.0,230433.0,107788.0,744328,145,5.0,8.0,,,16.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,23.0,28335,5852.0,7902508
2024,4,11440565,공덕동,50606115924,1942,41,53,162,138664.0,152033.0,125294.0,1019197,172,7.0,9.0,,,21.0,1.0,3.0,,,,,2.0,,,,,,4.0,39.0,36426,9286.0,12821037
2024,4,11440585,도화동,62158210751,1559,39,34,156,140688.0,194779.0,86596.0,625018,144,4.0,7.0,,,15.0,2.0,1.0,,,,,,1.0,1.0,,,,1.0,38.0,20443,13155.0,4368209
2024,4,11440590,용강동,95260499461,1774,42,43,166,167378.0,213939.0,120816.0,790602,90,7.0,6.0,,1.0,10.0,2.0,1.0,,,,,,,,,,,1.0,24.0,21098,15056.0,5726242
2024,4,11440600,대흥동,59127727129,1460,35,41,151,131267.0,170061.0,92473.0,858570,209,5.0,5.0,,,18.0,,3.0,1.0,1.0,27.0,,,,3.0,,,,3.0,38.0,14719,3405.0,6888341
2024,4,11440610,염리동,20789610163,767,14,20,85,135881.0,170372.0,101391.0,491468,52,3.0,1.0,,,3.0,1.0,1.0,2.0,3.0,,,,,2.0,,,,,10.0,16719,2245.0,5375234
2024,4,11440630,신수동,15762002429,1093,30,23,73,127819.0,107988.0,147650.0,797879,76,4.0,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,24.0,22046,3516.0,5010790
2024,4,11440655,서강동,37102770706,1782,43,59,144,142219.0,167894.0,116543.0,1478577,156,6.0,4.0,,,7.0,1.0,1.0,,,20.0,,,,,,,,2.0,64.0,24556,3223.0,6163129
2024,4,11440660,서교동,376407454269,8985,259,286,736,160023.0,183919.0,136127.0,1678981,358,13.0,22.0,,,31.0,1.0,1.0,,,2.0,,,5.0,3.0,,,,7.0,88.0,24037,25701.0,17634436
2024,4,11440680,합정동,63614677133,2092,51,52,146,134538.0,170138.0,98939.0,1712389,109,4.0,3.0,,,10.0,1.0,1.0,1.0,,,,,,,,,,,32.0,16310,4480.0,4707098
2024,4,11440690,망원1동,50730359416,1822,61,37,109,138265.0,174153.0,102376.0,1101005,95,2.0,2.0,,,11.0,,,,,,,,,1.0,,,,,23.0,19151,3418.0,6926246
2024,4,11440700,망원2동,32232618356,1221,31,33,87,105495.0,151034.0,59955.0,676411,83,4.0,1.0,,,6.0,1.0,2.0,,,,,,,,,,,,33.0,17917,3947.0,5714492
2024,4,11440710,연남동,37998180573,2402,68,68,86,142213.0,160652.0,123774.0,647438,52,2.0,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,23.0,14202,3795.0,6593739
2024,4,11440720,성산1동,28221123452,1185,31,34,74,124241.0,120808.0,127674.0,859254,86,4.0,2.0,,,5.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,29.0,18543,5565.0,5916912
2024,4,11440730,성산2동,32954955102,1560,28,26,147,97151.0,119491.0,74811.0,1978724,158,6.0,3.0,,,13.0,2.0,3.0,2.0,,,,1.0,1.0,,,,,2.0,47.0,38537,1511.0,6693699
2024,4,11440740,상암동,80267256961,2095,52,46,346,175805.0,201450.0,150160.0,8402415,247,10.0,11.0,,,14.0,3.0,3.0,1.0,1.0,,,1.0,,,,,,4.0,104.0,29662,16189.0,5321723
2024,4,11470510,목1동,80727825321,2979,43,81,359,137432.0,187471.0,87394.0,1433111,190,5.0,12.0,,1.0,21.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,2.0,29.0,30276,16732.0,4850644
2024,4,11470520,목2동,29784510008,1072,30,31,87,127676.0,141303.0,114050.0,1021355,97,3.0,2.0,,1.0,13.0,3.0,1.0,,,,,,,1.0,,,,1.0,18.0,28816,3311.0,6744553
2024,4,11470530,목3동,36050510119,1156,26,36,92,114721.0,125772.0,103671.0,531850,96,3.0,4.0,,,11.0,1.0,,1.0,,,,,,,,,,,7.0,21206,1687.0,4888461
2024,4,11470540,목4동,27862015843,1238,32,40,110,102712.0,130527.0,74897.0,577493,84,3.0,3.0,,,9.0,1.0,1.0,1.0,1.0,,,,,,,,,,14.0,24428,2148.0,5586111
2024,4,11470550,목5동,70957911100,1670,28,42,187,151749.0,213990.0,89509.0,1766361,143,8.0,9.0,1.0,,12.0,4.0,3.0,2.0,2.0,,,,,,,,,,52.0,40702,15114.0,4622603
2024,4,11470560,신월1동,31095418559,1108,24,32,72,93756.0,115182.0,72330.0,622400,71,3.0,3.0,,,12.0,1.0,,,,,,,,,,,,,9.0,19365,2220.0,3988140
2024,4,11470570,신월2동,15759457056,689,18,11,52,81759.0,100819.0,62700.0,606811,65,3.0,1.0,,,6.0,1.0,2.0,2.0,,,,,,,,,,,12.0,20779,1994.0,3394139
2024,4,11470580,신월3동,11250039130,552,13,11,50,83773.0,75031.0,92516.0,918039,70,2.0,1.0,,,7.0,1.0,1.0,2.0,3.0,,,,,,,,,,8.0,14261,1178.0,2731786
2024,4,11470590,신월4동,18186543588,733,13,22,66,88529.0,102917.0,74141.0,469873,63,2.0,1.0,,,6.0,3.0,1.0,,,,,,,,,,,,11.0,17445,1153.0,3339761
2024,4,11470600,신월5동,16928285100,631,17,20,56,69302.0,85128.0,53477.0,638302,54,3.0,,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,12.0,13979,1313.0,2778465
2024,4,11470610,신월6동,20214356136,563,10,14,53,107870.0,110669.0,105071.0,444286,47,1.0,2.0,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,15.0,13867,597.0,979158
2024,4,11470611,신월7동,15980784713,714,16,10,50,80508.0,126933.0,34083.0,1230628,74,6.0,1.0,,,10.0,2.0,,1.0,,,,,,,,,,,21.0,18588,2610.0,2079927
2024,4,11470620,신정1동,33303652946,1111,25,40,108,101479.0,121975.0,80984.0,747568,94,7.0,3.0,,,9.0,2.0,2.0,1.0,,,,,,,,,,,26.0,19716,12831.0,3131161
2024,4,11470630,신정2동,32097535331,1007,16,23,89,79370.0,99362.0,59378.0,525899,71,3.0,1.0,,,7.0,1.0,2.0,1.0,,,,,,,,,,,20.0,18773,14182.0,4430150
2024,4,11470640,신정3동,41201979543,1202,19,28,156,122765.0,153402.0,92128.0,2756536,203,4.0,1.0,,,15.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,81.0,49523,2055.0,7283340
2024,4,11470650,신정4동,80266066211,2607,52,78,178,119716.0,128322.0,111111.0,997144,161,3.0,8.0,1.0,1.0,16.0,3.0,2.0,,2.0,,,,,,,,,1.0,18.0,31687,6204.0,10965882
2024,4,11470670,신정6동,8846999106,706,10,8,66,154402.0,210612.0,98193.0,940885,72,7.0,6.0,,,2.0,2.0,,1.0,1.0,,,,,,,,,,31.0,23959,,1982373
2024,4,11470680,신정7동,43189372843,876,17,23,106,107827.0,128772.0,86882.0,1234130,107,3.0,2.0,,,8.0,3.0,3.0,1.0,1.0,,,,,,,,,1.0,30.0,28275,349.0,3003315
2024,4,11500510,염창동,66082511190,1529,39,33,197,112955.0,152329.0,73582.0,1732856,147,5.0,3.0,,1.0,15.0,,2.0,2.0,,,,,,,,,,2.0,35.0,41250,2625.0,8393526
2024,4,11500520,등촌1동,80088601629,1580,34,53,193,139157.0,136205.0,142110.0,650741,95,1.0,5.0,,1.0,10.0,,1.0,,,,,,1.0,,,,,,20.0,24933,6016.0,5057026
2024,4,11500530,등촌2동,11401460245,584,15,21,63,111950.0,125553.0,98346.0,910666,58,3.0,,,1.0,6.0,2.0,2.0,2.0,2.0,,,,,,,,,,8.0,19312,2781.0,3570669
