연도,분기,행정동_코드_명,행정동_코드,시세_전체,시세_1층,시세_1층외,영역_면적,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,폐업률,개업률,업종_밀도,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,집객시설_총계,총_유동인구_수,총_상주인구_수,총_직장인구_수
2023,4,화곡본동,11500590,116155.0,137349.0,94961.0,972735,2398795.0,6822126000.0,37294532164.0,1262,45,42,116,3.33,3.57,0.13,145.0,3.0,0.0,0.0,1.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,194.0,7926437,32956,2162.0
2023,4,화양동,11215710,142876.0,162972.0,122781.0,1166008,2470026.0,20460445000.0,94793035252.0,2550,98,80,388,3.14,3.84,0.22,167.0,3.0,5.0,1.0,0.0,17.0,0.0,2.0,2.0,1.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,251.0,9932160,24821,750.0
2023,4,황학동,11140670,181122.0,200867.0,161378.0,328640,3247840.0,4380966000.0,61976773042.0,1438,41,37,84,2.57,2.85,0.44,76.0,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,106.0,6020858,12685,918.0
2023,4,회기동,11230710,92106.0,116760.0,67453.0,766917,3217279.0,11247695000.0,35947927789.0,1090,42,32,156,2.94,3.85,0.14,84.0,3.0,5.0,1.0,0.0,10.0,1.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,133.0,5457435,10313,40.0
2023,4,회현동,11140540,329831.0,391372.0,268290.0,897827,4442451.0,570088531000.0,234640148434.0,5212,49,76,239,1.46,0.94,0.58,211.0,9.0,17.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,35.0,302.0,4628737,4380,85852.0
2023,4,효창동,11170580,160869.0,153829.0,167909.0,446197,3523201.0,1059797000.0,10381139745.0,368,9,8,26,2.17,2.45,0.08,66.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,100.0,3631004,10665,1148.0
2023,4,후암동,11170510,94709.0,124580.0,64839.0,865892,3013677.0,2128542000.0,22383868532.0,881,32,39,48,4.43,3.63,0.1,80.0,6.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,118.0,4134549,16020,1618.0
2023,4,휘경1동,11230720,90281.0,125008.0,55554.0,521796,2722774.0,3998717000.0,19677425058.0,823,27,17,75,2.07,3.28,0.16,82.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,119.0,5935685,13580,682.0
2023,4,휘경2동,11230730,75411.0,83258.0,67563.0,1113609,3071586.0,2359421000.0,15138991431.0,649,19,10,77,1.54,2.93,0.06,84.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,136.0,4908879,24158,844.0
2023,4,흑석동,11590605,132793.0,173064.0,92521.0,1708306,4224946.0,10809103000.0,54934849383.0,1366,41,34,167,2.49,3.0,0.08,195.0,6.0,6.0,1.0,0.0,24.0,5.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,310.0,6399387,29907,76.0
2024,1,가락1동,11710631,128601.0,80259.0,176943.0,1393228,4973588.0,1900923000.0,438677877232.0,3610,41,49,75,1.36,1.14,0.26,82.0,2.0,8.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,128.0,809313,27469,4765.0
2024,1,가락2동,11710632,89964.0,119306.0,60622.0,932311,3910198.0,1980329000.0,54806896050.0,1699,37,63,148,3.71,2.18,0.18,143.0,3.0,6.0,0.0,0.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,199.0,6596779,31181,5913.0
2024,1,가락본동,11710620,116764.0,146661.0,86867.0,1014738,3521561.0,3125922000.0,74487626290.0,2754,79,104,237,3.78,2.87,0.27,144.0,5.0,9.0,1.0,5.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,211.0,8646884,25171,24272.0
2024,1,가리봉동,11530595,107489.0,112538.0,102440.0,410996,2336331.0,415266000.0,17856103875.0,822,28,38,26,4.62,3.41,0.2,74.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,113.0,3059160,8713,563.0
2024,1,가산동,11545510,133308.0,171974.0,94643.0,2512852,2567594.0,13175518000.0,763546649546.0,9154,202,259,674,2.83,2.21,0.36,304.0,10.0,25.0,0.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,111.0,495.0,5099875,24622,95655.0
2024,1,가양1동,11500603,170973.0,225077.0,116869.0,4970691,3560388.0,29399056000.0,115473301042.0,5370,202,230,593,4.28,3.76,0.11,279.0,5.0,13.0,0.0,0.0,20.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,69.0,400.0,3347541,33880,2416.0
2024,1,가양2동,11500604,100964.0,,100964.0,823874,3065320.0,1116092000.0,26751911625.0,471,11,23,49,4.88,2.34,0.06,75.0,4.0,3.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,110.0,2062236,13460,
2024,1,가양3동,11500605,108802.0,,108802.0,474228,3047051.0,183016000.0,12457382291.0,388,8,18,32,4.64,2.06,0.08,52.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,80.0,1988786,14189,1182.0
2024,1,가회동,11110600,160997.0,213749.0,108245.0,539955,3479766.0,983800000.0,25149211921.0,645,17,23,41,3.57,2.64,0.12,63.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,1187506,3849,10719.0
2024,1,갈현1동,11380551,94261.0,118320.0,70203.0,961071,2481200.0,1797816000.0,47050664361.0,1301,50,64,131,4.92,3.84,0.14,133.0,2.0,2.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,202.0,6223998,14470,1802.0
2024,1,갈현2동,11380552,106504.0,125219.0,87790.0,985165,2539257.0,2055307000.0,53167156315.0,1505,42,59,150,3.92,2.79,0.15,121.0,3.0,1.0,0.0,1.0,15.0,5.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,189.0,6163970,27415,2652.0
2024,1,강일동,11740515,154001.0,213914.0,94089.0,3647520,3073250.0,1137280000.0,15534181131.0,985,51,47,146,4.77,5.18,0.03,187.0,5.0,3.0,0.0,0.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,296.0,4308727,44257,149.0
2024,1,개봉1동,11530740,123046.0,128685.0,117407.0,1320319,2805757.0,1521943000.0,28553678880.0,1349,38,57,120,4.23,2.82,0.1,163.0,5.0,3.0,0.0,1.0,11.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,251.0,8178965,33122,17477.0
2024,1,개봉2동,11530750,122932.0,98651.0,147214.0,782524,3068971.0,1115975000.0,25789690327.0,849,24,30,104,3.53,2.83,0.11,116.0,3.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,162.0,4199673,29724,6326.0
2024,1,개봉3동,11530760,140437.0,95247.0,185626.0,828418,2512790.0,909610000.0,18582945611.0,758,18,21,77,2.77,2.37,0.09,81.0,3.0,2.0,0.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,125.0,3888036,19544,1071.0
2024,1,개포1동,11680660,,,,1449952,5336373.0,109981000.0,456876976.0,207,4,5,5,2.42,1.93,0.01,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,73.0,1912317,6765,1310.0
2024,1,개포2동,11680670,193753.0,138916.0,248590.0,2243338,5195802.0,820709000.0,28628622203.0,1026,34,30,94,2.92,3.31,0.05,135.0,3.0,3.0,0.0,0.0,9.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,216.0,2093190,41708,8731.0
2024,1,개포4동,11680690,94733.0,114664.0,74803.0,1665461,3550527.0,1170859000.0,56562478809.0,1632,48,53,95,3.25,2.94,0.1,115.0,3.0,4.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,182.0,3551845,23151,6678.0
2024,1,거여1동,11710531,128624.0,177365.0,79884.0,522308,2789100.0,619182000.0,17963556013.0,627,14,25,53,3.99,2.23,0.12,48.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,62.0,3708460,12011,3002.0
2024,1,거여2동,11710532,147407.0,204365.0,90450.0,612901,3033238.0,1069981000.0,25447036735.0,803,34,31,96,3.86,4.23,0.13,78.0,3.0,3.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,111.0,3782610,23596,1196.0
2024,1,고덕1동,11740550,102845.0,127567.0,78122.0,1518495,4618641.0,617826000.0,8499578725.0,636,16,22,77,3.46,2.52,0.04,92.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,131.0,3968174,23932,653.0
2024,1,고덕2동,11740560,178773.0,183695.0,173850.0,2206786,2465499.0,960965000.0,23134695546.0,972,54,33,128,3.4,5.56,0.04,78.0,3.0,1.0,0.0,0.0,9.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,123.0,2195062,22684,888.0
2024,1,고척1동,11530720,113095.0,119590.0,106600.0,1151238,2972418.0,2148541000.0,50532224206.0,1462,49,61,173,4.17,3.35,0.13,135.0,5.0,4.0,1.0,1.0,9.0,0.0,3.0,1.0,1.0,12.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,215.0,4628093,26314,2225.0
2024,1,고척2동,11530730,100550.0,102981.0,98118.0,1025572,2882639.0,1005803000.0,27899012758.0,1136,38,47,86,4.14,3.35,0.11,128.0,5.0,2.0,0.0,1.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,191.0,5358552,25749,1156.0
2024,1,공덕동,11440565,133397.0,148904.0,117891.0,1019197,4047702.0,1995701000.0,50250380860.0,1974,52,57,163,2.89,2.63,0.19,172.0,7.0,9.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,258.0,13452940,36426,12823.0
2024,1,공릉1동,11350595,92519.0,111803.0,73236.0,1263261,2786137.0,4459013000.0,63051154880.0,2372,84,95,242,4.01,3.54,0.19,211.0,4.0,6.0,0.0,4.0,21.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,311.0,11101265,35959,15186.0
2024,1,공릉2동,11350600,103136.0,128536.0,77736.0,6983449,3394877.0,2849629000.0,39635889344.0,1561,79,56,214,3.59,5.06,0.02,271.0,7.0,6.0,1.0,0.0,14.0,3.0,4.0,4.0,2.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,441.0,8243905,41435,2062.0
2024,1,공항동,11500620,116006.0,131687.0,100326.0,10861768,2896818.0,2654046000.0,43635332530.0,1503,51,55,155,3.66,3.39,0.01,176.0,6.0,7.0,1.0,0.0,11.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,39.0,272.0,5764755,29436,3909.0
2024,1,광장동,11215810,119580.0,157460.0,81699.0,2393761,5284540.0,1684496000.0,38675635860.0,1211,35,40,131,3.3,2.89,0.05,139.0,5.0,9.0,0.0,0.0,9.0,3.0,3.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,216.0,5895296,33964,5323.0
2024,1,광희동,11140590,234504.0,244378.0,224629.0,737204,3229604.0,3746270000.0,170229476856.0,5476,81,155,248,2.83,1.48,0.74,185.0,3.0,16.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,3.0,19.0,257.0,6552780,5676,52790.0
2024,1,교남동,11110580,163590.0,163590.0,,346926,4616890.0,807482000.0,9626423882.0,387,8,14,75,3.62,2.07,0.11,78.0,4.0,3.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,132.0,3968394,9715,689.0
2024,1,구로1동,11530520,153324.0,193181.0,113467.0,1008892,3368067.0,592393000.0,11376051937.0,566,9,21,56,3.71,1.59,0.06,88.0,4.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,133.0,1925041,20519,
2024,1,구로2동,11530530,118408.0,140693.0,96123.0,1703350,2453690.0,3890484000.0,168134854988.0,5082,64,84,129,1.65,1.26,0.3,197.0,6.0,12.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,1.0,48.0,313.0,9206606,22380,10444.0
2024,1,구로3동,11530540,188241.0,238362.0,138120.0,1040120,2888444.0,481886956000.0,157556211522.0,4095,102,120,475,2.93,2.49,0.39,187.0,7.0,18.0,0.0,0.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,47.0,285.0,6939385,23287,57713.0
2024,1,구로4동,11530550,131594.0,136177.0,127010.0,524507,2617060.0,1755643000.0,54234076794.0,1720,51,81,95,4.71,2.97,0.33,139.0,5.0,3.0,0.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,199.0,7896633,18646,1050.0
2024,1,구로5동,11530560,120425.0,125776.0,115074.0,1012473,3213284.0,5921828000.0,96683774016.0,2987,69,88,256,2.95,2.31,0.3,167.0,5.0,4.0,0.0,2.0,18.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,49.0,257.0,7159006,28952,10695.0
2024,1,구산동,11380560,78629.0,101599.0,55659.0,1389775,2602334.0,858063000.0,14565580914.0,928,21,33,81,3.56,2.26,0.07,127.0,3.0,0.0,0.0,1.0,8.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,188.0,5336908,31429,1455.0
2024,1,구의1동,11215850,108794.0,134102.0,83486.0,565313,2683701.0,1502516000.0,64121707040.0,1584,60,68,149,4.29,3.79,0.28,77.0,2.0,4.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,112.0,7446093,21448,2605.0
2024,1,구의2동,11215860,112567.0,143677.0,81457.0,1388041,2948328.0,1864877000.0,28837859915.0,1090,38,48,104,4.4,3.49,0.08,112.0,3.0,2.0,0.0,1.0,9.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,158.0,5395559,25468,1846.0
2024,1,구의3동,11215870,111453.0,121350.0,101555.0,1027561,4010979.0,3451858000.0,114075166378.0,2555,54,102,224,3.99,2.11,0.25,133.0,5.0,4.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,190.0,6707838,27836,7778.0
2024,1,군자동,11215730,115579.0,122826.0,108333.0,738025,2604535.0,2111913000.0,41399265306.0,1483,49,53,148,3.57,3.3,0.2,135.0,5.0,5.0,0.0,1.0,12.0,1.0,2.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,205.0,6601908,19048,906.0
2024,1,금호1가동,11200590,151253.0,129505.0,173001.0,444872,4010011.0,480083000.0,5955460798.0,479,11,15,43,3.13,2.3,0.11,88.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,145.0,3191410,14750,1330.0
2024,1,금호23가동,11200615,141475.0,128341.0,154609.0,631196,3751434.0,916138000.0,18630913484.0,931,22,30,89,3.22,2.36,0.15,135.0,3.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,200.0,6727228,21946,238.0
2024,1,금호4가동,11200620,162331.0,161556.0,163107.0,832333,4442144.0,1014607000.0,16531583474.0,611,11,15,63,2.45,1.8,0.07,84.0,3.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,127.0,3282046,14142,419.0
2024,1,길동,11740685,106442.0,131765.0,81119.0,1631616,2840603.0,4355421000.0,105866304842.0,3184,107,121,288,3.8,3.36,0.2,242.0,6.0,10.0,1.0,4.0,34.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,343.0,17467012,44395,7262.0
2024,1,길음1동,11290660,146742.0,169384.0,124099.0,797310,4462339.0,1595870000.0,12572686071.0,1028,30,43,119,4.18,2.92,0.13,129.0,3.0,4.0,0.0,0.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,181.0,6783023,34792,3566.0
2024,1,길음2동,11290685,144551.0,165697.0,123405.0,588002,3736133.0,2016699000.0,22744967658.0,1289,36,42,123,3.26,2.79,0.22,112.0,5.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,157.0,5069251,21666,286.0
2024,1,낙성대동,11620585,131097.0,173038.0,89156.0,2262818,3225725.0,3057910000.0,50559712775.0,1410,66,59,188,4.18,4.68,0.06,148.0,2.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,240.0,6011111,17211,4335.0
2024,1,난곡동,11620775,94325.0,109836.0,78813.0,972373,2268676.0,886148000.0,18186714976.0,681,23,34,71,4.99,3.38,0.07,95.0,2.0,1.0,0.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,144.0,5654796,25257,847.0
2024,1,난향동,11620715,78932.0,78932.0,,821397,3262195.0,254196000.0,4598225274.0,344,12,8,25,2.33,3.49,0.04,68.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,109.0,1437919,14726,325.0
2024,1,남가좌1동,11410690,130742.0,164788.0,96696.0,475536,4622839.0,1039787000.0,20577632292.0,654,13,25,79,3.82,1.99,0.14,94.0,2.0,3.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,133.0,1130963,16699,906.0
2024,1,남가좌2동,11410700,158743.0,179045.0,138442.0,783775,3237719.0,1791791000.0,27507859733.0,1281,48,52,158,4.06,3.75,0.16,117.0,4.0,4.0,0.0,0.0,12.0,4.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,175.0,6327613,29083,903.0
2024,1,남영동,11170530,153249.0,151136.0,155363.0,1177788,3183091.0,17293139000.0,60397153323.0,1380,31,34,168,2.46,2.25,0.12,147.0,7.0,5.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,26.0,215.0,2132796,6819,16969.0
2024,1,남현동,11620630,147630.0,149531.0,145729.0,3281024,3234026.0,2007273000.0,28435820100.0,907,28,36,105,3.97,3.09,0.03,70.0,3.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,4575405,17668,3437.0
2024,1,내곡동,11650660,108618.0,112652.0,104584.0,12708880,4047063.0,879961000.0,5687945223.0,942,17,25,60,2.65,1.8,0.01,161.0,5.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,263.0,1892683,17000,1190.0
2024,1,노량진1동,11590510,139616.0,188307.0,90926.0,1613446,3583099.0,2312911000.0,364950876667.0,1635,52,56,205,3.43,3.18,0.1,180.0,5.0,4.0,0.0,0.0,14.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,57.0,272.0,6479155,32005,2666.0
2024,1,노량진2동,11590520,219778.0,300440.0,139116.0,600568,2420761.0,1510472000.0,884434664271.0,1579,25,28,64,1.77,1.58,0.26,72.0,5.0,4.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,112.0,3359784,10181,3154.0
2024,1,녹번동,11380510,101857.0,99735.0,103978.0,1794215,3055864.0,1655155000.0,43427106257.0,1450,48,67,130,4.62,3.31,0.08,148.0,8.0,3.0,0.0,2.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,35.0,216.0,6944826,36092,2119.0
2024,1,논현1동,11680521,167231.0,191970.0,142493.0,1258744,3277066.0,11309743000.0,274430803428.0,4590,126,163,310,3.55,2.75,0.36,300.0,4.0,15.0,0.0,4.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,23.0,401.0,10076879,20996,38707.0
2024,1,논현2동,11680531,140670.0,144072.0,137269.0,1458524,3973993.0,8606845000.0,187577946777.0,5016,132,168,360,3.35,2.63,0.34,240.0,8.0,16.0,0.0,5.0,29.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,33.0,341.0,11844233,20369,56378.0
2024,1,능동,11215780,107588.0,120762.0,94414.0,1092105,2846023.0,2080295000.0,27160529831.0,722,23,18,76,2.49,3.19,0.07,47.0,4.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,65.0,2178234,11053,1102.0
2024,1,다산동,11140625,179445.0,166576.0,192313.0,523971,2679845.0,1163506000.0,38183889090.0,907,9,21,79,2.32,0.99,0.17,86.0,3.0,4.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,115.0,4126349,13221,5954.0
2024,1,답십리1동,11230600,113805.0,141034.0,86577.0,788242,3538405.0,1534723000.0,36488246826.0,1311,48,55,134,4.2,3.66,0.17,124.0,4.0,5.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,170.0,6605289,27834,1771.0
2024,1,답십리2동,11230610,76060.0,103071.0,49050.0,875745,3049260.0,1652437000.0,29803319886.0,1752,44,46,101,2.63,2.51,0.2,108.0,3.0,2.0,0.0,2.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,154.0,6515295,27467,2640.0
2024,1,당산1동,11560550,114736.0,127243.0,102229.0,745305,3536432.0,2131914000.0,164846211818.0,2784,80,119,198,4.27,2.87,0.37,131.0,6.0,5.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,23.0,189.0,7114000,20951,5713.0
2024,1,당산2동,11560560,129765.0,154343.0,105187.0,1581310,4130932.0,2939288000.0,56170607193.0,2011,59,61,221,3.03,2.93,0.13,192.0,6.0,4.0,0.0,0.0,20.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,277.0,8487352,36667,10350.0
2024,1,대림1동,11560700,94491.0,97579.0,91402.0,498978,2582442.0,1624039000.0,30252623306.0,832,13,23,77,2.76,1.56,0.17,81.0,2.0,4.0,2.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,130.0,4547615,13711,1030.0
2024,1,대림2동,11560710,92724.0,123015.0,62432.0,572540,2686240.0,1349643000.0,41201891838.0,1382,45,57,59,4.12,3.26,0.24,86.0,4.0,2.0,1.0,0.0,16.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,126.0,5446209,11730,2866.0
2024,1,대림3동,11560720,87239.0,110747.0,63731.0,921696,2907933.0,2800801000.0,126362453507.0,1580,37,49,86,3.1,2.34,0.17,126.0,2.0,7.0,0.0,1.0,11.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,204.0,7285010,21488,4344.0
2024,1,대방동,11590660,107913.0,131059.0,84766.0,1544903,3524765.0,2129692000.0,57807079706.0,1527,39,47,163,3.08,2.55,0.1,199.0,5.0,5.0,0.0,0.0,16.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,61.0,302.0,7419207,35620,6596.0
2024,1,대조동,11380570,113883.0,113545.0,114221.0,851692,2535013.0,2650906000.0,61617321243.0,2396,59,85,202,3.55,2.46,0.28,205.0,3.0,5.0,0.0,1.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,275.0,11678663,27359,1501.0
