연도,분기,행정동코드,행정동명,당월매출금액
2020,3,11305595,번1동,57830511785
2020,3,11305603,번2동,8408498884
2020,3,11305608,번3동,11856210439
2020,3,11305615,수유1동,37676625299
2020,3,11305625,수유2동,20016342021
2020,3,11305635,수유3동,57199906254
2020,3,11305645,우이동,20262660372
2020,3,11305660,인수동,16652922407
2020,3,11320511,창1동,25472595554
2020,3,11320512,창2동,18787611453
2020,3,11320513,창3동,12002085933
2020,3,11320514,창4동,21546691950
2020,3,11320515,창5동,37860360497
2020,3,11320521,도봉1동,39018248271
2020,3,11320522,도봉2동,10825372813
2020,3,11320660,쌍문1동,11022339556
2020,3,11320670,쌍문2동,22000751445
2020,3,11320680,쌍문3동,20912141501
2020,3,11320681,쌍문4동,9421926827
2020,3,11320690,방학1동,39835223213
2020,3,11320700,방학2동,41204003739
2020,3,11320710,방학3동,12757043996
2020,3,11350560,월계1동,18224483824
2020,3,11350570,월계2동,5071504005
2020,3,11350580,월계3동,5134842908
2020,3,11350595,공릉1동,48322757345
2020,3,11350600,공릉2동,30666683347
2020,3,11350611,하계1동,57070770752
2020,3,11350612,하계2동,4137452220
2020,3,11350619,중계본동,33016707225
2020,3,11350621,중계1동,9637727572
2020,3,11350624,중계4동,25895079297
2020,3,11350625,중계2·3동,125887394964
2020,3,11350630,상계1동,35794639753
2020,3,11350640,상계2동,72286504305
2020,3,11350665,상계3·4동,11595984187
2020,3,11350670,상계5동,18194963799
2020,3,11350695,상계6·7동,69348218639
2020,3,11350700,상계8동,10752520238
2020,3,11350710,상계9동,12529732407
2020,3,11350720,상계10동,2695238902
2020,3,11380510,녹번동,27038763971
2020,3,11380520,불광1동,35699410063
2020,3,11380530,불광2동,24685180351
2020,3,11380551,갈현1동,36267329519
2020,3,11380552,갈현2동,48123697704
2020,3,11380560,구산동,15033481839
2020,3,11380570,대조동,52766374214
2020,3,11380580,응암1동,37673090427
2020,3,11380590,응암2동,8475754258
2020,3,11380600,응암3동,40842530004
2020,3,11380625,역촌동,36918697992
2020,3,11380631,신사1동,19438802897
2020,3,11380632,신사2동,9329756766
2020,3,11380640,증산동,10295983357
2020,3,11380650,수색동,3265308004
2020,3,11380690,진관동,20848060786
2020,3,11410520,천연동,12495685889
2020,3,11410555,북아현동,11057805954
2020,3,11410565,충현동,25501957509
2020,3,11410585,신촌동,94107755166
2020,3,11410615,연희동,55020704492
2020,3,11410620,홍제1동,14218499692
2020,3,11410640,홍제3동,34677659150
2020,3,11410655,홍제2동,5739589282
2020,3,11410660,홍은1동,13659429040
2020,3,11410685,홍은2동,15296071677
2020,3,11410690,남가좌1동,9416568791
2020,3,11410700,남가좌2동,18730164374
2020,3,11410710,북가좌1동,3836376028
2020,3,11410720,북가좌2동,34545340689
2020,3,11440555,아현동,24614028553
2020,3,11440565,공덕동,36123109801
2020,3,11440585,도화동,36700570839
2020,3,11440590,용강동,52807004883
2020,3,11440600,대흥동,46800628741
2020,3,11440610,염리동,13298801131
2020,3,11440630,신수동,18010357718
2020,3,11440655,서강동,31208746926
2020,3,11440660,서교동,249853906065
2020,3,11440680,합정동,62939286311
2020,3,11440690,망원1동,42381696808
2020,3,11440700,망원2동,24893854158
2020,3,11440710,연남동,29400165824
2020,3,11440720,성산1동,31035900020
2020,3,11440730,성산2동,32600366308
2020,3,11440740,상암동,67172468865
2020,3,11470510,목1동,63727999575
2020,3,11470520,목2동,25789005194
2020,3,11470530,목3동,36271966606
2020,3,11470540,목4동,26208037708
2020,3,11470550,목5동,38605498641
2020,3,11470560,신월1동,23972371907
2020,3,11470570,신월2동,16243553506
2020,3,11470580,신월3동,6648705946
2020,3,11470590,신월4동,12456983069
2020,3,11470600,신월5동,8974988221
2020,3,11470610,신월6동,11036589537
2020,3,11470611,신월7동,13720378058
2020,3,11470620,신정1동,27117240694
2020,3,11470630,신정2동,22471118208
2020,3,11470640,신정3동,25782831260
2020,3,11470650,신정4동,64749814520
2020,3,11470670,신정6동,8482384157
2020,3,11470680,신정7동,21276768498
2020,3,11500510,염창동,53202446073
2020,3,11500520,등촌1동,59441690107
2020,3,11500530,등촌2동,7705779935
2020,3,11500535,등촌3동,53938470250
2020,3,11500540,화곡1동,63683906284
2020,3,11500550,화곡2동,10774568946
2020,3,11500560,화곡3동,23386235344
2020,3,11500570,화곡4동,33782897818
2020,3,11500590,화곡본동,28940387421
2020,3,11500591,화곡6동,32375001233
2020,3,11500593,화곡8동,24033786933
2020,3,11500603,가양1동,87153905070
2020,3,11500604,가양2동,27734398145
2020,3,11500605,가양3동,8114130849
2020,3,11500611,발산1동,164892389523
2020,3,11500615,우장산동,24473530852
2020,3,11500620,공항동,30747168141
2020,3,11500630,방화1동,42965732606
2020,3,11500640,방화2동,22307173492
2020,3,11500641,방화3동,9501163017
2020,3,11530510,신도림동,31129278564
2020,3,11530520,구로1동,11725913507
2020,3,11530530,구로2동,166736973187
2020,3,11530540,구로3동,108390799860
2020,3,11530550,구로4동,38481140190
2020,3,11530560,구로5동,66986519714
2020,3,11530595,가리봉동,16794128922
2020,3,11530720,고척1동,47312422372
2020,3,11530730,고척2동,23436109328
2020,3,11530740,개봉1동,26984902918
2020,3,11530750,개봉2동,21522437006
2020,3,11530760,개봉3동,16587246162
2020,3,11530770,오류1동,31895187203
2020,3,11530780,오류2동,19851406130
2020,3,11530790,수궁동,10043968712
2020,3,11545510,가산동,672872936731
2020,3,11545610,독산1동,248086345509
2020,3,11545620,독산2동,18671675750
2020,3,11545630,독산3동,33153667431
2020,3,11545640,독산4동,15748808107
2020,3,11545670,시흥1동,70436289613
2020,3,11545680,시흥2동,5250271360
2020,3,11545690,시흥3동,11517352489
2020,3,11545700,시흥4동,10443925651
2020,3,11545710,시흥5동,23882268384
2020,3,11560515,영등포본동,26396295494
2020,3,11560535,영등포동,252512069103
2020,3,11560540,여의동,240236368126
2020,3,11560550,당산1동,128531639049
2020,3,11560560,당산2동,41424027447
2020,3,11560585,도림동,13037666785
2020,3,11560605,문래동,105869370134
2020,3,11560610,양평1동,25142446992
2020,3,11560620,양평2동,71847574946
2020,3,11560630,신길1동,29023569732
2020,3,11560650,신길3동,15219333760
2020,3,11560660,신길4동,3206209541
2020,3,11560670,신길5동,8476990527
2020,3,11560680,신길6동,28060969094
2020,3,11560690,신길7동,7859315285
2020,3,11560700,대림1동,23986032212
2020,3,11560710,대림2동,28161803673
2020,3,11560720,대림3동,114488921611
2020,3,11590510,노량진1동,195555004687
2020,3,11590520,노량진2동,569103255901
2020,3,11590530,상도1동,49471402574
2020,3,11590540,상도2동,18706478572
2020,3,11590550,상도3동,27893850319
2020,3,11590560,상도4동,22807515638
2020,3,11590605,흑석동,44186152052
2020,3,11590620,사당1동,49980661695
2020,3,11590630,사당2동,61573347703
2020,3,11590640,사당3동,8921717928
2020,3,11590650,사당4동,19124953787
2020,3,11590651,사당5동,4499941457
2020,3,11590660,대방동,43191778224
2020,3,11590670,신대방1동,15726152575
2020,3,11590680,신대방2동,28056368739
2020,3,11620525,보라매동,21405213500
2020,3,11620545,청림동,3240755296
2020,3,11620565,성현동,7661159279
2020,3,11620575,행운동,35921484991
2020,3,11620585,낙성대동,39937235395
2020,3,11620595,청룡동,94347756363
2020,3,11620605,은천동,37945940837
2020,3,11620615,중앙동,31868145640
2020,3,11620625,인헌동,29637744792
2020,3,11620630,남현동,20347868356
2020,3,11620645,서원동,45505881362
2020,3,11620655,신원동,15074945009
2020,3,11620665,서림동,16088471739
2020,3,11620685,신사동,25357546268
2020,3,11620695,신림동,49352893140
2020,3,11620715,난향동,2822675251
2020,3,11620725,조원동,50374104384
2020,3,11620735,대학동,27715809675
2020,3,11620745,삼성동,9805444225
2020,3,11620765,미성동,20561426223
2020,3,11620775,난곡동,12437200548
2020,3,11650510,서초1동,58451041110
2020,3,11650520,서초2동,90859768090
2020,3,11650530,서초3동,137199939575
2020,3,11650531,서초4동,144202723772
2020,3,11650540,잠원동,64216358341
2020,3,11650550,반포본동,2670735045
2020,3,11650560,반포1동,60759383272
2020,3,11650570,반포2동,16961086695
2020,3,11650580,반포3동,65273438580
2020,3,11650581,반포4동,75980733451
2020,3,11650590,방배본동,42447165437
2020,3,11650600,방배1동,61969938334
2020,3,11650610,방배2동,35638442559
2020,3,11650620,방배3동,21774991203
2020,3,11650621,방배4동,56917059039
2020,3,11650651,양재1동,88784021719
2020,3,11650652,양재2동,108889954375
2020,3,11650660,내곡동,5017347095
2020,3,11680510,신사동,258911029768
2020,3,11680521,논현1동,238484531073
2020,3,11680531,논현2동,144661267908
2020,3,11680545,압구정동,265947877606
2020,3,11680565,청담동,253265854211
2020,3,11680580,삼성1동,305919317149
2020,3,11680590,삼성2동,102782358926
2020,3,11680600,대치1동,72223973079
2020,3,11680610,대치2동,134939114971
2020,3,11680630,대치4동,126333630411
2020,3,11680640,역삼1동,428719108569
2020,3,11680650,역삼2동,90864713918
2020,3,11680655,도곡1동,55051733389
2020,3,11680656,도곡2동,54089774887
2020,3,11680660,개포1동,48155180
2020,3,11680670,개포2동,17332285369
2020,3,11680690,개포4동,46896706387
2020,3,11680700,세곡동,25334907048
2020,3,11680720,일원본동,9761951434
2020,3,11680730,일원1동,24538551496
2020,3,11680740,일원2동,2484192376
2020,3,11680750,수서동,54149279108
2020,3,11710510,풍납1동,10042508512
2020,3,11710520,풍납2동,21579065051
2020,3,11710531,거여1동,14543758632
2020,3,11710532,거여2동,21270286245
2020,3,11710540,마천1동,18880027623
2020,3,11710550,마천2동,27929591335
2020,3,11710561,방이1동,29077725912
2020,3,11710562,방이2동,85214821574
2020,3,11710566,오륜동,3122944365
2020,3,11710570,오금동,70364246064
2020,3,11710580,송파1동,60835270042
2020,3,11710590,송파2동,21368649628
2020,3,11710600,석촌동,77789507010
2020,3,11710610,삼전동,58785110068
2020,3,11710620,가락본동,60863422310
2020,3,11710631,가락1동,350828795192
2020,3,11710632,가락2동,44097828311
2020,3,11710641,문정1동,23923137954
2020,3,11710642,문정2동,100877093559
2020,3,11710646,장지동,25804697037
2020,3,11710647,위례동,3087061504
2020,3,11710650,잠실본동,115210379995
2020,3,11710670,잠실2동,36383004187
2020,3,11710680,잠실3동,28260710350
2020,3,11710690,잠실4동,8155626768
2020,3,11710710,잠실6동,134771955579
2020,3,11710720,잠실7동,4531473086
2020,3,11740515,강일동,11053057400
2020,3,11740520,상일동,16248075818
2020,3,11740530,명일1동,44519783129
2020,3,11740540,명일2동,38551881232
2020,3,11740550,고덕1동,4980840157
2020,3,11740560,고덕2동,14032658389
2020,3,11740570,암사1동,31574174649
2020,3,11740580,암사2동,19112092122
2020,3,11740590,암사3동,13510650782
2020,3,11740600,천호1동,21520221729
2020,3,11740610,천호2동,117195987535
2020,3,11740620,천호3동,27886343780
2020,3,11740640,성내1동,39693709158
2020,3,11740650,성내2동,33784327384
2020,3,11740660,성내3동,60286043707
2020,3,11740685,길동,81371098170
2020,3,11740700,둔촌2동,22082100367
2020,4,11110515,청운효자동,18070526330
2020,4,11110530,사직동,61140772889
2020,4,11110540,삼청동,24055072606
2020,4,11110550,부암동,3921886610
2020,4,11110560,평창동,8877030052
2020,4,11110570,무악동,5095970488
2020,4,11110580,교남동,5406209691
2020,4,11110600,가회동,13781327632
2020,4,11110615,종로1·2·3·4가동,378967201451
2020,4,11110630,종로5·6가동,83620763578
2020,4,11110640,이화동,26615308504
2020,4,11110650,혜화동,39345120212
2020,4,11110670,창신1동,72623875544
2020,4,11110680,창신2동,9711193426
2020,4,11110690,창신3동,401911145
2020,4,11110700,숭인1동,4042394658
2020,4,11110710,숭인2동,21946415747
2020,4,11140520,소공동,73090401659
2020,4,11140540,회현동,135010670014
2020,4,11140550,명동,180890218926
2020,4,11140570,필동,23544708664
2020,4,11140580,장충동,16862741403
2020,4,11140590,광희동,109001754870
2020,4,11140605,을지로동,252655436974
2020,4,11140615,신당동,53277846687
2020,4,11140625,다산동,28766352352
2020,4,11140635,약수동,32089177022
2020,4,11140645,청구동,13632695961
2020,4,11140650,신당5동,18781669195
2020,4,11140665,동화동,16202096271
2020,4,11140670,황학동,40966957948
2020,4,11140680,중림동,28994466103
2020,4,11170510,후암동,17918620912
2020,4,11170520,용산2가동,11252158939
2020,4,11170530,남영동,36509427172
2020,4,11170555,청파동,27181740999
2020,4,11170560,원효로1동,182609023485
2020,4,11170570,원효로2동,93856453570
2020,4,11170580,효창동,9187308038
2020,4,11170590,용문동,16617182303
2020,4,11170625,한강로동,1025149322160
2020,4,11170630,이촌1동,31390074829
2020,4,11170640,이촌2동,6019954619
2020,4,11170650,이태원1동,53620595920
2020,4,11170660,이태원2동,11551515445
2020,4,11170685,한남동,74300526731
2020,4,11170690,서빙고동,3192938911
2020,4,11170700,보광동,17444408305
2020,4,11200520,왕십리2동,8671722235
2020,4,11200535,왕십리도선동,27383628108
2020,4,11200540,마장동,20200910622
2020,4,11200550,사근동,26746558774
2020,4,11200560,행당1동,34980291047
2020,4,11200570,행당2동,11360824099
2020,4,11200580,응봉동,1479744037
2020,4,11200590,금호1가동,5511874758
2020,4,11200615,금호2·3가동,16372294057
2020,4,11200620,금호4가동,8684645666
2020,4,11200645,옥수동,16552874662
2020,4,11200650,성수1가1동,20422507212
2020,4,11200660,성수1가2동,46720346941
2020,4,11200670,성수2가1동,55298252424
2020,4,11200690,성수2가3동,93179214339
2020,4,11200720,송정동,5027855422
2020,4,11200790,용답동,30485970969
2020,4,11215710,화양동,66575749122
2020,4,11215730,군자동,36931361425
2020,4,11215740,중곡1동,40111589785
2020,4,11215750,중곡2동,34171314473
2020,4,11215760,중곡3동,14785873248
2020,4,11215770,중곡4동,33440475017
2020,4,11215780,능동,18211919973
2020,4,11215810,광장동,27217031975
2020,4,11215820,자양1동,29983590124
2020,4,11215830,자양2동,14801149488
2020,4,11215840,자양3동,38569017348
2020,4,11215847,자양4동,30865234433
2020,4,11215850,구의1동,47927455132
2020,4,11215860,구의2동,24784153712
2020,4,11215870,구의3동,142946743339
2020,4,11230536,용신동,82172599920
2020,4,11230545,제기동,405904610689
2020,4,11230560,전농1동,28885614799
2020,4,11230570,전농2동,11557013361
2020,4,11230600,답십리1동,25162065399
2020,4,11230610,답십리2동,20124957142
2020,4,11230650,장안1동,110946764627
2020,4,11230660,장안2동,73090226620
2020,4,11230705,청량리동,35832236588
2020,4,11230710,회기동,22853477691
2020,4,11230720,휘경1동,16610323077
2020,4,11230730,휘경2동,13004339074
2020,4,11230740,이문1동,21030719209
2020,4,11230750,이문2동,6888008718
2020,4,11260520,면목2동,19650911397
2020,4,11260540,면목4동,10713399323
2020,4,11260550,면목5동,9431136854
2020,4,11260565,면목본동,44476575625
2020,4,11260570,면목7동,34897110668
2020,4,11260575,면목3·8동,27478983283
2020,4,11260580,상봉1동,50509575315
2020,4,11260590,상봉2동,52267744530
2020,4,11260600,중화1동,13614078325
2020,4,11260610,중화2동,31867482547
2020,4,11260620,묵1동,28416206434
