요청구,연도,분기,NM,GUBUN,전체,1층,1층외
동대문구,2024,3,휘경1동,dong,110091.0,116694.0,103488.0
동대문구,2024,3,휘경2동,dong,88781.0,98878.0,78685.0
동대문구,2024,3,이문1동,dong,107422.0,163045.0,51800.0
동대문구,2024,3,이문2동,dong,76990.0,105680.0,48301.0
동대문구,2024,4,동대문구,gu,95424.0,115887.0,74962.0
동대문구,2024,4,용신동,dong,85325.0,102489.0,68160.0
동대문구,2024,4,제기동,dong,101667.0,128002.0,75333.0
동대문구,2024,4,전농1동,dong,90105.0,103778.0,76432.0
동대문구,2024,4,전농2동,dong,75339.0,91405.0,59273.0
동대문구,2024,4,답십리1동,dong,116965.0,144638.0,89292.0
동대문구,2024,4,답십리2동,dong,90691.0,108658.0,72724.0
동대문구,2024,4,장안1동,dong,104919.0,110407.0,99431.0
동대문구,2024,4,장안2동,dong,82552.0,109079.0,56026.0
동대문구,2024,4,청량리동,dong,77770.0,103521.0,52020.0
동대문구,2024,4,회기동,dong,112574.0,138108.0,87039.0
동대문구,2024,4,휘경1동,dong,116386.0,124545.0,108228.0
동대문구,2024,4,휘경2동,dong,88021.0,105486.0,70557.0
동대문구,2024,4,이문1동,dong,97268.0,149253.0,45282.0
동대문구,2024,4,이문2동,dong,67617.0,99639.0,35595.0
동대문구,2025,1,동대문구,gu,95227.0,117237.0,73218.0
동대문구,2025,1,용신동,dong,83012.0,99980.0,66044.0
동대문구,2025,1,제기동,dong,101720.0,123356.0,80084.0
동대문구,2025,1,전농1동,dong,98001.0,119071.0,76932.0
동대문구,2025,1,전농2동,dong,73069.0,97032.0,49106.0
동대문구,2025,1,답십리1동,dong,111664.0,152546.0,70781.0
동대문구,2025,1,답십리2동,dong,92603.0,111669.0,73538.0
동대문구,2025,1,장안1동,dong,104393.0,114407.0,94380.0
동대문구,2025,1,장안2동,dong,81194.0,106804.0,55584.0
동대문구,2025,1,청량리동,dong,88076.0,102264.0,73888.0
동대문구,2025,1,회기동,dong,115151.0,140036.0,90265.0
동대문구,2025,1,휘경1동,dong,96366.0,86229.0,106503.0
동대문구,2025,1,휘경2동,dong,87204.0,106373.0,68035.0
동대문구,2025,1,이문1동,dong,98383.0,150127.0,46640.0
동대문구,2025,1,이문2동,dong,68765.0,98910.0,38621.0
동대문구,2025,2,동대문구,gu,100243.0,124269.0,76217.0
동대문구,2025,2,용신동,dong,91047.0,110413.0,71681.0
동대문구,2025,2,제기동,dong,107099.0,144797.0,69400.0
동대문구,2025,2,전농1동,dong,114726.0,131440.0,98013.0
동대문구,2025,2,전농2동,dong,74091.0,100510.0,47673.0
동대문구,2025,2,답십리1동,dong,111564.0,136075.0,87053.0
동대문구,2025,2,답십리2동,dong,96098.0,120238.0,71958.0
동대문구,2025,2,장안1동,dong,104007.0,118959.0,89055.0
동대문구,2025,2,장안2동,dong,83021.0,108553.0,57490.0
동대문구,2025,2,청량리동,dong,86252.0,97151.0,75353.0
동대문구,2025,2,회기동,dong,105815.0,148974.0,62655.0
동대문구,2025,2,휘경1동,dong,103676.0,101341.0,106012.0
동대문구,2025,2,휘경2동,dong,90193.0,105310.0,75076.0
동대문구,2025,2,이문1동,dong,101972.0,146950.0,56994.0
동대문구,2025,2,이문2동,dong,82621.0,122282.0,42961.0
동대문구,2025,3,동대문구,gu,102580.0,132156.0,73003.0
동대문구,2025,3,용신동,dong,94022.0,114339.0,73705.0
동대문구,2025,3,제기동,dong,110129.0,156128.0,64131.0
동대문구,2025,3,전농1동,dong,115557.0,136455.0,94658.0
동대문구,2025,3,전농2동,dong,79546.0,110787.0,48304.0
동대문구,2025,3,답십리1동,dong,113621.0,148258.0,78983.0
동대문구,2025,3,답십리2동,dong,97343.0,123465.0,71221.0
동대문구,2025,3,장안1동,dong,103829.0,134733.0,72925.0
동대문구,2025,3,장안2동,dong,85857.0,116691.0,55023.0
동대문구,2025,3,청량리동,dong,89163.0,93564.0,84762.0
동대문구,2025,3,회기동,dong,107979.0,154180.0,61779.0
동대문구,2025,3,휘경1동,dong,88321.0,107764.0,68878.0
동대문구,2025,3,휘경2동,dong,106411.0,114330.0,98492.0
동대문구,2025,3,이문1동,dong,125056.0,147901.0,102210.0
동대문구,2025,3,이문2동,dong,94996.0,122692.0,67300.0
동대문구,2025,4,동대문구,gu,,,
동대문구,2025,4,용신동,dong,,,
동대문구,2025,4,제기동,dong,,,
동대문구,2025,4,전농1동,dong,,,
동대문구,2025,4,전농2동,dong,,,
동대문구,2025,4,답십리1동,dong,,,
동대문구,2025,4,답십리2동,dong,,,
동대문구,2025,4,장안1동,dong,,,
동대문구,2025,4,장안2동,dong,,,
동대문구,2025,4,청량리동,dong,,,
동대문구,2025,4,회기동,dong,,,
동대문구,2025,4,휘경1동,dong,,,
동대문구,2025,4,휘경2동,dong,,,
동대문구,2025,4,이문1동,dong,,,
동대문구,2025,4,이문2동,dong,,,
중랑구,2020,1,중랑구,gu,71572.0,93783.0,49362.0
중랑구,2020,1,면목2동,dong,57289.0,75998.0,38579.0
중랑구,2020,1,면목4동,dong,48376.0,68950.0,27801.0
중랑구,2020,1,면목5동,dong,60955.0,70552.0,51357.0
중랑구,2020,1,면목본동,dong,74416.0,97154.0,51678.0
중랑구,2020,1,면목7동,dong,95457.0,139059.0,51855.0
중랑구,2020,1,면목3·8동,dong,68546.0,86897.0,50195.0
중랑구,2020,1,상봉1동,dong,81612.0,108716.0,54508.0
중랑구,2020,1,상봉2동,dong,81862.0,98433.0,65290.0
중랑구,2020,1,중화1동,dong,64822.0,85220.0,44424.0
중랑구,2020,1,중화2동,dong,71423.0,103485.0,39360.0
중랑구,2020,1,묵1동,dong,93656.0,125195.0,62118.0
중랑구,2020,1,묵2동,dong,59288.0,78054.0,40522.0
중랑구,2020,1,망우본동,dong,63296.0,80079.0,46512.0
중랑구,2020,1,망우3동,dong,46838.0,66780.0,26897.0
중랑구,2020,1,신내1동,dong,81722.0,100616.0,62827.0
중랑구,2020,1,신내2동,dong,91611.0,133999.0,49224.0
중랑구,2020,2,중랑구,gu,74594.0,95238.0,53950.0
중랑구,2020,2,면목2동,dong,64081.0,89245.0,38917.0
중랑구,2020,2,면목4동,dong,61161.0,71150.0,51172.0
중랑구,2020,2,면목5동,dong,55722.0,71432.0,40012.0
중랑구,2020,2,면목본동,dong,73332.0,95040.0,51625.0
중랑구,2020,2,면목7동,dong,82540.0,116040.0,49041.0
중랑구,2020,2,면목3·8동,dong,75375.0,95767.0,54983.0
중랑구,2020,2,상봉1동,dong,80705.0,96036.0,65375.0
중랑구,2020,2,상봉2동,dong,85993.0,109255.0,62730.0
중랑구,2020,2,중화1동,dong,63258.0,79493.0,47024.0
중랑구,2020,2,중화2동,dong,75005.0,103687.0,46323.0
중랑구,2020,2,묵1동,dong,88739.0,119657.0,57821.0
중랑구,2020,2,묵2동,dong,80122.0,84731.0,75513.0
중랑구,2020,2,망우본동,dong,70381.0,84079.0,56682.0
중랑구,2020,2,망우3동,dong,51802.0,68510.0,35094.0
중랑구,2020,2,신내1동,dong,80347.0,99522.0,61171.0
중랑구,2020,2,신내2동,dong,90971.0,128149.0,53793.0
중랑구,2020,3,중랑구,gu,77344.0,97761.0,56926.0
중랑구,2020,3,면목2동,dong,66595.0,94174.0,39015.0
중랑구,2020,3,면목4동,dong,61338.0,70037.0,52639.0
중랑구,2020,3,면목5동,dong,59649.0,76839.0,42459.0
중랑구,2020,3,면목본동,dong,72481.0,92705.0,52256.0
중랑구,2020,3,면목7동,dong,84489.0,122325.0,46653.0
중랑구,2020,3,면목3·8동,dong,76254.0,97375.0,55133.0
중랑구,2020,3,상봉1동,dong,82683.0,99445.0,65921.0
중랑구,2020,3,상봉2동,dong,88957.0,111741.0,66174.0
중랑구,2020,3,중화1동,dong,69533.0,84308.0,54758.0
중랑구,2020,3,중화2동,dong,77616.0,107674.0,47558.0
중랑구,2020,3,묵1동,dong,91692.0,121142.0,62243.0
중랑구,2020,3,묵2동,dong,79946.0,85232.0,74660.0
중랑구,2020,3,망우본동,dong,73725.0,86722.0,60729.0
중랑구,2020,3,망우3동,dong,56194.0,71815.0,40574.0
중랑구,2020,3,신내1동,dong,82256.0,103286.0,61227.0
중랑구,2020,3,신내2동,dong,107888.0,135560.0,80217.0
중랑구,2020,4,중랑구,gu,84466.0,104016.0,64917.0
중랑구,2020,4,면목2동,dong,71002.0,97967.0,44037.0
중랑구,2020,4,면목4동,dong,70326.0,70625.0,70027.0
중랑구,2020,4,면목5동,dong,58548.0,83457.0,33638.0
중랑구,2020,4,면목본동,dong,78879.0,101311.0,56447.0
중랑구,2020,4,면목7동,dong,89768.0,121953.0,57584.0
중랑구,2020,4,면목3·8동,dong,80342.0,101432.0,59252.0
중랑구,2020,4,상봉1동,dong,88251.0,102125.0,74377.0
중랑구,2020,4,상봉2동,dong,92615.0,119467.0,65764.0
중랑구,2020,4,중화1동,dong,77118.0,86408.0,67829.0
중랑구,2020,4,중화2동,dong,86770.0,116253.0,57287.0
중랑구,2020,4,묵1동,dong,99285.0,127581.0,70989.0
중랑구,2020,4,묵2동,dong,84082.0,92311.0,75852.0
중랑구,2020,4,망우본동,dong,88034.0,96781.0,79288.0
중랑구,2020,4,망우3동,dong,56714.0,72511.0,40918.0
중랑구,2020,4,신내1동,dong,91635.0,107725.0,75545.0
중랑구,2020,4,신내2동,dong,124557.0,149404.0,99710.0
중랑구,2021,1,중랑구,gu,89047.0,108321.0,69774.0
중랑구,2021,1,면목2동,dong,75463.0,100994.0,49931.0
중랑구,2021,1,면목4동,dong,68804.0,73300.0,64308.0
중랑구,2021,1,면목5동,dong,68130.0,76996.0,59265.0
중랑구,2021,1,면목본동,dong,81955.0,108852.0,55059.0
중랑구,2021,1,면목7동,dong,87438.0,125239.0,49637.0
중랑구,2021,1,면목3·8동,dong,81334.0,101706.0,60962.0
중랑구,2021,1,상봉1동,dong,93640.0,109044.0,78235.0
중랑구,2021,1,상봉2동,dong,98658.0,124846.0,72470.0
중랑구,2021,1,중화1동,dong,75849.0,82921.0,68776.0
중랑구,2021,1,중화2동,dong,89200.0,117164.0,61235.0
중랑구,2021,1,묵1동,dong,107912.0,125703.0,90121.0
중랑구,2021,1,묵2동,dong,89236.0,94987.0,83484.0
중랑구,2021,1,망우본동,dong,95269.0,101456.0,89081.0
중랑구,2021,1,망우3동,dong,59282.0,79907.0,38658.0
중랑구,2021,1,신내1동,dong,102339.0,119911.0,84766.0
중랑구,2021,1,신내2동,dong,135852.0,165200.0,106505.0
중랑구,2021,2,중랑구,gu,89873.0,109644.0,70103.0
중랑구,2021,2,면목2동,dong,72105.0,97159.0,47052.0
중랑구,2021,2,면목4동,dong,63276.0,72678.0,53874.0
중랑구,2021,2,면목5동,dong,72190.0,83470.0,60910.0
중랑구,2021,2,면목본동,dong,84273.0,112150.0,56395.0
중랑구,2021,2,면목7동,dong,96541.0,144873.0,48208.0
중랑구,2021,2,면목3·8동,dong,81531.0,99242.0,63820.0
중랑구,2021,2,상봉1동,dong,85670.0,101407.0,69934.0
중랑구,2021,2,상봉2동,dong,95430.0,123851.0,67008.0
중랑구,2021,2,중화1동,dong,86062.0,86160.0,85963.0
중랑구,2021,2,중화2동,dong,87632.0,113409.0,61856.0
중랑구,2021,2,묵1동,dong,116225.0,123096.0,109353.0
중랑구,2021,2,묵2동,dong,87554.0,98424.0,76683.0
중랑구,2021,2,망우본동,dong,91704.0,102920.0,80488.0
중랑구,2021,2,망우3동,dong,62889.0,84994.0,40784.0
중랑구,2021,2,신내1동,dong,104199.0,120222.0,88176.0
중랑구,2021,2,신내2동,dong,142187.0,173348.0,111027.0
중랑구,2021,3,중랑구,gu,90648.0,108732.0,72565.0
중랑구,2021,3,면목2동,dong,69518.0,93262.0,45774.0
중랑구,2021,3,면목4동,dong,83665.0,72095.0,95234.0
중랑구,2021,3,면목5동,dong,69577.0,78225.0,60928.0
중랑구,2021,3,면목본동,dong,87031.0,114823.0,59239.0
중랑구,2021,3,면목7동,dong,97355.0,142483.0,52228.0
중랑구,2021,3,면목3·8동,dong,84663.0,102295.0,67030.0
중랑구,2021,3,상봉1동,dong,85531.0,101945.0,69117.0
중랑구,2021,3,상봉2동,dong,94553.0,119630.0,69477.0
중랑구,2021,3,중화1동,dong,98058.0,84887.0,111228.0
중랑구,2021,3,중화2동,dong,89709.0,113316.0,66103.0
중랑구,2021,3,묵1동,dong,112625.0,127902.0,97347.0
중랑구,2021,3,묵2동,dong,88322.0,96141.0,80502.0
중랑구,2021,3,망우본동,dong,90229.0,107495.0,72963.0
중랑구,2021,3,망우3동,dong,65489.0,81247.0,49731.0
중랑구,2021,3,신내1동,dong,99501.0,113120.0,85883.0
중랑구,2021,3,신내2동,dong,130753.0,159887.0,101618.0
중랑구,2021,4,중랑구,gu,84927.0,104793.0,65060.0
중랑구,2021,4,면목2동,dong,64916.0,88570.0,41262.0
중랑구,2021,4,면목4동,dong,84868.0,70982.0,98754.0
중랑구,2021,4,면목5동,dong,62614.0,77560.0,47669.0
중랑구,2021,4,면목본동,dong,83969.0,114098.0,53839.0
중랑구,2021,4,면목7동,dong,96317.0,138356.0,54278.0
중랑구,2021,4,면목3·8동,dong,87109.0,106329.0,67889.0
중랑구,2021,4,상봉1동,dong,74749.0,91116.0,58382.0
중랑구,2021,4,상봉2동,dong,83676.0,107389.0,59963.0
중랑구,2021,4,중화1동,dong,100018.0,82442.0,117595.0
중랑구,2021,4,중화2동,dong,82773.0,105060.0,60485.0
중랑구,2021,4,묵1동,dong,98703.0,122216.0,75191.0
중랑구,2021,4,묵2동,dong,81407.0,91861.0,70954.0
중랑구,2021,4,망우본동,dong,86756.0,112547.0,60965.0
중랑구,2021,4,망우3동,dong,64759.0,76653.0,52864.0
중랑구,2021,4,신내1동,dong,89443.0,105097.0,73790.0
중랑구,2021,4,신내2동,dong,116092.0,155981.0,76204.0
중랑구,2022,1,중랑구,gu,86675.0,104147.0,69203.0
중랑구,2022,1,면목2동,dong,64616.0,87802.0,41430.0
중랑구,2022,1,면목4동,dong,94193.0,70113.0,118272.0
중랑구,2022,1,면목5동,dong,61549.0,77816.0,45282.0
중랑구,2022,1,면목본동,dong,88501.0,113857.0,63146.0
중랑구,2022,1,면목7동,dong,94046.0,128245.0,59848.0
중랑구,2022,1,면목3·8동,dong,95930.0,105316.0,86545.0
중랑구,2022,1,상봉1동,dong,77482.0,98502.0,56463.0
중랑구,2022,1,상봉2동,dong,85258.0,107194.0,63322.0
중랑구,2022,1,중화1동,dong,99899.0,78642.0,121156.0
중랑구,2022,1,중화2동,dong,84915.0,104572.0,65259.0
중랑구,2022,1,묵1동,dong,101018.0,124962.0,77075.0
중랑구,2022,1,묵2동,dong,84898.0,91561.0,78234.0
중랑구,2022,1,망우본동,dong,85352.0,114873.0,55830.0
중랑구,2022,1,망우3동,dong,64858.0,76929.0,52787.0
중랑구,2022,1,신내1동,dong,85632.0,100043.0,71220.0
중랑구,2022,1,신내2동,dong,122563.0,163473.0,81654.0
중랑구,2022,2,중랑구,gu,87580.0,106838.0,68321.0
중랑구,2022,2,면목2동,dong,67860.0,90534.0,45186.0
중랑구,2022,2,면목4동,dong,71319.0,92485.0,50153.0
중랑구,2022,2,면목5동,dong,84878.0,99159.0,70596.0
중랑구,2022,2,면목본동,dong,96630.0,112891.0,80369.0
중랑구,2022,2,면목7동,dong,103389.0,122826.0,83951.0
중랑구,2022,2,면목3·8동,dong,108308.0,114037.0,102579.0
중랑구,2022,2,상봉1동,dong,86825.0,106448.0,67203.0
중랑구,2022,2,상봉2동,dong,86606.0,107476.0,65736.0
중랑구,2022,2,중화1동,dong,80918.0,84897.0,76939.0
중랑구,2022,2,중화2동,dong,73786.0,95653.0,51920.0
중랑구,2022,2,묵1동,dong,100167.0,126550.0,73784.0
중랑구,2022,2,묵2동,dong,59016.0,81094.0,36938.0
중랑구,2022,2,망우본동,dong,87276.0,110881.0,63671.0
중랑구,2022,2,망우3동,dong,73096.0,84867.0,61324.0
중랑구,2022,2,신내1동,dong,109849.0,138560.0,81138.0
중랑구,2022,2,신내2동,dong,135636.0,200122.0,71149.0
중랑구,2022,3,중랑구,gu,87818.0,108602.0,67034.0
중랑구,2022,3,면목2동,dong,66144.0,94154.0,38133.0
중랑구,2022,3,면목4동,dong,76072.0,102882.0,49262.0
중랑구,2022,3,면목5동,dong,96179.0,122454.0,69903.0
중랑구,2022,3,면목본동,dong,98441.0,114596.0,82285.0
중랑구,2022,3,면목7동,dong,108069.0,124432.0,91707.0
중랑구,2022,3,면목3·8동,dong,105755.0,106944.0,104567.0
중랑구,2022,3,상봉1동,dong,72924.0,107949.0,37899.0
중랑구,2022,3,상봉2동,dong,83486.0,106553.0,60419.0
중랑구,2022,3,중화1동,dong,75282.0,88311.0,62253.0
중랑구,2022,3,중화2동,dong,89868.0,115674.0,64061.0
중랑구,2022,3,묵1동,dong,110767.0,135592.0,85943.0
중랑구,2022,3,묵2동,dong,70613.0,93346.0,47880.0
중랑구,2022,3,망우본동,dong,80768.0,100622.0,60913.0
중랑구,2022,3,망우3동,dong,65722.0,92100.0,39343.0
중랑구,2022,3,신내1동,dong,100697.0,109692.0,91702.0
중랑구,2022,3,신내2동,dong,122343.0,179815.0,64871.0
중랑구,2022,4,중랑구,gu,85954.0,106802.0,65105.0
중랑구,2022,4,면목2동,dong,60626.0,85630.0,35622.0
중랑구,2022,4,면목4동,dong,77119.0,102271.0,51966.0
중랑구,2022,4,면목5동,dong,92499.0,117434.0,67564.0
중랑구,2022,4,면목본동,dong,95041.0,122765.0,67317.0
중랑구,2022,4,면목7동,dong,96054.0,124869.0,67240.0
중랑구,2022,4,면목3·8동,dong,102791.0,102841.0,102741.0
중랑구,2022,4,상봉1동,dong,83753.0,116170.0,51335.0
중랑구,2022,4,상봉2동,dong,87221.0,106659.0,67784.0
중랑구,2022,4,중화1동,dong,74934.0,91703.0,58164.0
중랑구,2022,4,중화2동,dong,88913.0,123515.0,54310.0
중랑구,2022,4,묵1동,dong,107659.0,137320.0,77997.0
중랑구,2022,4,묵2동,dong,68565.0,88351.0,48779.0
중랑구,2022,4,망우본동,dong,80149.0,96462.0,63836.0
중랑구,2022,4,망우3동,dong,66444.0,92978.0,39911.0
중랑구,2022,4,신내1동,dong,104376.0,117243.0,91508.0
중랑구,2022,4,신내2동,dong,102036.0,142927.0,61144.0
중랑구,2023,1,중랑구,gu,83917.0,106181.0,61652.0
중랑구,2023,1,면목2동,dong,57885.0,78034.0,37736.0
중랑구,2023,1,면목4동,dong,69811.0,93269.0,46352.0
중랑구,2023,1,면목5동,dong,105363.0,136738.0,73988.0
중랑구,2023,1,면목본동,dong,86921.0,116177.0,57665.0
중랑구,2023,1,면목7동,dong,103594.0,112341.0,94847.0
중랑구,2023,1,면목3·8동,dong,78031.0,101331.0,54731.0
중랑구,2023,1,상봉1동,dong,92004.0,125997.0,58011.0
중랑구,2023,1,상봉2동,dong,92433.0,119993.0,64873.0
중랑구,2023,1,중화1동,dong,63389.0,80602.0,46176.0
중랑구,2023,1,중화2동,dong,89744.0,116573.0,62915.0
중랑구,2023,1,묵1동,dong,107929.0,125217.0,90640.0
중랑구,2023,1,묵2동,dong,90760.0,93037.0,88484.0
중랑구,2023,1,망우본동,dong,84653.0,99898.0,69409.0
중랑구,2023,1,망우3동,dong,63841.0,94490.0,33191.0
중랑구,2023,1,신내1동,dong,88356.0,109830.0,66882.0
중랑구,2023,1,신내2동,dong,95319.0,144238.0,46401.0
중랑구,2023,2,중랑구,gu,82183.0,104666.0,59700.0
중랑구,2023,2,면목2동,dong,63976.0,86284.0,41667.0
중랑구,2023,2,면목4동,dong,70847.0,82811.0,58883.0
중랑구,2023,2,면목5동,dong,60428.0,84445.0,36411.0
중랑구,2023,2,면목본동,dong,84440.0,118336.0,50543.0
중랑구,2023,2,면목7동,dong,85500.0,108324.0,62676.0
중랑구,2023,2,면목3·8동,dong,79004.0,100242.0,57765.0
중랑구,2023,2,상봉1동,dong,86493.0,104799.0,68187.0
중랑구,2023,2,상봉2동,dong,104621.0,142082.0,67160.0
중랑구,2023,2,중화1동,dong,67096.0,76505.0,57687.0
중랑구,2023,2,중화2동,dong,86702.0,117226.0,56179.0
중랑구,2023,2,묵1동,dong,94605.0,102289.0,86921.0
중랑구,2023,2,묵2동,dong,91362.0,88889.0,93834.0
중랑구,2023,2,망우본동,dong,81912.0,98381.0,65444.0
중랑구,2023,2,망우3동,dong,59785.0,90898.0,28671.0
중랑구,2023,2,신내1동,dong,92683.0,118992.0,66375.0
중랑구,2023,2,신내2동,dong,85338.0,130046.0,40631.0
중랑구,2023,3,중랑구,gu,87387.0,104812.0,69963.0
중랑구,2023,3,면목2동,dong,63813.0,88762.0,38863.0
중랑구,2023,3,면목4동,dong,66950.0,71686.0,62213.0
중랑구,2023,3,면목5동,dong,62999.0,78060.0,47938.0
중랑구,2023,3,면목본동,dong,92326.0,119903.0,64749.0
