연도,분기,NM,행정동_코드,임대시세_전체,영역_면적
2022,3,면목본동,11260565,98441,849019
2022,3,면목7동,11260570,108069,1236134
2022,3,면목38동,11260575,105755,1614117
2022,3,상봉1동,11260580,72924,854219
2022,3,상봉2동,11260590,83486,677445
2022,3,중화1동,11260600,75282,641493
2022,3,중화2동,11260610,89868,1016955
2022,3,묵1동,11260620,110767,1238436
2022,3,묵2동,11260630,70613,669204
2022,3,망우본동,11260655,80768,2948109
2022,3,망우3동,11260660,65722,962561
2022,3,신내1동,11260680,100697,2606949
2022,3,신내2동,11260690,122343,911281
2022,4,면목2동,11260520,60626,763122
2022,4,면목4동,11260540,77119,843466
2022,4,면목5동,11260550,92499,704936
2022,4,면목본동,11260565,95041,849019
2022,4,면목7동,11260570,96054,1236134
2022,4,면목38동,11260575,102791,1614117
2022,4,상봉1동,11260580,83753,854219
2022,4,상봉2동,11260590,87221,677445
2022,4,중화1동,11260600,74934,641493
2022,4,중화2동,11260610,88913,1016955
2022,4,묵1동,11260620,107659,1238436
2022,4,묵2동,11260630,68565,669204
2022,4,망우본동,11260655,80149,2948109
2022,4,망우3동,11260660,66444,962561
2022,4,신내1동,11260680,104376,2606949
2022,4,신내2동,11260690,102036,911281
2023,1,면목2동,11260520,57885,763122
2023,1,면목4동,11260540,69811,843466
2023,1,면목5동,11260550,105363,704936
2023,1,면목본동,11260565,86921,849019
2023,1,면목7동,11260570,103594,1236134
2023,1,면목38동,11260575,78031,1614117
2023,1,상봉1동,11260580,92004,854219
2023,1,상봉2동,11260590,92433,677445
2023,1,중화1동,11260600,63389,641493
2023,1,중화2동,11260610,89744,1016955
2023,1,묵1동,11260620,107929,1238436
2023,1,묵2동,11260630,90760,669204
2023,1,망우본동,11260655,84653,2948109
2023,1,망우3동,11260660,63841,962561
2023,1,신내1동,11260680,88356,2606949
2023,1,신내2동,11260690,95319,911281
2023,2,면목2동,11260520,63976,763122
2023,2,면목4동,11260540,70847,843466
2023,2,면목5동,11260550,60428,704936
2023,2,면목본동,11260565,84440,849019
2023,2,면목7동,11260570,85500,1236134
2023,2,면목38동,11260575,79004,1614117
2023,2,상봉1동,11260580,86493,854219
2023,2,상봉2동,11260590,104621,677445
2023,2,중화1동,11260600,67096,641493
2023,2,중화2동,11260610,86702,1016955
2023,2,묵1동,11260620,94605,1238436
2023,2,묵2동,11260630,91362,669204
2023,2,망우본동,11260655,81912,2948109
2023,2,망우3동,11260660,59785,962561
2023,2,신내1동,11260680,92683,2606949
2023,2,신내2동,11260690,85338,911281
2023,3,면목2동,11260520,63813,763122
2023,3,면목4동,11260540,66950,843466
2023,3,면목5동,11260550,62999,704936
2023,3,면목본동,11260565,92326,849019
2023,3,면목7동,11260570,86481,1236134
2023,3,면목38동,11260575,75990,1614117
2023,3,상봉1동,11260580,91210,854219
2023,3,상봉2동,11260590,111753,677445
2023,3,중화1동,11260600,70491,641493
2023,3,중화2동,11260610,81474,1016955
2023,3,묵1동,11260620,85587,1238436
2023,3,묵2동,11260630,107369,669204
2023,3,망우본동,11260655,87039,2948109
2023,3,망우3동,11260660,52710,962561
2023,3,신내1동,11260680,95937,2606949
2023,3,신내2동,11260690,123747,911281
2023,4,면목2동,11260520,67436,763122
2023,4,면목4동,11260540,68039,843466
2023,4,면목5동,11260550,55710,704936
2023,4,면목본동,11260565,94721,849019
2023,4,면목7동,11260570,83819,1236134
2023,4,면목38동,11260575,75467,1614117
2023,4,상봉1동,11260580,87565,854219
2023,4,상봉2동,11260590,110855,677445
2023,4,중화1동,11260600,67544,641493
2023,4,중화2동,11260610,90395,1016955
2023,4,묵1동,11260620,103690,1238436
2023,4,묵2동,11260630,118570,669204
2023,4,망우본동,11260655,90041,2948109
2023,4,망우3동,11260660,57879,962561
2023,4,신내1동,11260680,93309,2606949
2023,4,신내2동,11260690,115284,911281
2024,1,면목2동,11260520,70889,763122
2024,1,면목4동,11260540,63001,843466
2024,1,면목5동,11260550,69131,704936
2024,1,면목본동,11260565,96282,849019
2024,1,면목7동,11260570,73810,1236134
2024,1,면목38동,11260575,78837,1614117
2024,1,상봉1동,11260580,87527,854219
2024,1,상봉2동,11260590,109128,677445
2024,1,중화1동,11260600,68281,641493
2024,1,중화2동,11260610,87310,1016955
2024,1,묵1동,11260620,105998,1238436
2024,1,묵2동,11260630,121718,669204
2024,1,망우본동,11260655,87688,2948109
2024,1,망우3동,11260660,60468,962561
2024,1,신내1동,11260680,89292,2606949
2024,1,신내2동,11260690,120281,911281
2024,2,면목2동,11260520,70202,763122
2024,2,면목4동,11260540,64833,843466
2024,2,면목5동,11260550,70260,704936
2024,2,면목본동,11260565,94272,849019
2024,2,면목7동,11260570,82323,1236134
2024,2,면목38동,11260575,78177,1614117
2024,2,상봉1동,11260580,98437,854219
2024,2,상봉2동,11260590,103789,677445
2024,2,중화1동,11260600,60824,641493
2024,2,중화2동,11260610,84407,1016955
2024,2,묵1동,11260620,102973,1238436
2024,2,묵2동,11260630,116679,669204
2024,2,망우본동,11260655,91061,2948109
2024,2,망우3동,11260660,68148,962561
2024,2,신내1동,11260680,93199,2606949
2024,2,신내2동,11260690,113196,911281
2024,3,면목2동,11260520,70590,763122
2024,3,면목4동,11260540,58775,843466
2024,3,면목5동,11260550,70930,704936
2024,3,면목본동,11260565,82819,849019
2024,3,면목7동,11260570,78557,1236134
2024,3,면목38동,11260575,83388,1614117
2024,3,상봉1동,11260580,105231,854219
2024,3,상봉2동,11260590,99447,677445
2024,3,중화1동,11260600,59259,641493
2024,3,중화2동,11260610,87725,1016955
2024,3,묵1동,11260620,100186,1238436
2024,3,묵2동,11260630,101850,669204
2024,3,망우본동,11260655,89791,2948109
2024,3,망우3동,11260660,68344,962561
2024,3,신내1동,11260680,87547,2606949
2024,3,신내2동,11260690,108645,911281
2024,4,면목2동,11260520,67155,763122
2024,4,면목4동,11260540,58527,843466
2024,4,면목5동,11260550,73636,704936
2024,4,면목본동,11260565,79692,849019
2024,4,면목7동,11260570,80335,1236134
2024,4,면목38동,11260575,88788,1614117
2024,4,상봉1동,11260580,104969,854219
2024,4,상봉2동,11260590,97816,677445
2024,4,중화1동,11260600,62162,641493
2024,4,중화2동,11260610,82016,1016955
2024,4,묵1동,11260620,99705,1238436
2024,4,묵2동,11260630,89426,669204
2024,4,망우본동,11260655,86887,2948109
2024,4,망우3동,11260660,66106,962561
2024,4,신내1동,11260680,84523,2606949
2024,4,신내2동,11260690,123644,911281
2025,1,면목2동,11260520,67619,763122
2025,1,면목4동,11260540,61958,843466
2025,1,면목5동,11260550,65642,704936
2025,1,면목본동,11260565,73289,849019
2025,1,면목7동,11260570,74111,1236134
2025,1,면목38동,11260575,90439,1614117
2025,1,상봉1동,11260580,94901,854219
2025,1,상봉2동,11260590,102045,677445
2025,1,중화1동,11260600,58399,641493
2025,1,중화2동,11260610,82461,1016955
2025,1,묵1동,11260620,102266,1238436
2025,1,묵2동,11260630,77634,669204
2025,1,망우본동,11260655,90149,2948109
2025,1,망우3동,11260660,67591,962561
2025,1,신내1동,11260680,85279,2606949
2025,1,신내2동,11260690,115968,911281
2025,2,면목2동,11260520,73362,763122
2025,2,면목4동,11260540,67041,843466
2025,2,면목5동,11260550,85423,704936
2025,2,면목본동,11260565,80620,849019
2025,2,면목7동,11260570,78231,1236134
2025,2,면목38동,11260575,91433,1614117
2025,2,상봉1동,11260580,97477,854219
2025,2,상봉2동,11260590,117799,677445
2025,2,중화1동,11260600,60144,641493
2025,2,중화2동,11260610,87633,1016955
2025,2,묵1동,11260620,96471,1238436
2025,2,묵2동,11260630,90895,669204
2025,2,망우본동,11260655,83118,2948109
2025,2,망우3동,11260660,62264,962561
2025,2,신내1동,11260680,82339,2606949
2025,2,신내2동,11260690,116370,911281
2025,3,면목2동,11260520,75273,763122
2025,3,면목4동,11260540,66665,843466
2025,3,면목5동,11260550,82473,704936
2025,3,면목본동,11260565,81920,849019
2025,3,면목7동,11260570,83732,1236134
2025,3,면목38동,11260575,86227,1614117
2025,3,상봉1동,11260580,102570,854219
2025,3,상봉2동,11260590,115657,677445
2025,3,중화1동,11260600,65448,641493
2025,3,중화2동,11260610,100074,1016955
2025,3,묵1동,11260620,102340,1238436
2025,3,묵2동,11260630,104558,669204
2025,3,망우본동,11260655,81352,2948109
2025,3,망우3동,11260660,66344,962561
2025,3,신내1동,11260680,85128,2606949
2025,3,신내2동,11260690,101896,911281
2025,4,면목2동,11260520,,763122
2025,4,면목4동,11260540,,843466
2025,4,면목5동,11260550,,704936
2025,4,면목본동,11260565,,849019
2025,4,면목7동,11260570,,1236134
2025,4,면목38동,11260575,,1614117
2025,4,상봉1동,11260580,,854219
2025,4,상봉2동,11260590,,677445
2025,4,중화1동,11260600,,641493
2025,4,중화2동,11260610,,1016955
2025,4,묵1동,11260620,,1238436
2025,4,묵2동,11260630,,669204
2025,4,망우본동,11260655,,2948109
2025,4,망우3동,11260660,,962561
2025,4,신내1동,11260680,,2606949
2025,4,신내2동,11260690,,911281
2020,1,성북동,11290525,109163,2879912
2020,1,삼선동,11290555,80768,926227
2020,1,동선동,11290575,117529,724957
2020,1,돈암1동,11290580,73653,488898
2020,1,돈암2동,11290590,,518335
2020,1,안암동,11290600,80728,1379571
2020,1,보문동,11290610,73929,553006
2020,1,정릉1동,11290620,62747,412365
2020,1,정릉2동,11290630,79594,1094889
2020,1,정릉3동,11290640,65154,3327126
2020,1,정릉4동,11290650,86753,3570914
2020,1,길음1동,11290660,140523,797310
2020,1,길음2동,11290685,111277,588002
2020,1,종암동,11290705,79773,1404527
2020,1,월곡1동,11290715,68008,801757
2020,1,월곡2동,11290725,69560,1364901
2020,1,장위1동,11290760,42992,708546
2020,1,장위2동,11290770,62533,679894
2020,1,장위3동,11290780,68581,652601
2020,1,석관동,11290810,68666,1705061
2020,2,성북동,11290525,114258,2879912
2020,2,삼선동,11290555,88038,926227
2020,2,동선동,11290575,120546,724957
2020,2,돈암1동,11290580,73030,488898
2020,2,돈암2동,11290590,,518335
2020,2,안암동,11290600,96347,1379571
2020,2,보문동,11290610,75824,553006
2020,2,정릉1동,11290620,79670,412365
2020,2,정릉2동,11290630,71664,1094889
2020,2,정릉3동,11290640,62306,3327126
2020,2,정릉4동,11290650,81984,3570914
2020,2,길음1동,11290660,133005,797310
2020,2,길음2동,11290685,113491,588002
2020,2,종암동,11290705,75349,1404527
2020,2,월곡1동,11290715,81242,801757
2020,2,월곡2동,11290725,72905,1364901
2020,2,장위1동,11290760,46406,708546
2020,2,장위2동,11290770,69474,679894
2020,2,장위3동,11290780,66103,652601
2020,2,석관동,11290810,72784,1705061
2020,3,성북동,11290525,111100,2879912
2020,3,삼선동,11290555,88304,926227
2020,3,동선동,11290575,123222,724957
2020,3,돈암1동,11290580,52016,488898
2020,3,돈암2동,11290590,95322,518335
2020,3,안암동,11290600,101806,1379571
2020,3,보문동,11290610,76956,553006
2020,3,정릉1동,11290620,85681,412365
2020,3,정릉2동,11290630,74470,1094889
2020,3,정릉3동,11290640,64553,3327126
2020,3,정릉4동,11290650,83705,3570914
2020,3,길음1동,11290660,130220,797310
2020,3,길음2동,11290685,116016,588002
2020,3,종암동,11290705,76372,1404527
2020,3,월곡1동,11290715,81518,801757
2020,3,월곡2동,11290725,73686,1364901
2020,3,장위1동,11290760,45799,708546
2020,3,장위2동,11290770,72022,679894
2020,3,장위3동,11290780,86767,652601
2020,3,석관동,11290810,72788,1705061
2020,4,성북동,11290525,109625,2879912
2020,4,삼선동,11290555,89366,926227
2020,4,동선동,11290575,123012,724957
2020,4,돈암1동,11290580,57739,488898
2020,4,돈암2동,11290590,95322,518335
2020,4,안암동,11290600,111802,1379571
2020,4,보문동,11290610,73663,553006
2020,4,정릉1동,11290620,83997,412365
2020,4,정릉2동,11290630,80207,1094889
2020,4,정릉3동,11290640,65712,3327126
2020,4,정릉4동,11290650,83826,3570914
2020,4,길음1동,11290660,127167,797310
2020,4,길음2동,11290685,125603,588002
2020,4,종암동,11290705,70634,1404527
2020,4,월곡1동,11290715,84673,801757
2020,4,월곡2동,11290725,71459,1364901
2020,4,장위1동,11290760,44391,708546
2020,4,장위2동,11290770,75647,679894
2020,4,장위3동,11290780,88031,652601
2020,4,석관동,11290810,71099,1705061
2021,1,성북동,11290525,110224,2879912
2021,1,삼선동,11290555,90762,926227
2021,1,동선동,11290575,115830,724957
2021,1,돈암1동,11290580,56116,488898
2021,1,돈암2동,11290590,89291,518335
2021,1,안암동,11290600,115177,1379571
2021,1,보문동,11290610,75998,553006
2021,1,정릉1동,11290620,93268,412365
2021,1,정릉2동,11290630,74237,1094889
2021,1,정릉3동,11290640,68120,3327126
2021,1,정릉4동,11290650,81419,3570914
2021,1,길음1동,11290660,126073,797310
2021,1,길음2동,11290685,111748,588002
2021,1,종암동,11290705,72355,1404527
2021,1,월곡1동,11290715,84187,801757
2021,1,월곡2동,11290725,72998,1364901
2021,1,장위1동,11290760,46245,708546
2021,1,장위2동,11290770,76044,679894
2021,1,장위3동,11290780,82456,652601
2021,1,석관동,11290810,71784,1705061
2021,2,성북동,11290525,106967,2879912
2021,2,삼선동,11290555,86696,926227
2021,2,동선동,11290575,113153,724957
2021,2,돈암1동,11290580,71669,488898
2021,2,돈암2동,11290590,126777,518335
2021,2,안암동,11290600,108726,1379571
2021,2,보문동,11290610,77030,553006
2021,2,정릉1동,11290620,83889,412365
2021,2,정릉2동,11290630,84503,1094889
2021,2,정릉3동,11290640,77931,3327126
2021,2,정릉4동,11290650,84897,3570914
2021,2,길음1동,11290660,129134,797310
2021,2,길음2동,11290685,123720,588002
2021,2,종암동,11290705,77297,1404527
2021,2,월곡1동,11290715,86112,801757
2021,2,월곡2동,11290725,82504,1364901
2021,2,장위1동,11290760,45798,708546
2021,2,장위2동,11290770,78644,679894
2021,2,장위3동,11290780,113539,652601
2021,2,석관동,11290810,72306,1705061
2021,3,성북동,11290525,110226,2879912
2021,3,삼선동,11290555,87617,926227
2021,3,동선동,11290575,120457,724957
2021,3,돈암1동,11290580,88020,488898
2021,3,돈암2동,11290590,128884,518335
2021,3,안암동,11290600,109772,1379571
2021,3,보문동,11290610,76850,553006
2021,3,정릉1동,11290620,81876,412365
2021,3,정릉2동,11290630,85267,1094889
2021,3,정릉3동,11290640,85085,3327126
2021,3,정릉4동,11290650,91304,3570914
2021,3,길음1동,11290660,133678,797310
2021,3,길음2동,11290685,121736,588002
2021,3,종암동,11290705,83963,1404527
2021,3,월곡1동,11290715,93324,801757
2021,3,월곡2동,11290725,84550,1364901
2021,3,장위1동,11290760,50706,708546
2021,3,장위2동,11290770,82156,679894
2021,3,장위3동,11290780,123276,652601
2021,3,석관동,11290810,73170,1705061
2021,4,성북동,11290525,115532,2879912
2021,4,삼선동,11290555,91623,926227
2021,4,동선동,11290575,121683,724957
2021,4,돈암1동,11290580,110476,488898
2021,4,돈암2동,11290590,140119,518335
2021,4,안암동,11290600,111470,1379571
2021,4,보문동,11290610,76099,553006
2021,4,정릉1동,11290620,82799,412365
2021,4,정릉2동,11290630,87188,1094889
2021,4,정릉3동,11290640,85920,3327126
2021,4,정릉4동,11290650,98343,3570914
2021,4,길음1동,11290660,145761,797310
2021,4,길음2동,11290685,127722,588002
2021,4,종암동,11290705,89944,1404527
2021,4,월곡1동,11290715,97771,801757
2021,4,월곡2동,11290725,98148,1364901
2021,4,장위1동,11290760,56147,708546
2021,4,장위2동,11290770,87553,679894
2021,4,장위3동,11290780,128374,652601
2021,4,석관동,11290810,77794,1705061
2022,1,성북동,11290525,112301,2879912
2022,1,삼선동,11290555,90396,926227
2022,1,동선동,11290575,136744,724957
2022,1,돈암1동,11290580,116207,488898
2022,1,돈암2동,11290590,148385,518335
2022,1,안암동,11290600,114567,1379571
2022,1,보문동,11290610,85935,553006
2022,1,정릉1동,11290620,83929,412365
2022,1,정릉2동,11290630,87021,1094889
2022,1,정릉3동,11290640,81621,3327126
2022,1,정릉4동,11290650,100053,3570914
2022,1,길음1동,11290660,159478,797310
2022,1,길음2동,11290685,130294,588002
2022,1,종암동,11290705,98582,1404527
2022,1,월곡1동,11290715,104262,801757
2022,1,월곡2동,11290725,98843,1364901
2022,1,장위1동,11290760,60909,708546
2022,1,장위2동,11290770,86116,679894
2022,1,장위3동,11290780,149127,652601
2022,1,석관동,11290810,80590,1705061
2022,2,성북동,11290525,105381,2879912
2022,2,삼선동,11290555,100657,926227
